Country,Round,1.1.b.2 enum sex,1.1.c.1 site id,1.1.d.1 site name,1.1.e.1 admin 1,1.1.e.2 admin 2,1.1.e.3 admin 3,1.1.f.1 gps coordinates manual lon,1.1.f.2 gps coordinates manual lat,1.2.b.1 smc,1.2.b.2 community smc,1.2.c.1 sma,1.2.c.3 sma name,1.2.c.2 sma type,1.2.a.1 registration activity,1.2.m.1 sp contact list,1.2.n.1 support wash,1.2.o.1 support health,1.2.p.1 support shelternfi,1.2.q.1 support food,1.2.r.1 support protection,1.2.s.1 support education,1.2.t.1 support livelihood,1.3.a.1 site classification,1.3.b.1 site type,1.1.i.1 site access,1.1.j.1 site area size,1.3.d.1 land ownership,1.3.c.1 common shelter type,2.1.a.1 no of households,2.1.c.1__infants_male,2.1.d.1__infants_female,2.1.c.2__children_male,2.1.d.2__children_female,2.1.c.3__youth_male,2.1.d.3__youth_female,2.1.c.4__adult_male,_2.1.d.4__adult_female,2.1.c.5__elderly_male,2.1.d.5__elderly_female,c_population_demographics:breakdown_by_age_gender:total_by_age_group:__2.1.f.1__infants_total,c_population_demographics:breakdown_by_age_gender:total_by_age_group:__2.1.f.2__children_total,c_population_demographics:breakdown_by_age_gender:total_by_age_group:__2.1.f.3__youth_total,c_population_demographics:breakdown_by_age_gender:total_by_age_group:__2.1.f.4__adult_total,c_population_demographics:breakdown_by_age_gender:total_by_age_group:__2.1.f.5__elderly_total,c_population_demographics:breakdown_by_age_gender:total_by_gender:__2.1.b.2__male_total,c_population_demographics:breakdown_by_age_gender:total_by_gender:__2.1.b.3__female_total,c_population_demographics:breakdown_by_age_gender:__2.1.b.1__total_individuals,total_number_of_ind,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,2.2.c.1__no_of_pregnant_women,d2.2.d.1__no_of_breastfeeding_mothers,2.2.g.1__no_of_persons_w_physical_disabilities,no_of_persons_w_mental_disabilities,2.2.x.1__no_of_elderly_persons,2.2.i.2__no_of_unaccompanied_minors,2.2.i.4__no_of_orphaned_minors,2.2.n.1__no_of_single_female_headed_households,2.2.o.1__no_of_single_male_headed_households,2.2.p.1__no_of_single_child_headed_households,2.2.f.1__no_of_persons_with_chronic_diseases_or_serious_medical_conditions,2.3.b.4 previously been displaced,2.3.e.1 intended return area,2.3.e.7 why not return,2.3.g.1 idp sleeping in site,3.1.a.1 no shelter,3.1.b.1 tents,3.1.c.1 makeshift,3.1.d.1 indoors,3.2.a.1 access electricity,3.2.b.1 access safe cooking,3.2.c.1 have private areas,3.7.c.2 have mosquito net,3.7.j.1 most needed nfi,3.7.j.2 second most needed nfi,3.7.j.3 third most needed nfi,3.8.b.1 shelter repair materials,4.1.a.1 water source location,4.1.i.5 water point improvement,4.1.b.1 non drinking water source,4.1.f.1 drinking water source,4.2.a.1 water consumption,4.1.g.1 drinking water potable,4.3.e.1 water problem,4.3.a.1 drinking water quality complaints,4.4.j.1 latrine condition,4.4.a.1 functioning toilet,4.4.b.1 separate toilets,4.5.b.1 separate bathing areas,4.8.b.1 toilet bathroom lock,4.6.a.1 garbage disposal,4.6.b.1 garbage disposal,4.6.c.1 solid waste problem,4.7.g.1 hand washing stations,4.7.g.2 hand washing practices,4.7.g.3 hygiene promotion campaign,4.4.n.1 open defecation,5.1.a.1 access to food,5.1.e.1 access to market,5.2.f.1 distribution frequency,5.1.d.1 obtaining food,6.1.a.1 malnutrition screening,6.1.b.1 supplementary feeding mother,6.1.c.1 supplementary feeding children,7.1.b.1 most prevalent health problem,7.1.b.2 second most prevalent health problem,7.1.b.3 third most prevalent health problem,7.2.a.3 access to medicine,7.2.a.1 access to health facility,7.2.b.1 location health facility,7.2.c.2 health facilities provider,8.1.b.1 access to education,8.2.a.1 education location,8.2.b.1 education distance,8.3.a.1 attending school,9.1.a.1 majority occupation,9.2.i.1 access to income,9.2.h.1 with source of income,9.3.a.2 livestock,9.1.c.1 cultivation,10.1.a.2 security available,10.1.e.1 reported incident,10.1.b.1 security provider,10.2.g.1 common security incident,10.2.h.1 common gbv incident,10.2.h.4 common trad harmful,10.2.i.1 common child prot incident,10.2.i.4 common problem receiving support,10.1.c.1 child friendly space,10.1.d.1 woman friendly space,10.1.f.1 id card,10.2.j.2 gbv mechanism,10.3.a.3 women feel unsafe,10.3.a.1 men feel unsafe,10.3.a.2 children feel unsafe,10.2.n.1 relationship idp,10.2.o.1 relationship idp host,10.1.s.1 adequate lighting,11.1.a.1 information source,11.1.c.1 main topic,11.3.a.1 travel abroad information
Malawi,3,1__male,Ph_192,Mushimwa camp,Southern,Phalombe,TA Mkhumba,35.55493,-15.70435,1__yes,1__yes,2__no,null,null,1__yes,1__yes,1__yes,2__no,1__yes,1__yes,1__yes,2__no,1__yes,2__spontaneous,Collective Settlement,1__yes,3500,2__private,7__tent,140,6,8,61,82,36,72,32,99,3,6,null,null,null,null,null,null,null,null,405,null,null,null,null,null,null,6,39,9,6,9,2,14,56,11,2,7,1__yes,1__place_of_origin,3__house_damaged,5__more_than_75_percent,2__less_than_25_percent,4__less_than_75_percent,1__none,1__none,1__none,2__less_than_25_percent,1__none,2__less_than_25_percent,2__blankets,5__kitchen_sets,1__plastic_sheeting,1__yes,4__offsite_more_than_20,2__no,11__other,11__other,4__more_than_15_liters,2__no,3__suspended_solids,1__yes,2__not_so_good,4,1__yes,2__no,2__no,3__burning,0,1__yes,2__none,2__no,1__yes,2__no,2__yes_offsite,1__yes,5__once_a_month,5__other,1__yes,2__no,1__yes,13__rti,1__bloody_diarrhea,3__malaria,1__yes,1__yes,4__off-site_more_than_3_km,1__government,1__yes,2__offsite,3__less_than_5_km,5__more_than_75_percent,3__farming,1__yes,129,2__no,1__yes,1__yes,1__yes,4__local_authorities,2__friction_with_host_community,7__none,7__none,4__none,2__not_enough_assistance_for_all,0,0,1__yes,1__yes,2__no,2__no,2__no,2__good,3__poor,3__no_lighting,3__site_management,7__other_relief_assistance,2__no
Malawi,3,2__female,CH_106,Chabuka,Southern,Chikhwawa,TA Lundu,34.92705,-16.24203,1__yes,1__yes,2__no,null,null,1__yes,1__yes,1__yes,1__yes,1__yes,1__yes,1__yes,1__yes,2__no,2__spontaneous,Camp,1__yes,938,3__ancestral,7__tent,319,56,58,93,104,98,83,226,240,24,38,null,null,null,null,null,null,null,null,1020,null,null,null,null,null,null,32,45,23,1,43,14,90,29,10,0,1,2__no,2__nearest_village,3__house_damaged,5__more_than_75_percent,2__less_than_25_percent,5__more_than_75_percent,1__none,2__less_than_25_percent,1__none,2__less_than_25_percent,2__less_than_25_percent,5__more_than_75_percent,5__kitchen_sets,2__blankets,8__other,1__yes,3__offsite_less_than_20,1__yes,2__handpumps,2__handpumps,4__more_than_15_liters,1__yes,5__none,2__no,2__not_so_good,17,1__yes,1__yes,2__no,2__garbage_pit,2,2__no,1__yes,1__yes,1__yes,2__no,1__yes_onsite,1__yes,5__once_a_month,2__distribution,1__yes,2__no,1__yes,3__malaria,13__rti,12__other,1__yes,1__yes,4__off-site_more_than_3_km,1__government,1__yes,2__offsite,2__less_than_2_km,5__more_than_75_percent,3__farming,2__no,null,2__no,1__yes,1__yes,2__no,2__police,9__none,7__none,7__none,4__none,10__assistance_did_not_respond_t,1,1,1__yes,1__yes,2__no,2__no,2__no,2__good,1__excellent,3__no_lighting,2__local_leader,13__shelter,2__no
Malawi,3,2__female,CH_107,Chikuse,Southern,Chikhwawa,TA Lundu,34.92484,-16.24523,1__yes,1__yes,1__yes,Red cross,4__international,1__yes,1__yes,1__yes,1__yes,1__yes,1__yes,2__no,1__yes,2__no,1__planned,Camp,1__yes,4256,2__private,7__tent,1387,132,218,75,90,99,130,1017,1079,1204,1520,null,null,null,null,null,null,null,null,5564,null,null,null,null,null,null,3,89,8,0,49,12,0,42,16,8,0,1__yes,2__nearest_village,3__house_damaged,4__less_than_75_percent,2__less_than_25_percent,5__more_than_75_percent,1__none,2__less_than_25_percent,1__none,1__none,1__none,1__none,8__other,1__plastic_sheeting,5__kitchen_sets,1__yes,1__onsite_less_than_20,1__yes,3__piped_water_supply,3__piped_water_supply,3__less_than_15_liters,1__yes,2__taste,1__yes,1__good,18,1__yes,1__yes,2__no,2__garbage_pit,1,2__no,4__yes_no_soap_water,1__yes,1__yes,2__no,2__yes_offsite,1__yes,5__once_a_month,2__distribution,1__yes,2__no,2__no,3__malaria,2__diarrhea,13__rti,2__no,1__yes,1__on-site_less_than_3_km,1__government,1__yes,2__offsite,1__less_than_1_km,4__less_than_75_percent,7__daily_labourer,1__yes,1,2__no,1__yes,2__no,2__no,1__self_organized,9__none,7__none,7__none,4__none,16__none,0,0,2__no,1__yes,2__no,2__no,2__no,2__good,2__good,2__not_adequate,1__families_friends,9__situation_in_areas_of_origin,2__no
Malawi,3,2__female,Ph_191,Chipalanje school,Southern,Phalombe,Phalombe Boma,35.70786,-15.6649,1__yes,1__yes,2__no,null,null,1__yes,1__yes,1__yes,1__yes,1__yes,2__no,1__yes,1__yes,2__no,2__spontaneous,Collective Settlement,1__yes,5000,1__public,7__tent,60,1,3,31,43,83,107,31,57,8,4,null,null,null,null,null,null,null,null,368,null,null,null,null,null,null,1,13,1,0,12,0,12,30,1,0,6,2__no,1__place_of_origin,3__house_damaged,5__more_than_75_percent,1__none,3__less_than_50_percent,1__none,4__less_than_75_percent,1__none,2__less_than_25_percent,1__none,5__more_than_75_percent,5__kitchen_sets,2__blankets,1__plastic_sheeting,1__yes,4__offsite_more_than_20,1__yes,2__handpumps,2__handpumps,4__more_than_15_liters,2__no,2__taste,1__yes,1__good,4,1__yes,1__yes,2__no,2__garbage_pit,1,1__yes,2__none,2__no,1__yes,2__no,3__no,1__yes,7__never,5__other,1__yes,2__no,1__yes,13__rti,2__diarrhea,3__malaria,1__yes,1__yes,4__off-site_more_than_3_km,1__government,1__yes,1__onsite,1__less_than_1_km,5__more_than_75_percent,3__farming,1__yes,51,2__no,1__yes,1__yes,1__yes,2__police,2__friction_with_host_community,4__domestic_violence,7__none,4__none,2__not_enough_assistance_for_all,0,1,1__yes,1__yes,2__no,2__no,2__no,2__good,3__poor,3__no_lighting,3__site_management,12__distribution,2__no
Malawi,3,2__female,CH_128,Kalima,Southern,Chikhwawa,TA Maseya,34.87632,-16.11998,1__yes,1__yes,2__no,null,null,1__yes,1__yes,2__no,1__yes,1__yes,1__yes,2__no,1__yes,2__no,1__planned,Camp,1__yes,1190,1__public,7__tent,29,1,1,9,13,21,25,21,22,1,3,null,null,null,null,null,null,null,null,117,null,null,null,null,null,null,1,10,2,0,4,0,12,4,3,0,3,1__yes,2__nearest_village,3__house_damaged,5__more_than_75_percent,1__none,5__more_than_75_percent,1__none,1__none,3__less_than_50_percent,1__none,1__none,3__less_than_50_percent,8__other,2__blankets,1__plastic_sheeting,2__no,4__offsite_more_than_20,1__yes,2__handpumps,3__piped_water_supply,1__less_than_5_liters,1__yes,5__none,2__no,1__good,8,1__yes,1__yes,2__no,1__no_waste_disposal_system,0,1__yes,2__none,2__no,1__yes,2__no,1__yes_onsite,2__no,6__irregular,2__distribution,1__yes,2__no,1__yes,3__malaria,2__diarrhea,11__none,2__no,1__yes,3__off-site_less_than_3_km,1__government,1__yes,1__onsite,1__less_than_1_km,5__more_than_75_percent,7__daily_labourer,1__yes,3,2__no,1__yes,2__no,2__no,10__none,9__none,7__none,7__none,4__none,16__none,1,0,1__yes,2__no,2__no,2__no,2__no,2__good,2__good,2__not_adequate,2__local_leader,9__situation_in_areas_of_origin,2__no
Malawi,3,1__male,CH_129,Bereu,Southern,Chikhwawa,TA Lundu,34.84941,-16.15231,1__yes,1__yes,2__no,null,null,1__yes,1__yes,1__yes,1__yes,1__yes,1__yes,2__no,1__yes,2__no,2__spontaneous,Camp,1__yes,3360,1__public,7__tent,157,9,7,77,55,105,201,103,144,4,7,null,null,null,null,null,null,null,null,712,null,null,null,null,null,null,10,50,10,0,11,0,0,34,6,1,0,2__no,2__nearest_village,3__house_damaged,5__more_than_75_percent,1__none,5__more_than_75_percent,1__none,1__none,1__none,1__none,1__none,1__none,5__kitchen_sets,1__plastic_sheeting,3__mosquito_nets,1__yes,3__offsite_less_than_20,1__yes,2__handpumps,2__handpumps,4__more_than_15_liters,1__yes,5__none,2__no,2__not_so_good,8,1__yes,1__yes,2__no,2__garbage_pit,2,2__no,1__yes,1__yes,1__yes,2__no,1__yes_onsite,1__yes,5__once_a_month,2__distribution,1__yes,2__no,2__no,3__malaria,2__diarrhea,13__rti,1__yes,1__yes,3__off-site_less_than_3_km,1__government,1__yes,2__offsite,1__less_than_1_km,5__more_than_75_percent,7__daily_labourer,2__no,null,2__no,1__yes,1__yes,2__no,1__self_organized,9__none,7__none,7__none,4__none,2__not_enough_assistance_for_all,1,1,1__yes,1__yes,2__no,2__no,2__no,2__good,3__poor,2__not_adequate,2__local_leader,12__distribution,2__no
Malawi,3,1__male,Ph_103,Chimbalanga church,Southern,Phalombe,TA Chiwalo,35.7873,-15.54962,1__yes,1__yes,2__no,null,null,1__yes,1__yes,1__yes,1__yes,1__yes,2__no,1__yes,2__no,2__no,2__spontaneous,Collective Settlement,1__yes,5200,2__private,12__other,99,2,4,51,120,78,108,50,85,3,7,null,null,null,null,null,null,null,null,508,null,null,null,null,null,null,6,34,3,3,10,0,66,31,5,3,60,2__no,1__place_of_origin,3__house_damaged,5__more_than_75_percent,1__none,2__less_than_25_percent,1__none,4__less_than_75_percent,1__none,2__less_than_25_percent,1__none,1__none,5__kitchen_sets,2__blankets,3__mosquito_nets,1__yes,3__offsite_less_than_20,1__yes,7__unprotected_well,2__handpumps,4__more_than_15_liters,1__yes,5__none,2__no,2__not_so_good,6,1__yes,1__yes,2__no,2__garbage_pit,1,2__no,4__yes_no_soap_water,1__yes,1__yes,2__no,3__no,2__no,7__never,1__cash,1__yes,2__no,2__no,3__malaria,13__rti,11__none,1__yes,1__yes,4__off-site_more_than_3_km,1__government,1__yes,2__offsite,3__less_than_5_km,5__more_than_75_percent,3__farming,1__yes,58,2__no,1__yes,1__yes,2__no,4__local_authorities,9__none,7__none,7__none,4__none,15__other,1,1,1__yes,1__yes,2__no,2__no,2__no,2__good,2__good,3__no_lighting,3__site_management,7__other_relief_assistance,2__no
Malawi,3,1__male,CH_118,Livunzu,Southern,Chikhwawa,TA Makhwira,35.00489,-16.19139,1__yes,1__yes,1__yes,Redcross,4__international,1__yes,1__yes,1__yes,1__yes,1__yes,1__yes,1__yes,1__yes,2__no,2__spontaneous,Camp,1__yes,7400,1__public,7__tent,140,11,17,18,39,49,60,87,129,17,31,null,null,null,null,null,null,null,null,458,null,null,null,null,null,null,5,64,3,0,17,1,20,30,5,1,0,2__no,2__nearest_village,3__house_damaged,5__more_than_75_percent,1__none,5__more_than_75_percent,1__none,3__less_than_50_percent,1__none,1__none,1__none,4__less_than_75_percent,5__kitchen_sets,3__mosquito_nets,1__plastic_sheeting,1__yes,3__offsite_less_than_20,1__yes,3__piped_water_supply,3__piped_water_supply,4__more_than_15_liters,1__yes,5__none,2__no,1__good,16,1__yes,1__yes,2__no,2__garbage_pit,1,2__no,4__yes_no_soap_water,1__yes,1__yes,2__no,1__yes_onsite,1__yes,5__once_a_month,2__distribution,1__yes,2__no,2__no,3__malaria,2__diarrhea,13__rti,1__yes,1__yes,3__off-site_less_than_3_km,1__government,1__yes,1__onsite,1__less_than_1_km,5__more_than_75_percent,7__daily_labourer,2__no,null,2__no,2__no,1__yes,2__no,10__none,9__none,7__none,7__none,4__none,16__none,1,1,1__yes,1__yes,2__no,2__no,2__no,2__good,3__poor,2__not_adequate,2__local_leader,13__shelter,2__no
Malawi,3,1__male,Ns_136,Nyiachilenda,Southern,Nsanje,TA Ndamera,35.197,17.051,1__yes,1__yes,2__no,null,null,1__yes,1__yes,1__yes,1__yes,1__yes,1__yes,2__no,1__yes,2__no,1__planned,Camp,1__yes,89886,1__public,7__tent,1250,35,44,811,822,1098,1647,523,603,91,162,null,null,null,null,null,null,null,null,5836,null,null,null,null,null,null,87,291,18,0,253,0,48,499,8,0,60,1__yes,2__nearest_village,6__basic_infrastructures_damaged,3__less_than_50_percent,1__none,3__less_than_50_percent,1__none,3__less_than_50_percent,1__none,1__none,3__less_than_50_percent,5__more_than_75_percent,8__other,5__kitchen_sets,1__plastic_sheeting,1__yes,1__onsite_less_than_20,1__yes,12__none,3__piped_water_supply,4__more_than_15_liters,1__yes,5__none,2__no,1__good,80,1__yes,1__yes,2__no,2__garbage_pit,5,2__no,1__yes,1__yes,1__yes,2__no,2__yes_offsite,2__no,6__irregular,2__distribution,1__yes,2__no,2__no,3__malaria,12__other,11__none,1__yes,1__yes,3__off-site_less_than_3_km,1__government,1__yes,1__onsite,1__less_than_1_km,5__more_than_75_percent,7__daily_labourer,1__yes,1200,2__no,1__yes,1__yes,1__yes,1__self_organized,5__theft,7__none,7__none,4__none,2__not_enough_assistance_for_all,0,1,1__yes,1__yes,2__no,2__no,2__no,2__good,2__good,2__not_adequate,3__site_management,12__distribution,2__no
Malawi,3,2__female,Ph_111,Mtemanyama / nkholonje,Southern,Phalombe,TA Chiwalo,35.71686,-15.70531,1__yes,1__yes,2__no,null,null,2__no,1__yes,1__yes,1__yes,1__yes,2__no,2__no,2__no,2__no,2__spontaneous,Collective Settlement,1__yes,10000,1__public,1__school,89,12,21,30,34,70,110,30,42,7,6,null,null,null,null,null,null,null,null,362,null,null,null,null,null,null,10,29,6,0,13,0,7,31,4,0,23,1__yes,1__place_of_origin,3__house_damaged,5__more_than_75_percent,1__none,1__none,1__none,5__more_than_75_percent,1__none,1__none,1__none,1__none,5__kitchen_sets,2__blankets,3__mosquito_nets,1__yes,1__onsite_less_than_20,1__yes,11__other,2__handpumps,4__more_than_15_liters,1__yes,2__taste,1__yes,2__not_so_good,3,1__yes,1__yes,1__yes,2__garbage_pit,2,2__no,2__none,2__no,1__yes,2__no,3__no,1__yes,7__never,5__other,2__no,2__no,2__no,3__malaria,13__rti,11__none,1__yes,1__yes,4__off-site_more_than_3_km,1__government,1__yes,1__onsite,1__less_than_1_km,5__more_than_75_percent,3__farming,1__yes,89,2__no,1__yes,1__yes,2__no,1__self_organized,9__none,7__none,7__none,4__none,2__not_enough_assistance_for_all,0,0,1__yes,1__yes,2__no,2__no,2__no,2__good,2__good,3__no_lighting,3__site_management,12__distribution,2__no
Malawi,3,1__male,Bl_121,Pachigayo,Southern,Blantyre,TA Makata,35.0819,-15.63642,1__yes,1__yes,2__no,null,null,2__no,2__no,2__no,2__no,2__no,2__no,2__no,2__no,2__no,2__spontaneous,Collective Settlement,1__yes,1800,1__public,3__empty_building,5,0,1,2,0,2,2,4,2,0,0,null,null,null,null,null,null,null,null,13,null,null,null,null,null,null,0,1,0,0,0,0,0,2,0,0,5,2__no,1__place_of_origin,3__house_damaged,5__more_than_75_percent,1__none,1__none,1__none,5__more_than_75_percent,1__none,5__more_than_75_percent,2__less_than_25_percent,3__less_than_50_percent,2__blankets,5__kitchen_sets,1__plastic_sheeting,1__yes,3__offsite_less_than_20,2__no,1__ponds_canals,2__handpumps,4__more_than_15_liters,1__yes,5__none,2__no,1__good,4,1__yes,2__no,4__no_answer,2__garbage_pit,2,2__no,2__none,2__no,2__no,2__no,3__no,2__no,7__never,1__cash,2__no,2__no,2__no,3__malaria,12__other,11__none,1__yes,1__yes,3__off-site_less_than_3_km,1__government,1__yes,2__offsite,1__less_than_1_km,5__more_than_75_percent,7__daily_labourer,2__no,null,2__no,2__no,2__no,2__no,10__none,9__none,7__none,7__none,4__none,16__none,0,0,1__yes,1__yes,2__no,2__no,2__no,1__excellent,1__excellent,3__no_lighting,2__local_leader,5__access_to_services,2__no
Malawi,3,1__male,Ns_135,Marka,Southern,Nsanje,TA Ndamera,35.224,17.125,1__yes,1__yes,2__no,null,null,1__yes,1__yes,1__yes,1__yes,1__yes,1__yes,2__no,1__yes,2__no,1__planned,Camp,1__yes,17934,1__public,7__tent,644,77,111,496,605,233,345,725,633,42,64,null,null,null,null,null,null,null,null,3331,null,null,null,null,null,null,25,376,41,3,106,9,88,212,25,15,12,1__yes,2__nearest_village,6__basic_infrastructures_damaged,4__less_than_75_percent,1__none,3__less_than_50_percent,6__unknown,2__less_than_25_percent,1__none,1__none,3__less_than_50_percent,5__more_than_75_percent,5__kitchen_sets,8__other,2__blankets,1__yes,1__onsite_less_than_20,1__yes,12__none,4__tankers,4__more_than_15_liters,1__yes,5__none,2__no,1__good,30,1__yes,1__yes,2__no,2__garbage_pit,1,2__no,1__yes,1__yes,1__yes,2__no,2__yes_offsite,1__yes,5__once_a_month,2__distribution,1__yes,1__yes,1__yes,3__malaria,12__other,2__diarrhea,1__yes,1__yes,3__off-site_less_than_3_km,1__government,1__yes,1__onsite,1__less_than_1_km,5__more_than_75_percent,7__daily_labourer,1__yes,310,2__no,1__yes,1__yes,1__yes,1__self_organized,5__theft,7__none,7__none,4__none,2__not_enough_assistance_for_all,1,1,1__yes,1__yes,2__no,2__no,2__no,2__good,2__good,2__not_adequate,3__site_management,10__other,2__no
Malawi,3,1__male,Ns_146,Mpatsa,Southern,Nsanje,TA Tengani,35.2594,-16.7851,1__yes,1__yes,2__no,null,null,1__yes,1__yes,1__yes,1__yes,1__yes,1__yes,1__yes,2__no,2__no,1__planned,Camp,1__yes,3200,1__public,7__tent,131,3,5,47,48,96,140,116,58,5,15,null,null,null,null,null,null,null,null,533,null,null,null,null,null,null,8,24,3,2,4,2,45,36,12,1,0,1__yes,2__nearest_village,6__basic_infrastructures_damaged,3__less_than_50_percent,1__none,3__less_than_50_percent,1__none,4__less_than_75_percent,1__none,2__less_than_25_percent,2__less_than_25_percent,5__more_than_75_percent,8__other,5__kitchen_sets,1__plastic_sheeting,2__no,1__onsite_less_than_20,2__no,2__handpumps,2__handpumps,4__more_than_15_liters,1__yes,5__none,2__no,1__good,14,1__yes,1__yes,1__yes,2__garbage_pit,4,2__no,1__yes,1__yes,1__yes,2__no,1__yes_onsite,1__yes,5__once_a_month,2__distribution,1__yes,2__no,2__no,3__malaria,2__diarrhea,12__other,1__yes,1__yes,3__off-site_less_than_3_km,1__government,1__yes,2__offsite,1__less_than_1_km,5__more_than_75_percent,3__farming,1__yes,91,1__yes,1__yes,1__yes,1__yes,1__self_organized,9__none,4__domestic_violence,7__none,2__child_emotional_abuse,2__not_enough_assistance_for_all,1,1,1__yes,1__yes,2__no,2__no,2__no,3__poor,3__poor,1__adequate,3__site_management,12__distribution,2__no
Malawi,3,2__female,Ph_151,Khanaja school,Southern,Phalombe,TA Mkhumba,35.54812,-15.78351,1__yes,1__yes,2__no,null,null,1__yes,1__yes,2__no,1__yes,1__yes,2__no,1__yes,2__no,2__no,2__spontaneous,Collective Settlement,1__yes,7500,1__public,1__school,37,3,0,6,3,25,23,9,18,4,11,null,null,null,null,null,null,null,null,102,null,null,null,null,null,null,0,10,4,3,15,1,12,33,2,2,9,2__no,1__place_of_origin,3__house_damaged,5__more_than_75_percent,1__none,5__more_than_75_percent,1__none,2__less_than_25_percent,1__none,2__less_than_25_percent,1__none,2__less_than_25_percent,5__kitchen_sets,2__blankets,1__plastic_sheeting,1__yes,1__onsite_less_than_20,2__no,11__other,2__handpumps,4__more_than_15_liters,2__no,2__taste,1__yes,2__not_so_good,4,1__yes,2__no,2__no,2__garbage_pit,1,1__yes,2__none,2__no,2__no,2__no,3__no,1__yes,7__never,5__other,1__yes,2__no,1__yes,3__malaria,13__rti,2__diarrhea,1__yes,1__yes,4__off-site_more_than_3_km,1__government,1__yes,1__onsite,1__less_than_1_km,5__more_than_75_percent,3__farming,1__yes,34,2__no,1__yes,1__yes,2__no,1__self_organized,9__none,7__none,7__none,4__none,16__none,1,1,1__yes,2__no,2__no,2__no,2__no,2__good,3__poor,3__no_lighting,7__other,12__distribution,2__no
Malawi,3,1__male,Ph_187,Mwimba school,Southern,Phalombe,TA Chiwalo,35.84357,-15.52546,1__yes,2__no,2__no,null,null,1__yes,1__yes,1__yes,1__yes,1__yes,2__no,1__yes,1__yes,2__no,2__spontaneous,Collective Settlement,1__yes,15000,1__public,1__school,20,2,2,7,12,36,40,10,19,2,2,null,null,null,null,null,null,null,null,132,null,null,null,null,null,null,1,0,5,0,4,0,4,8,0,0,2,2__no,1__place_of_origin,3__house_damaged,5__more_than_75_percent,1__none,1__none,1__none,5__more_than_75_percent,1__none,2__less_than_25_percent,1__none,2__less_than_25_percent,1__plastic_sheeting,2__blankets,5__kitchen_sets,1__yes,1__onsite_less_than_20,1__yes,2__handpumps,2__handpumps,4__more_than_15_liters,1__yes,2__taste,1__yes,1__good,6,1__yes,1__yes,2__no,2__garbage_pit,2,2__no,1__yes,1__yes,1__yes,2__no,3__no,1__yes,7__never,5__other,1__yes,2__no,2__no,13__rti,3__malaria,11__none,1__yes,1__yes,4__off-site_more_than_3_km,1__government,1__yes,1__onsite,1__less_than_1_km,5__more_than_75_percent,3__farming,1__yes,18,2__no,1__yes,1__yes,2__no,4__local_authorities,9__none,7__none,7__none,4__none,8__non-affected_groups_are_given,0,0,1__yes,1__yes,2__no,2__no,2__no,2__good,2__good,2__not_adequate,3__site_management,7__other_relief_assistance,2__no
Malawi,3,2__female,Zo_173,St Peters School,Southern,Zomba,TA Mwambo,35.51617,-15.46668,1__yes,1__yes,2__no,null,null,1__yes,1__yes,1__yes,2__no,2__no,2__no,2__no,2__no,2__no,2__spontaneous,Collective Settlement,1__yes,16500,1__public,1__school,31,2,8,2,8,19,26,31,37,5,5,null,null,null,null,null,null,null,null,143,null,null,null,null,null,null,2,10,0,0,10,0,0,10,0,0,5,2__no,1__place_of_origin,3__house_damaged,5__more_than_75_percent,1__none,3__less_than_50_percent,1__none,4__less_than_75_percent,1__none,2__less_than_25_percent,1__none,5__more_than_75_percent,1__plastic_sheeting,8__other,5__kitchen_sets,1__yes,1__onsite_less_than_20,1__yes,3__piped_water_supply,3__piped_water_supply,4__more_than_15_liters,1__yes,5__none,2__no,1__good,8,1__yes,1__yes,1__yes,2__garbage_pit,2,2__no,2__none,2__no,1__yes,2__no,3__no,1__yes,6__irregular,1__cash,1__yes,2__no,2__no,13__rti,11__none,12__other,1__yes,1__yes,1__on-site_less_than_3_km,1__government,1__yes,1__onsite,1__less_than_1_km,3__less_than_50_percent,3__farming,1__yes,27,2__no,1__yes,1__yes,2__no,9__other,9__none,7__none,7__none,4__none,15__other,0,1,1__yes,2__no,2__no,2__no,2__no,2__good,2__good,3__no_lighting,3__site_management,12__distribution,2__no
Malawi,3,1__male,Bl_105,Bangwe CCAP,Southern,Blantyre,TA Machinjili,35.0953,-15.8399,1__yes,1__yes,2__no,null,null,2__no,1__yes,2__no,1__yes,1__yes,2__no,2__no,1__yes,2__no,2__spontaneous,Collective Settlement,1__yes,30000,1__public,1__school,53,4,13,15,31,31,52,22,37,4,11,null,null,null,null,null,null,null,null,220,null,null,null,null,null,null,1,11,5,0,5,0,10,20,5,10,3,2__no,1__place_of_origin,3__house_damaged,5__more_than_75_percent,1__none,1__none,1__none,5__more_than_75_percent,1__none,5__more_than_75_percent,1__none,1__none,2__blankets,5__kitchen_sets,1__plastic_sheeting,1__yes,4__offsite_more_than_20,2__no,6__protected_well,6__protected_well,4__more_than_15_liters,1__yes,5__none,2__no,1__good,2,1__yes,2__no,2__no,2__garbage_pit,3,2__no,2__none,2__no,2__no,2__no,3__no,1__yes,9__no_answer,1__cash,2__no,2__no,2__no,12__other,3__malaria,11__none,1__yes,1__yes,3__off-site_less_than_3_km,1__government,1__yes,1__onsite,1__less_than_1_km,5__more_than_75_percent,7__daily_labourer,2__no,null,2__no,2__no,1__yes,2__no,9__other,9__none,7__none,7__none,4__none,16__none,0,0,1__yes,1__yes,2__no,2__no,2__no,1__excellent,2__good,2__not_adequate,5__radio_news,5__access_to_services,2__no
