Country,Round,SSID,NameofLocation,Survey_Date,LatitudeY,LongitudeX,ADM1_NAME,ADM2_NAME,ADM3_NAME,11b2 Sex of Enumerator,11i1 Accessibility to site,11j1 Estimated area of camp (meters squared),12a1 Is there any registration activity,12b1 Is there a Site Management Committee (SMC) at the site?,12b2 Is the site management committee (SMC) made up from the,12c1 Is there a Site Management Agency (SMA) at the site?,12c2 Type of SMA,12c3 Name of SMA,12m1 Is there a service provider contact list?,12n1 Is WASH support being provided at the site ?,12o1 Is HEALTH support being provided at the site,12p1 Is SHELTER/NFI support provided at the site ?,12q1 Is FOOD support provided at the site ?,12r1 Is PROTECTION support provided at the site ?,12s1 Is EDUCATION support provided at the site ?,12t1 Is LIVELIHOOD support being provided at the site?,13a1 Site Classification,13b1 Site Type,13c1 What is the most common type of shelter,13d1 Ownership of land of site,14a1 Site start/open date (DDMMYYYY),14c1 Closing Date (DDMMYYYY),15b1 Place of Origin of the largest IDP group in camp (Admin,15b2 Place of Origin of the largest IDP group in camp (Admin,15b3 Place of Origin of the largest IDP group in camp (Admin,101a2 Is there security on-site/settlement areas,101b1 Who provides main security in the site,101c1 Number of children friendly spaces,101e1 Are security incidents reported in the site,101f1 Do the majority of people have identification card or o,101s1 Is there adequate lighting in the majority of communal,102g1 Most common type of security incidents reported occurri,102h1 Most common type of GBV incidents reported occurring in,102h4 Are traditional harmful practices occurring in the site,102i1 Most common type of child protection incidents reported,102i4 Most reported problem in receiving support,102j2 Reporting/referral mechanism for GBV survivors,102n1 Relationship amongst IDPs,102o1 Relationship between IDPs and host community,103a1 Do men feel unsafe in site,103a2 Do children feel unsafe in site,103a3 Do women feel unsafe at the site,111a1 Where do residents mostly get their information from?,111c1 What is the main topic on which the community is reques,113a1 Travel abroad opportunities are being discussed/adverti,"113a2 If YES, with which?",21a1 Total Number of IDP Families/HHs,21b1 Total Number of IDP Individuals,21b2 Total number of IDP Male Individuals,21b3 Total Number of IDP Female Individuals,21c1 Number of Males by age: <1 year,21c2 Number of Males by age: 1-5 years,21c3 Number of Males by age: 6-17 years,21c4 Number of Males by age: 18-59 years,21c5 Number of Males by age: >60 years,21d1 Number of Females by age: <1 year,21d2 Number of Females by age: 1-5 years,21d3 Number of Females by age: 6-17 years,21d4 Number of Females by age: 18-59 years,21d5 Number of Females by age: >60 years,22c1 Number of pregnant women,22d1 Number of breastfeeding mothers,22f1 Number of Persons with Chronic Diseases or Serious Medic,22g1 Number of persons with Physical Disabilities,22h1 Number of persons with Mental Disabilities,22i2 Number of Unaccompanied children,22i4 Number of Orphaned Children,22n1 Number of single female-headed households,22o1 Number of single male-headed households,22p1 Number of child-headed households,22x1 Number of unaccompanied elderly persons,23b4 Have IDPs previously been displaced,23e1 Area of intended return for largest IDP group,23e7  What is preventing the largest IDP group of returning h,23g1  Estimated % of IDPs sleeping in the site,31a1 Percentage of HH living outside (no shelter),31b1 Percentage of HH living in tents,31d1 Percentage of HH living indoors (solid walls),32c1 Percentage of HH with private living area,37c2 Percentage of HH with mosquito nets,37j1 Most needed type of NFI,37j2 Second most needed type of NFI,37j3 Third most needed type of NFI,38b1 Is there a need for shelter repair materials,"41a1 Location of site's main water source (walking, one-way)",41b1 Main non-drinking water source provided or available,41f1 What is the main drinking water source provided or avail,41g1 Is the drinking water potable ?,"41i5  Have water points (hand-pump, piped, …) been improved?",42a1 Average amount of water available per day and per person,43a1 Complaints about drinking water quality,43e1 What is the problem with water?,44a1 Number of functioning toilets available on-site,44b1 Availability of separate male and female toilets,44j1 Condition of most of the latrines,44n1  Evidence of open defecation?,45b1 Availability of separate male and female bathing areas,46a1 Garbage Disposal Type,46b1 Number of garbage disposals,47g1  Availability of hand-washing station filled in with wat,47g2  Evidence of hand-washing practices?,47g3  Hygiene promotion campaign?,48b1 Do toilets and bathrooms have locks from the inside,"51a1 Is there access to food (distribution, vouchers, trade,",51d1 Most common source for obtaining food,51e1 Is there access to a market near from the site?,52f1 Frequency of food (or cash/vouchers) distribution,61a1 Screening for malnutrition conducted in the area? (ie,61b1 Availability of supplementary feeding for pregnant and l,61c1 Availability of supplementary feeding for children,71b1 What is the most prevalent health problem at the site,71b2 What is the second most prevalent health problem at the,71b3 What is the third most prevalent health problem at the s,72a3 Regular access to medicine,72b1 Location of health facilities/services,72c2 Who provides health facilities/services,81b1 Access to formal/informal education services for childre,82a1 Location of formal/informal education facilities/service,82b1 Distance to nearest education facility,83a1 % of the children at the site attending school,91a1 Occupation/trade of majority of displaced households (co,91c1 Do IDPs have access to land for cultivation?,92h1 Number of HH in the site with a source of income,92i1 Access to income generating activities,93a2 Is there livestock on site
Malawi,1,Mu_114,Dyanyama,3/12/2015,-15.67845,35.43698,Southern,Mulanje,SC Juma,Male,Yes,20000,Yes,Yes,Yes,No,,,Yes,No,No,Yes,Yes,Yes,Yes,No,Spontaneous,Collective Settlement/Centre,School,Public/Government,1/21/2015,3/16/2015,mwi3,mwi308,mwi30805,Yes,Community leaders,0,Yes,Yes,No lighting,Alcohol/drug-related disturbance,None,None,None,Other,No,Excellent,Good,No,No,No,Families & friends,Other reief assistance,No,,30,100,40,60,4,12,10,14,0,3,14,13,29,1,0,9,0,0,0,0,6,11,1,0,1,No,Place of origin,House damaged/destroyed,> 75%,None,None,more than 75%,None,<25%,Blankets,Mosquito nets,Bucket,No,On-site (<20 minutes),Hand pumps,Hand pumps,Yes,Yes,10-15 liters,No,None,6,Yes,Not so good,No,Yes,Garbage pit,2,None,No,No,No,"Yes, off-site",Cash,No,Once a month,Yes,No,No,Malaria,Diarrhea,Malnutrition,Yes,Off-site (< 3 km),Government,Yes,On-site,<1Km,more than 75%,Farming,No,,No,No
Malawi,1,Mu_128,Sonjeka,2/26/2015,-16.157983,35.52117,Southern,Mulanje,Mabuka TA,Male,Yes,5400,Yes,Yes,Yes,No,,,Yes,No,No,No,No,No,No,No,Spontaneous,Host Community,Empty building,Private,1/13/2015,3/7/2015,mwi3,mwi308,mwi30801,Yes,Self organized,0,Yes,Yes,"Yes, there is lighting but it is NOT adequate",Friction with host community,None,None,None,Other,Yes,Good,Good,No,No,No,Local leader,Other reief assistance,No,,110,726,261,465,35,135,40,47,4,40,176,161,70,18,10,22,6,9,1,0,50,20,7,0,22,Yes,Place of origin,House damaged/destroyed,> 75%,< 25%,None,more than 75%,None,<25%,Blankets,Plastic sheeting,Kitchen sets,No,Off-site (<20 minutes),Surface Water,Surface Water,No,No,<10 liters,Yes,Odor/smell,1,No,Not so good,Yes,No,No Waste Disposal,0,None,No,No,No,"Yes, off-site",Other,No,Never,No,No,No,Malaria,Diarrhea,None,No,Off-site (> 3 km),Local Clinic,Yes,Off-site,<2Km,< 50%,Daily laborer,Yes,,No,Yes
Malawi,1,Mu_129,Kaphiri Primary School,2/27/2015,-15.9091,35.3459,Southern,Mulanje,SC Juma,Male,Yes,2400,Yes,Yes,Yes,No,,,Yes,Yes,No,Yes,No,Yes,Yes,No,Spontaneous,Collective Settlement/Centre,School,Public/Government,1/14/2015,3/10/2015,mwi3,mwi308,mwi30806,Yes,Other,0,Yes,Yes,"Yes, there is lighting but it is NOT adequate",Friction with host community,None,None,None,Other,No,Good,Good,No,No,No,Families & friends,How to get information,No,,14,61,21,40,0,4,11,6,0,3,8,10,17,2,1,5,0,2,0,0,0,3,0,0,2,No,Place of origin,House damaged/destroyed,> 75%,< 25%,None,more than 75%,None,None,Blankets,Plastic sheeting,Kitchen sets,No,Off-site (<20 minutes),Hand pumps,Hand pumps,Yes,No,<10 liters,No,Taste,1,No,Not so good,Yes,No,No Waste Disposal,0,None,No,No,No,"Yes, off-site",Cash,No,Irregular,No,No,No,Malaria,RTI,None,No,Off-site (< 3 km),Government,Yes,On-site,<1Km,more than 75%,Daily laborer,No,,No,No
Malawi,1,Ns_115,Fremika,3/11/2015,-16.5241,35.164,Southern,Nsanje,Mlolo TA,Female,Yes,15000,Yes,Yes,Yes,Yes,Local NGO,VCPC,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Planned,Camp,Tent,Public/Government,1/13/2015,3/14/2015,mwi3,mwi311,mwi31104,Yes,Self organized,0,Yes,No,No lighting,Friction among site residents,Domestic violence,None,None,Not enough assistance for all entitled,Yes,Poor,Good,No,Yes,Yes,Site management,Distribution,No,,195,900,312,588,8,53,135,88,28,20,154,151,234,29,38,37,0,8,2,0,17,34,18,12,56,Yes,Place of origin,Basic infrastructures damaged/flooded,> 75%,< 25%,< 25%,< 50%,None,<50%,Kitchen sets,Blankets,Mosquito nets,Yes,Off-site (<20 minutes),Protected Well,Hand pumps,Yes,No,>15 liters,No,None,0,No,Not so good,No,No,Garbage pit,2,None,No,Yes,No,"Yes, off-site",Distribution,Yes,Once a month,Yes,No,Yes,Malaria,Diarrhea,Other: Specify,Yes,Off-site (< 3 km),Government,Yes,Off-site,<1Km,more than 75%,None,No,,No,No
Malawi,1,Ns_118,Khembo,3/12/2015,-16.4961,35.164,Southern,Nsanje,Mlolo TA,Male,Yes,2400,Yes,Yes,Yes,No,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Spontaneous,Camp,Other,Ancestral,1/13/2015,1/13/2015,mwi3,mwi311,mwi31104,No,None,0,No,Yes,No lighting,Unknown,None,None,None,Other,Unknown,Good,Good,Yes,Yes,Yes,Site management,Distribution,No,,176,995,328,667,8,7,105,178,30,10,13,210,350,84,10,50,0,8,4,0,15,17,1,1,15,Yes,Nearest Village,Basic infrastructures damaged/flooded,< 75%,< 75%,< 25%,None,None,<75%,Other,Kitchen sets,None,Yes,Off-site (>20 minutes),Unprotected Well,None,Yes,No,>15 liters,Yes,None,1,No,Not so good,Yes,No,Garbage pit,1,None,No,Yes,No,"Yes, off-site",Distribution,Yes,Once a month,No,No,Yes,Malaria,Diarrhea,Other: Specify,Yes,Off-site (> 3 km),Government,Yes,Off-site,<1Km,more than 75%,Petty trade,No,5,Yes,Yes
Malawi,1,Ns_124,Njale,3/12/2015,-16.50412,35.16944,Southern,Nsanje,Mlolo TA,Female,Yes,2500,Yes,Yes,Yes,Yes,Local NGO,SMC,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Spontaneous,Camp,Other,Public/Government,1/12/2015,3/15/2015,mwi3,mwi311,mwi31104,Yes,Self organized,0,No,Yes,No lighting,Unknown,None,None,None,Not enough assistance for all entitled,Yes,Good,Good,Yes,Yes,Yes,Site management,Distribution,No,,120,815,295,520,21,57,102,95,20,30,80,210,170,30,16,53,4,21,4,0,87,53,7,0,7,Yes,Nearest Village,Basic infrastructures damaged/flooded,< 75%,< 75%,< 25%,None,None,<50%,Other,Kitchen sets,Blankets,Yes,Off-site (>20 minutes),Lake/dam,Hand pumps,Yes,No,>15 liters,No,None,0,No,Not so good,No,No,Garbage pit,1,None,No,Yes,No,"Yes, off-site",Distribution,Yes,Once a month,Yes,No,Yes,Malaria,Diarrhea,Other: Specify,Yes,Off-site (> 3 km),Government,Yes,Off-site,<5Km,more than 75%,None,No,10,Yes,Yes
Malawi,1,Ns_125,Mpandeni paiwa,3/12/2015,-16.507899,35.157578,Southern,Nsanje,Mlolo TA,Male,Yes,4400,Yes,Yes,Yes,No,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Planned,Collective Settlement/Centre,Other,Public/Government,1/12/2015,3/16/2015,mwi3,mwi311,mwi31104,Yes,Self organized,0,Yes,Yes,No lighting,Unknown,Rape/attempted rape,None,None,Not enough assistance for all entitled,Yes,Excellent,Excellent,No,Yes,Yes,Site management,Distribution,No,,234,1501,570,931,24,60,120,350,16,40,136,250,476,29,50,25,4,11,3,0,0,27,28,0,45,Yes,Nearest Village,No livelihood,< 75%,None,< 25%,None,None,More than 75%,Kitchen sets,Other,Blankets,Yes,Off-site (<20 minutes),Lake/dam,Lake/dam,No,Yes,>15 liters,Yes,Suspended solids,3,Yes,Not so good,Yes,No,Garbage pit,3,Yes,Yes,No,No,"Yes, off-site",Cash,No,Once a month,Yes,No,No,Diarrhea,Malaria,Other: Specify,Yes,Off-site (> 3 km),Government,Yes,Off-site,<5Km,< 75%,Farming,Yes,37,Yes,No
Malawi,1,Ns_128,Payua,1/12/2015,-16.50433,35.15821,Southern,Nsanje,Mlolo TA,Male,Yes,4260,Yes,Yes,Yes,Yes,International,Goal Malawi,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Spontaneous,Host Community,Other,Ancestral,1/12/2015,3/16/2015,mwi3,mwi311,mwi31104,Yes,Self organized,0,No,No,No lighting,Unknown,Domestic violence,None,None,Not enough assistance for all entitled,Yes,Good,Excellent,No,No,No,Site management,Distribution,No,,80,280,100,180,6,21,24,44,5,13,17,39,100,11,20,35,4,8,1,0,1,20,10,0,16,Yes,Nearest Village,Basic infrastructures damaged/flooded,< 75%,None,< 25%,None,None,More than 75%,Kitchen sets,Blankets,Plastic sheeting,Yes,Off-site (>20 minutes),Surface Water,Surface Water,Yes,Yes,>15 liters,No,Taste,3,Yes,Good,No,No,Garbage pit,1,Yes,Yes,Yes,No,"Yes, off-site",Distribution,No,Once a month,Yes,No,No,Malaria,Diarrhea,None,Yes,Off-site (< 3 km),INGO,Yes,Off-site,<10Km,< 50%,Farming,No,14,Yes,No
Malawi,1,Ns_131,Shuva,3/11/2015,-16.525,35.169,Southern,Nsanje,Mlolo TA,Female,Yes,5000,Yes,Yes,Yes,No,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Planned,Camp,Tent,Public/Government,1/12/2015,3/15/2015,mwi3,mwi311,mwi31104,Yes,Self organized,1,Yes,Yes,No lighting,Crime,None,Other,None,Other,Yes,Excellent,Excellent,No,No,No,Authorities,Distribution,No,,175,779,367,412,15,80,99,164,9,24,87,113,173,15,28,74,8,3,3,0,10,24,2,8,24,Yes,Nearest Village,Accessibility,> 75%,< 50%,< 75%,None,None,More than 75%,Kitchen sets,Blankets,Other,No,Off-site (>20 minutes),Surface Water,Hand pumps,Yes,No,>15 liters,No,None,2,Yes,Good,Yes,No,Garbage pit,1,Yes,Yes,Yes,No,"Yes, off-site",Distribution,No,Once a month,Yes,Yes,Yes,Malaria,Diarrhea,Other: Specify,Yes,On-site (< 3 km),Government,Yes,Off-site,<2Km,more than 75%,None,No,0,Yes,No
Malawi,1,Ns_148,Makhanga Catholic Satelite,3/1/2015,-16.52301,35.16911,Southern,Nsanje,Mlolo TA,Male,Yes,4000,Yes,Yes,Yes,Yes,Local NGO,VCPC,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Spontaneous,Camp,Other,Public/Government,1/1/2015,3/16/2015,mwi3,mwi311,mwi31104,Yes,Self organized,0,Yes,Yes,No lighting,Friction with host community,None,None,None,Fighting between recipients at distribution points,Yes,Good,Poor,No,Yes,Yes,Site management,Distribution,No,,137,540,233.2062178,306.7937822,11.27264594,44.86915679,78.3583091,84.35025721,14.3558488,15.12748826,55.8365019,100.8968911,113.5249385,21.40796242,15,35,3,5,2,0,0,46,25,2,31,Yes,Nearest Village,Basic infrastructures damaged/flooded,< 50%,< 50%,< 25%,< 50%,None,<50%,Kitchen sets,Blankets,Other,Yes,Off-site (<20 minutes),Hand pumps,Hand pumps,Yes,No,>15 liters,Yes,None,2,Yes,Good,Yes,No,Garbage pit,1,None,No,No,No,"Yes, off-site",Distribution,Yes,Once a month,Yes,No,Yes,Malaria,Diarrhea,Other: Specify,Yes,Off-site (< 3 km),Government,Yes,Off-site,<1Km,more than 75%,Petty trade,No,20,Yes,No
Malawi,1,Ph_103,Chimbalanga  (Relatives),3/10/2015,-15.54758,35.78527,Southern,Phalombe,Chiwalo TA,Female,Yes,25000,Yes,Yes,Yes,No,,,No,Yes,No,Yes,Unknown,Yes,No,No,Spontaneous,Collective Settlement/Centre,Other,Private,1/12/2015,3/13/2015,mwi3,mwi309,mwi30903,Yes,Self organized,0,No,Yes,No lighting,Unknown,None,None,None,None,Yes,Excellent,Good,No,No,No,Local leader,Distribution,No,,62,241,99,142,2,34,32,26,5,2,27,40,67,6,6,22,0,1,1,0,5,22,9,0,11,No,Place of origin,House damaged/destroyed,> 75%,None,< 75%,< 50%,None,None,Kitchen sets,Blankets,Mosquito nets,Yes,Off-site (<20 minutes),Hand pumps,Hand pumps,Yes,Yes,>15 liters,No,None,6,Yes,Good,No,Yes,Garbage pit,1,Yes,Yes,Yes,No,"Yes, off-site",Cash,No,Once a month,No,No,No,RTI,None,Other: Specify,No,Off-site (> 3 km),Government,Yes,Off-site,<2Km,more than 75%,Farming,Yes,47,Yes,No
Malawi,1,Ph_104,Chinani  (Relatives),3/10/2015,-15.68009,35.72161,Southern,Phalombe,Mkhumba TA,Female,Yes,63000,Yes,Yes,Yes,No,,,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Spontaneous,Collective Settlement/Centre,Community center,Public/Government,1/12/2015,3/13/2015,mwi3,mwi309,mwi30903,Yes,Community leaders,1,No,Yes,"Yes, there is lighting but it is NOT adequate",Friction with host community,None,None,None,Assistance was physically inadequate for the most vulnerable,Yes,Excellent,Excellent,No,No,No,Local leader,Available health services/heath advice,No,,30,119,58,61,0,9,25,20,4,4,6,20,28,3,2,11,0,0,1,0,7,7,0,0,3,No,Place of origin,House damaged/destroyed,> 75%,None,< 25%,< 75%,None,More than 75%,Kitchen sets,Blankets,Plastic sheeting,No,Off-site (<20 minutes),Unprotected Well,Other,Yes,No,>15 liters,No,None,5,Yes,Good,No,Yes,Garbage pit,1,Yes,Yes,Yes,No,"Yes, off-site",Other,Yes,Irregular,Yes,No,No,Malaria,Other: Specify,None,No,Off-site (< 3 km),Government,Yes,Off-site,<5Km,more than 75%,Daily laborer,Yes,4,Yes,No
Malawi,1,Ph_105,Chinani Primary School,3/10/2015,-15.5704,35.8083,Southern,Phalombe,Chiwalo TA,Female,Yes,10000,No,Yes,Yes,No,,,Unknown,Yes,Yes,Yes,Yes,Yes,No,No,Spontaneous,Collective Settlement/Centre,School,Public/Government,1/14/2015,3/12/2015,mwi3,mwi309,mwi30903,Yes,Other,0,No,Yes,No lighting,Unknown,None,Forced family separations,None,None,Yes,Good,Good,Yes,Yes,Yes,Local leader,Distribution,No,,73,239,75,164,11,26,35,3,0,21,33,29,70,11,2,34,0,0,1,0,6,1,0,3,11,No,Place of origin,House damaged/destroyed,> 75%,None,< 50%,< 75%,None,More than 75%,Kitchen sets,Blankets,Soap,Yes,Off-site (<20 minutes),Hand pumps,Hand pumps,Yes,Yes,>15 liters,No,None,4,Yes,Good,No,Yes,Other,0,Yes,No,Yes,No,"Yes, off-site",Cash,Yes,Once a month,Yes,Yes,Yes,RTI,None,Other: Specify,Yes,On-site (< 3 km),Government,Yes,Off-site,<2Km,more than 75%,Collecting firewood,Yes,64,Yes,No
Malawi,1,Ph_106,Chingozi Primary Mwalawamphuno,3/10/2015,-15.69759,35.76335,Southern,Phalombe,Nazombe TA,Female,Yes,3800,Yes,Yes,Yes,No,,,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Spontaneous,Collective Settlement/Centre,School,Public/Government,1/15/2015,3/11/2015,mwi3,mwi309,mwi30903,Yes,Self organized,0,No,Yes,No lighting,Unknown,None,None,None,Other,No,Good,Poor,No,No,No,Site management,Distribution,No,,49,166,65,101,2,30,33,0,0,1,18,33,44,5,3,10,0,2,0,0,15,36,0,0,5,No,Place of origin,House damaged/destroyed,> 75%,None,None,more than 75%,None,None,Kitchen sets,Plastic sheeting,Mosquito nets,No,On-site (<20 minutes),Hand pumps,Hand pumps,Yes,Yes,>15 liters,No,None,2,No,Good,No,No,Garbage pit,2,Yes,Yes,No,No,"Yes, off-site",Other,Yes,Irregular,Yes,No,No,RTI,Malaria,Other: Specify,Yes,Off-site (> 3 km),Government,Yes,Off-site,<2Km,more than 75%,Other,Yes,,No,No
Malawi,1,Ph_107,Chinola Mpeni Cdss,3/10/2015,-15.64405,35.75028,Southern,Phalombe,Mkhumba TA,Male,Yes,10000,Yes,Yes,Yes,No,,,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Pre Identified Site (Evacuation Site),Camp,School,Public/Government,1/13/2015,3/11/2015,mwi3,mwi309,mwi30903,Yes,Self organized,1,No,Yes,"Yes, there is lighting but it is NOT adequate",Unknown,None,None,None,Fighting between recipients at distribution points,Yes,Excellent,Good,No,No,No,Site management,Distribution,No,,197,572,241,331,3,19,154,61,4,2,44,157,117,11,8,18,3,4,0,0,53,80,64,4,15,No,Place of origin,House damaged/destroyed,> 75%,None,< 25%,more than 75%,None,<25%,Kitchen sets,Blankets,Plastic sheeting,Yes,Off-site (<20 minutes),Protected Well,Unprotected Well,Yes,No,>15 liters,Yes,Suspended solids,12,Yes,Good,No,Yes,Garbage pit,6,Yes,Yes,Yes,No,"Yes, off-site",Other,No,Irregular,No,No,No,Malaria,None,Other: Specify,Yes,Off-site (> 3 km),Government,Yes,On-site,<1Km,more than 75%,Daily laborer,Yes,,No,No
Malawi,1,Ph_108,Dindi Primary,3/10/2015,-15.569587,35.778757,Southern,Phalombe,Chiwalo TA,Male,Yes,10000,Yes,Yes,Yes,No,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Spontaneous,Camp,School,Public/Government,1/11/2015,3/11/2015,mwi3,mwi309,mwi30903,Yes,Self organized,1,No,Yes,"Yes, there is lighting but it is NOT adequate",Unknown,None,None,None,Fighting between recipients at distribution points,Yes,Excellent,Good,No,No,No,Site management,Distribution,No,,197,592,261,331,3,19,154,81,4,2,44,157,117,11,8,18,3,4,0,0,53,80,64,4,15,No,Place of origin,House damaged/destroyed,> 75%,None,< 50%,more than 75%,None,<25%,Kitchen sets,Blankets,Plastic sheeting,Yes,Off-site (<20 minutes),Unprotected Well,Unprotected Well,Yes,No,>15 liters,Yes,Suspended solids,12,Yes,Good,No,Yes,Garbage pit,6,Yes,Yes,Yes,No,"Yes, off-site",Other,No,Irregular,No,No,No,Malaria,None,Other: Specify,Yes,Off-site (> 3 km),Government,Yes,On-site,<1Km,more than 75%,Daily laborer,Yes,,No,No
Malawi,1,Ph_109,Makuwa Primary,3/10/2015,-15.70384,35.72423,Southern,Phalombe,Mkhumba TA,Female,Yes,15000,Yes,Yes,Yes,No,,,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Spontaneous,Collective Settlement/Centre,School,Public/Government,1/11/2015,3/11/2015,mwi3,mwi309,mwi30903,Yes,Self organized,0,Yes,Yes,No lighting,Unknown,None,None,None,Other,No,Good,Excellent,No,No,No,Local leader,Distribution,No,,48,105,42,63,9,5,17,11,0,8,7,11,28,9,2,13,0,3,0,4,18,2,1,9,0,No,Place of origin,House damaged/destroyed,> 75%,None,None,more than 75%,None,<25%,Blankets,Kitchen sets,Mosquito nets,Yes,On-site (<20 minutes),Hand pumps,Hand pumps,Yes,Yes,>15 liters,No,None,2,Yes,Good,No,Yes,Garbage pit,1,Yes,Yes,Yes,No,"Yes, off-site",Cash,Yes,Once a week,No,No,No,Malaria,RTI,Diarrhea,No,Off-site (> 3 km),Government,Yes,On-site,<1Km,more than 75%,Other,Yes,32,Yes,No
Malawi,1,Ph_111,Mtemanyama (Relatives),3/10/2015,-15.58518,35.720046,Southern,Phalombe,Chiwalo TA,Male,Yes,15000,Yes,Yes,Yes,No,,,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Spontaneous,Collective Settlement/Centre,School,Public/Government,1/13/2015,3/11/2015,mwi3,mwi309,mwi30903,Yes,Self organized,1,No,Yes,"Yes, there is lighting but it is NOT adequate",Unknown,None,None,None,Other,Yes,Excellent,Poor,No,No,No,Site management,Distribution,No,,145,573,245,328,18,37,105,78,7,32,43,193,54,6,6,50,1,5,0,0,16,61,14,0,20,Yes,Place of origin,House damaged/destroyed,> 75%,None,None,more than 75%,None,<25%,Blankets,Kitchen sets,Mosquito nets,No,Unknown,Unprotected Well,Unprotected Well,Yes,No,>15 liters,Yes,Suspended solids,6,Yes,Good,No,Yes,Garbage pit,1,Yes,Yes,Yes,No,"Yes, off-site",Other,No,Irregular,No,No,No,RTI,Malaria,Diarrhea,Yes,Off-site (> 3 km),Government,Yes,On-site,<1Km,more than 75%,Daily laborer,Yes,0,Yes,No
Malawi,1,Ph_112,Mulambala Rc Church,3/10/2015,-15.5902,35.7941,Southern,Phalombe,Chiwalo TA,Female,Yes,5000,Yes,Yes,Yes,No,,,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Spontaneous,Camp,Tent,Private,1/6/2015,3/11/2015,mwi3,mwi309,mwi30903,Yes,Local authorities,0,No,Yes,No lighting,Friction among site residents,None,None,None,Not enough assistance for all entitled,Yes,Good,Poor,No,No,No,Site management,Other reief assistance,No,,87,212,95,117,3,13,57,18,4,8,28,59,15,7,3,19,0,3,0,0,10,67,0,0,11,Yes,Place of origin,House damaged/destroyed,> 75%,None,< 25%,< 25%,None,<25%,Kitchen sets,Blankets,Plastic sheeting,Yes,Off-site (>20 minutes),Hand pumps,Hand pumps,No,Yes,>15 liters,Yes,Taste,4,Yes,Unknown,No,Yes,Garbage pit,1,Yes but no soap/water inside,Yes,Yes,No,"Yes, off-site",Other,No,Once a month,Yes,No,No,Malaria,Diarrhea,RTI,Yes,Off-site (> 3 km),Government,Yes,Off-site,<1Km,< 75%,Daily laborer,Yes,70,Yes,No
Malawi,1,Ph_119,Dzanjo Primary,3/2/2015,-15.5215,35.6613,Southern,Phalombe,Mkhumba TA,Male,Yes,7000,Yes,Yes,Yes,No,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Spontaneous,Camp,Tent,Ancestral,1/12/2015,3/3/2015,mwi3,mwi309,mwi30901,Yes,Local authorities,1,No,No,"Yes, there is lighting but it is NOT adequate",Unknown,None,None,None,Other,No,Excellent,Excellent,No,No,No,Site management,Distribution,No,,362,1448,625.3381545,822.6618455,30.22739134,120.315813,210.1163548,226.1836527,38.49494272,40.56407962,149.7245458,270.553145,304.4150203,57.4050548,82,265,27,55,0,0,597,121,14,0,97,No,Place of origin,House damaged/destroyed,< 75%,None,< 75%,< 75%,None,<50%,Kitchen sets,Plastic sheeting,Blankets,Yes,Off-site (<20 minutes),Other,Other,Yes,No,>15 liters,No,Taste,5,Yes,Not so good,Yes,Yes,Garbage pit,1,Yes,Yes,Yes,No,"Yes, off-site",Other,No,Irregular,Yes,No,No,RTI,None,Malaria,Yes,Off-site (> 3 km),Local Clinic,Yes,Off-site,<1Km,< 75%,Daily laborer,Yes,,No,No
Malawi,1,Ph_143,Mangazi,3/9/2015,-15.7167,35.8127,Southern,Phalombe,Nazombe TA,Female,Yes,5000,Yes,Yes,Yes,No,,,Yes,Yes,No,Yes,Yes,No,Yes,No,Spontaneous,Collective Settlement/Centre,School,Public/Government,1/19/2015,3/13/2015,mwi3,mwi309,mwi30902,No,None,0,No,Yes,No lighting,Unknown,None,None,None,Other,Yes,Good,Good,No,Yes,Yes,Site management,Distribution,No,,17,81,44,37,4,9,14,13,4,8,11,9,7,2,3,2,2,11,1,0,4,7,1,0,6,No,Place of origin,House damaged/destroyed,> 75%,None,< 25%,< 50%,< 25%,<25%,Other,Kitchen sets,Bucket,Yes,On-site (<20 minutes),Hand pumps,Hand pumps,Yes,Yes,>15 liters,No,None,2,Yes,Not so good,Yes,No,Garbage pit,2,Yes,Yes,Yes,Yes,"Yes, off-site",Cash,No,Irregular,No,No,No,Diarrhea,RTI,Malaria,No,Off-site (> 3 km),Government,Yes,On-site,<1Km,more than 75%,Farming,Yes,0,Yes,No
