Country,Round,SSID,Nameof Location,Survey_Date,Latitude Y,Longitude X,1.1.b.2 Sex of Enumerator,1.1.e.1 Site location (Admin 1),1.1.e.2 Site location (Admin 2),1.1.e.3 Site location (Admin 3),1.1.i.1 Accessibility to site,1.1.j.1 Estimated area of camp (meters squared),1.2.a.1 Is there any registration activity,1.2.b.1 Is there a Site Management Committee (SMC) at the site?,1.2.b.2 Is the site management committee (SMC) ,1.2.c.1 Is there a Site Management Agency (SMA) at the site?,1.2.c.2 Type of SMA,1.2.c.3 Name of SMA,1.2.m.1 Is there a service provider contact list?,1.2.n.1 Is WASH support being provided at the site ?,1.2.o.1 Is HEALTH support being provided at the site,1.2.p.1 Is SHELTER/NFI support provided at the site ?,1.2.q.1 Is FOOD support provided at the site ?,1.2.r.1 Is PROTECTION support provided at the site ?,1.2.s.1 Is EDUCATION support provided at the site ?,1.2.t.1 Is LIVELIHOOD support being provided at the site?,1.3.a.1 Site Classification,1.3.b.1 Site Type,1.3.c.1 What is the most common type of shelter,1.3.d.1 Ownership of land of site,1.4.a.1 Site start/open date (DD.MM.YYYY),1.4.c.1 Closing Date (DD.MM.YYYY),1.5.b.1 Place of Origin of the largest IDP group in camp (Admin 1),1.5.b.2 Place of Origin of the largest IDP group in camp (Admin 2) ,1.5.b.3 Place of Origin of the largest IDP group in camp (Admin 3)  ,10.1.a.2 Is there security on-site/settlement areas,10.1.b.1 Who provides main security,10.1.c.1 Number of children friendly spaces,10.1.d.1 Number of women friendly spaces,10.1.e.1 Are security incidents reported,10.1.f.1 Do the majority of people have identification card ,10.1.s.1 Is there adequate lighting in the majority of communal ,10.2.g.1 Most common type of security incidents reported ,10.2.h.1 Most common type of GBV incidents reported ,10.2.h.4 Are traditional harmful practices occurring in the site,10.2.i.1 Most common type of child protection incidents reported,10.2.i.4 Most reported problem in receiving support,10.2.j.2 Reporting/referral mechanism for GBV survivors,10.2.n.1 Relationship amongst IDPs,10.2.o.1 Relationship between IDPs and host community,10.3.a.1 Do men feel unsafe in site,10.3.a.2 Do children feel unsafe in site,10.3.a.3 Do women feel unsafe at the site,11.1.a.1 Where do residents mostly get their information from? ,11.1.c.1 What is the main topic on which the community is reques,11.3.a.1 Travel abroad opportunities are being discussed,"11.3.a.2 If YES, with which?",2.1.a.1 Total Number of IDP Families/HHs,Total number of Individuals,2.1.c.1 Number of Males by age: <1 year,2.1.c.2 Number of Males by age: 1-5 years,2.1.c.3 Number of Males by age: 6-17 years,2.1.c.4 Number of Males by age: 18-59 years,2.1.c.5 Number of Males by age: >60 years,2.1.d.1 Number of Females by age: <1 year,2.1.d.2 Number of Females by age: 1-5 years,2.1.d.3 Number of Females by age: 6-17 years,2.1.d.4 Number of Females by age: 18-59 years,2.1.d.5 Number of Females by age: >60 years,2.2.c.1 Number of pregnant women,2.2.d.1 Number of breastfeeding mothers,2.2.g.1 Number of persons with Physical Disabilities,2.2.h.1 Number of persons with Mental Disabilities,2.2.i.2 Number of Unaccompanied children,2.2.i.4 Number of Orphaned Children,2.2.n.1 Number of single female-headed households,2.2.o.1 Number of single male-headed households,2.2.p.1 Number of child-headed households,2.2.x.1 Number of unaccompanied elderly persons,2.3.b.4 Have IDPs previously been displaced,2.3.e.1 Area of intended return for largest IDP group,2.3.e.7  What is preventing the largest IDP group of returning ,2.3.g.1  Estimated % of IDPs sleeping in the site,3.1.a.1 Percentage of HH living outside (no shelter),3.1.b.1 Percentage of HH living in tents,3.1.c.1  Percentage of HH living in makeshift shelters,3.1.d.1 Percentage of HH living indoors (solid walls),3.2.a.1 Percentage of HH with access to electricity,3.2.b.1 Percentage of HH with access to safe cooking facilities,3.2.c.1 Percentage of HH with private living area,3.7.c.2 Percentage of HH with mosquito nets,3.7.j.1 Most needed type of NFI,3.7.j.2 Second most needed type of NFI,3.7.j.3 Third most needed type of NFI,3.8.b.1 Is there a need for shelter repair materials,"4.1.a.1 Location of site's main water source (walking, one-way)",4.1.b.1 Main non-drinking water source provided or available,4.1.f.1 What is the main drinking water source provided or avail,4.1.g.1 Is the drinking water potable ?,"4.1.i.5  Have water points (hand-pump, piped, …) been improved?",4.2.a.1 Average amount of water available per day and per person,4.3.a.1 Complaints about drinking water quality,4.3.e.1 What is the problem with water?,4.4.a.1 Number of functioning toilets available on-site,4.4.b.1 Availability of separate male and female toilets,4.4.j.1 Condition of most of the latrines,4.4.n.1  Evidence of open defecation?,4.5.b.1 Availability of separate male and female bathing areas,4.6.a.1 Garbage Disposal Type,4.6.b.1 Number of garbage disposals ,4.6.c.1 Solid waste/garbage problem at the site,4.7.g.1  Availability of hand-washing station,4.7.g.2  Evidence of hand-washing practices?,4.7.g.3  Hygiene promotion campaign?,4.8.b.1 Do toilets and bathrooms have locks,5.1.a.1 Is there access to food,5.1.d.1 Most common source for obtaining food,5.1.e.1 Is there access to a market near from the site?,5.2.f.1 Frequency of food (or cash/vouchers) distribution,6.1.a.1 Screening for malnutrition conducted in the area? ,6.1.b.1 Availability of supplementary feeding for pregnant,6.1.c.1 Availability of supplementary feeding for children,7.1.b.1 What is the most prevalent health problem at the site,7.1.b.2 What is the second most prevalent health problem at the ,7.1.b.3 What is the third most prevalent health problem,7.2.a.1 Access to health facilities,7.2.a.3 Regular access to medicine,7.2.b.1 Location of health facilities/services,7.2.c.2 Who provides health facilities/services,8.1.b.1 Access to formal/informal education services for children,8.2.a.1 Location of formal/informal education facilities,8.2.b.1 Distance to nearest education facility,8.3.a.1 % of the children at the site attending school,9.1.a.1 Occupation/trade of majority of displaced households ,9.1.c.1 Do IDPs have access to land for cultivation?,9.2.h.1 Number of HH in the site with a source of income,9.2.i.1 Access to income generating activities,9.3.a.2 Is there livestock on site
Malawi,2,Ns_115,Fremika,4/9/15 12:00 AM,-16.5241,35.164,Female,Southern,Nsanje,Mlolo TA,Yes,1500,Yes,Yes,Yes,No,,,Yes,No,Yes,Yes,Yes,No,Yes,No,Planned,Host Community,Host family house,Private,1/12/15 12:00 AM,4/10/15 12:00 AM,Southern,Nsanje,TA Mlolo,No,None,1,1,No,Yes,No lighting,Unknown,None,None,None,Not enough assistance for all entitled,Yes,Good,Good,No,No,No,Site management,Distribution,No,,195,900,9,53,135,88,28,19,154,151,234,29,38,37,8,2,0,0,47,33,28,57,Yes,Place of origin,Basic infrastructures damaged/flooded   ,> 75%     ,< 25%,< 25%,< 25%,< 50%,None,None,None,More than 75%,Other,Blankets,Kitchen sets,Yes,Off-site (>20 minutes),Unprotected Well,Hand pumps,Yes,Yes,>15 liters,Yes,None,2,Yes,Good,No,No,Garbage pit,2,No,None,No,Yes,No,"Yes, On Site",Distribution,Yes,Irregular,Yes,Yes,Yes,Malaria,Diarrhea,Other: Specify,Yes,Yes,Off-site (< 3 km),Government,Yes,Off-site,<1Km,more than 75%,Daily laborer,Yes,80,Yes,No
Malawi,2,Ch_122,Jombo School,3/23/15 12:00 AM,-16.32423,34.86563,Female,Southern,Chikwawa,Ngabu   TA,Yes,12250,Yes,Yes,Yes,Yes,International NGO,Red Cross,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Planned,Camp,Tent,Public/Government,2/5/15 12:00 AM,3/31/15 12:00 AM,Southern,Chikhwawa,TA Makhwira,Yes,Police,1,0,Yes,Yes,No lighting,Unknown,None,None,None,Other,Yes,Good,Good,No,No,Yes,Mobile Phone,Situation in areas of origin,No,,473,573,20,30,20,106,12,30,50,50,240,15,21,48,3,1,0,23,11,2,0,27,Yes,Nearest Village,House damaged/destroyed   ,< 75%     ,None,more than 75%,None,None,None,None,None,<25%,Plastic sheeting,Blankets,Kitchen sets,Yes,On-site (<20 minutes),Tankers,Tankers,Yes,Yes,10-15 liters,No,None,20,Yes,Good,No,Yes,Garbage pit,2,No,Yes,Yes,Yes,No,"Yes, On Site",Distribution,Yes,Every 2 weeks,Yes,No,No,Malaria,Diarrhea,None,Yes,Yes,Off-site (> 3 km),Other,Yes,Off-site,<1Km,< 75%,Daily laborer,No,,No,No
Malawi,2,Ns_143,Kachere,3/25/15 12:00 AM,-16.67472,35.22263,Female,Southern,Nsanje,Tengani TA,Yes,9000,Yes,Yes,Yes,No,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Planned,Camp,Tent,Public/Government,1/14/15 12:00 AM,3/26/15 12:00 AM,Southern,Nsanje,TA Tengani,Yes,Self organized,1,1,Yes,Yes,No lighting,Unknown,None,None,None,Not enough assistance for all entitled,Yes,Good,Good,No,No,No,Site management,Distribution,No,,230,1174,66,99,135,159,80,85,117,163,182,88,33,44,64,0,0,55,34,32,9,168,Yes,None (Stay here),Basic infrastructures damaged/flooded   ,> 75%     ,None,more than 75%,< 25%,< 25%,None,None,None,<75%,Kitchen sets,Other,Plastic sheeting,No,On-site (<20 minutes),None,Tankers,Yes,No,>15 liters,No,None,4,Yes,Good,No,Yes,Garbage pit,5,No,Yes,Yes,Yes,Yes,"Yes, On Site",Distribution,No,Once a month,Yes,No,No,Malaria,Other: Specify,None,Yes,Yes,Off-site (< 3 km),Government,Yes,Off-site,<5Km,more than 75%,Petty trade,Yes,150,Yes,No
Malawi,2,Ch_128,Kalima F.P School,3/4/15 12:00 AM,-16.12024,34.8761,Male,Southern,Chikwawa,Maseya  TA,Yes,1190,Yes,Yes,Yes,No,,,Yes,No,Yes,Yes,Yes,No,Yes,No,Planned,Camp,Tent,Public/Government,2/18/15 12:00 AM,4/7/15 12:00 AM,Southern,Chikhwawa,TA Maseya,No,None,1,0,No,Yes,"Yes, there is lighting and it is adequate",Unknown,None,None,None,Not enough assistance for all entitled,No,Poor,Poor,No,No,No,Local leader,Situation in areas of origin,No,,29,117,1,9,21,21,1,1,13,25,22,3,1,10,2,0,0,12,4,3,0,4,Yes,Nearest Village,House damaged/destroyed   ,> 75%     ,None,more than 75%,None,None,None,None,None,None,Other,Blankets,Plastic sheeting,No,Off-site (>20 minutes),Hand pumps,Piped water supply,Yes,Yes,10-15 liters,No,None,6,Yes,Good,No,Yes,No Waste Disposal,0,Yes,None,Yes,Yes,No,"Yes, On Site",Distribution,No,Once a month,Yes,No,Yes,Malaria,Diarrhea,Other: Specify,Yes,No,Off-site (< 3 km),Government,Yes,On-site,<1Km,more than 75%,Daily laborer,Yes,3,Yes,No
Malawi,2,Mu_129,Kaphiri Primary School,3/27/15 12:00 AM,-15.9091,35.3459,Male,Southern,Mulanje,Juma   TA,Yes,2400,No,Yes,Yes,No,,,No,No,No,Yes,No,Yes,Yes,No,Spontaneous,Collective Settlement/Centre,School,Public/Government,1/14/15 12:00 AM,4/2/15 12:00 AM,Southern,Mulanje,SC Juma,Yes,Community leaders,0,0,No,Yes,"Yes, there is lighting but it is NOT adequate",Unknown,None,None,None,Other,No,Excellent,Good,No,No,No,Families & friends,Other reief assistance,No,,14,61,0,4,11,6,0,3,8,10,17,2,1,5,2,0,0,0,3,0,0,2,No,Place of origin,House damaged/destroyed   ,> 75%     ,None,None,None,more than 75%,None,more than 75%,None,None,Mosquito nets,Blankets,Kitchen sets,Yes,On-site (<20 minutes),Ponds/canals,Hand pumps,Yes,Yes,>15 liters,No,None,1,No,Not so good,Yes,No,Garbage pit,1,Yes,None,No,No,No,No,Cash,Yes,Never,No,No,No,Malaria,Malnutrition,Diarrhea,Yes,Yes,Off-site (< 3 km),Government,Yes,On-site,<1Km,more than 75%,Daily laborer,No,10,Yes,No
Malawi,2,Zo_185,Kathebwe,3/25/15 12:00 AM,-15.479761,35.638094,Female,Southern,Zomba,Mwambo,Yes,1000,Yes,Yes,Yes,No,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Spontaneous,Collective Settlement/Centre,School,Public/Government,1/13/15 12:00 AM,4/30/15 12:00 AM,Southern,Zomba,TA Mwambo,Yes,Other,0,0,No,Yes,No lighting,Unknown,None,None,None,Not enough assistance for all entitled,Yes,Good,Good,No,No,No,Site management,Distribution,No,,141,724,32,31,119,51,7,12,37,230,194,11,3,53,1,0,0,11,37,1,0,18,No,Place of origin,House damaged/destroyed   ,> 75%     ,None,None,< 25%,more than 75%,None,< 50%,None,<75%,Other,Kitchen sets,Blankets,Yes,On-site (<20 minutes),Hand pumps,Hand pumps,Yes,Yes,>15 liters,No,None,8,Yes,Good,No,Yes,Garbage pit,1,No,None,No,Yes,No,"Yes, offsite",Cash,Yes,Irregular,No,No,No,Measles,Diarrhea,Malaria,No,No,Off-site (> 3 km),Government,Yes,On-site,<1Km,more than 75%,Farming,Yes,120,Yes,No
Malawi,2,Ph_151,Khanaja Nasfam Kaledzera Church Khanaja Magololo CBCC Chimbiri Primary,3/26/15 12:00 AM,-15.78814,35.54377,Male,Southern,Phalombe,Mkhumba TA,Yes,7500,Yes,Yes,Yes,No,,,Yes,No,Yes,Yes,No,No,No,No,Spontaneous,Collective Settlement/Centre,Tent,Public/Government,1/12/15 12:00 AM,3/28/15 12:00 AM,Southern,Phalombe,TA Mkhumba,Yes,Self organized,0,0,Yes,Yes,No lighting,Alcohol/drug-related disturbance,None,None,None,Not enough assistance for all entitled,No,Good,Poor,No,Yes,Yes,Site management,Other reief assistance,No,,37,102,3,6,25,9,4,0,3,23,18,11,0,10,4,3,1,12,33,2,2,15,No,Place of origin,House damaged/destroyed   ,> 75%     ,None,more than 75%,None,< 25%,None,< 25%,None,<25%,Kitchen sets,Blankets,Plastic sheeting,Yes,On-site (<20 minutes),Hand pumps,Hand pumps,Yes,Yes,>15 liters,Yes,Taste,4,Yes,Good,No,No Answer,Garbage pit,1,Yes,None,No,Yes,No,No,Other,No,Never,Yes,No,No,Malaria,RTI,Diarrhea,Yes,Yes,Off-site (> 3 km),Government,Yes,On-site,<1Km,more than 75%,Farming,Yes,34,Yes,No
Malawi,2,Ns_118,Khembo,4/11/15 12:00 AM,-16.4961,35.164,Male,Southern,Nsanje,Mlolo TA,Yes,2400,Yes,Yes,Yes,No,,,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Planned,Camp,Makeshift shelter,Public/Government,1/13/15 12:00 AM,4/11/15 12:00 AM,Southern,Nsanje,TA Mlolo,No,None,1,1,Yes,Yes,No lighting,Alcohol/drug-related disturbance,None,None,None,Not enough assistance for all entitled,Yes,Good,Good,No,No,No,Site management,Distribution,No,,176,1001,12,7,105,178,30,12,13,210,350,84,12,56,14,8,0,98,28,9,0,15,Yes,Nearest Village,Basic infrastructures damaged/flooded   ,< 25%     ,< 25%,< 25%,more than 75%,< 25%,None,None,None,<25%,Plastic sheeting,Kitchen sets,Other,Yes,Off-site (<20 minutes),Unprotected Well,Hand pumps,No,No,>15 liters,No,Taste,4,Yes,Good,No,No,Garbage pit,1,Yes,Yes but no soap/water inside ,Yes,Yes,No,"Yes, offsite",Distribution,Yes,Once a month,Yes,No,No,Diarrhea,Other: Specify,Malaria,Yes,Yes,Off-site (< 3 km),Government,Yes,Off-site,<1Km,more than 75%,Petty trade,Yes,50,Yes,No
Malawi,2,Ns_139,Khulubvi,3/27/15 12:00 AM,-16.965,35.219,Female,Southern,Nsanje,Ngabu TA,Yes,14300,Yes,Yes,Yes,Yes,International NGO,Concern worldwide,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Planned,Camp,Tent,Public/Government,1/13/15 12:00 AM,3/31/15 12:00 AM,Southern,Nsanje,TA Ngabu,Yes,Self organized,1,1,No,Yes,"Yes, there is lighting but it is NOT adequate",Unknown,None,None,None,Not enough assistance for all entitled,Yes,Good,Good,No,No,No,Site management,Distribution,Yes,Mozambique,853,4210,216,422,458,723,58,280,569,699,695,90,53,153,23,14,7,43,201,0,2,148,Yes,Nearest Village,Basic infrastructures damaged/flooded   ,< 75%     ,None,< 75%,< 25%,< 25%,None,None,< 25%,More than 75%,Kitchen sets,Blankets,Plastic sheeting,Yes,On-site (<20 minutes),None,Tankers,Yes,No,>15 liters,No,None,10,Yes,Good,No,Yes,Garbage pit,2,No,Yes,Yes,Yes,Yes,"Yes, On Site",Distribution,Yes,Once a month,Yes,Yes,No,Malaria,Diarrhea,Other: Specify,Yes,Yes,Off-site (< 3 km),Government,Yes,Off-site,<1Km,more than 75%,Daily laborer,Yes,500,Yes,No
Malawi,2,Ch_123,Khungubwe Evacuation Centre,3/23/15 12:00 AM,-16.52201,35.01903,Male,Southern,Chikwawa,Ngabu   TA,Yes,3200,Yes,Yes,Yes,Yes,International NGO,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Pre Identified Site (Evacuation Site),Camp,Tent,Public/Government,1/13/15 12:00 AM,4/13/15 12:00 AM,Southern,Chikhwawa,TA Ngabu,Yes,Police,2,1,Yes,No,"Yes, there is lighting but it is NOT adequate",Unknown,Domestic violence,None,None,Fighting between recipients at distribution points,Yes,Excellent,Excellent,No,No,No,Local leader,Situation in areas of origin,No,,554,2770,72,191,327,666,58,78,210,361,711,96,34,199,6,0,0,0,1,1,0,4,No,Other in the COuntry,House damaged/destroyed   ,> 75%     ,< 25%,more than 75%,< 25%,< 75%,None,< 50%,None,None,Kitchen sets,Plastic sheeting,Blankets,No,Off-site (<20 minutes),None,Hand pumps,Yes,Yes,10-15 liters,No,Taste,23,Yes,Good,No,Yes,Garbage pit,2,Yes,Yes,Yes,Yes,No,"Yes, On Site",Distribution,No,Irregular,Yes,No,No,Diarrhea,Malnutrition,Other: Specify,Yes,Yes,Mobile Clinic,Government,Yes,Off-site,<1Km,< 75%,Daily laborer,No,,No,No
Malawi,2,Ch_124,Konzere,3/23/15 12:00 AM,-16.52163,34.98791,Male,Southern,Chikwawa,Ngabu   TA,Yes,22618,Yes,Yes,Yes,Yes,International NGO,Red cross,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Planned,Camp,Tent,Public/Government,1/15/15 12:00 AM,3/25/15 12:00 AM,Southern,Chikhwawa,TA Ngabu,Yes,Police,0,0,Yes,No,No lighting,Alcohol/drug-related disturbance,None,None,None,Other,No,Good,Good,No,No,No,Families & friends,Situation in areas of origin,No,,436,1360,16,101,69,324,24,33,167,94,493,39,29,127,11,1,0,17,21,10,0,63,Yes,Nearest Village,House damaged/destroyed   ,< 75%     ,< 25%,< 75%,None,None,None,None,None,None,Kitchen sets,Plastic sheeting,Other,Yes,Off-site (<20 minutes),Other,Other,Yes,Yes,10-15 liters,Yes,Taste,12,Yes,Not so good,No,Yes,Garbage pit,2,Yes,Yes,Yes,Yes,No,"Yes, On Site",Distribution,No,Every 2 weeks,Yes,Yes,Yes,Malaria,Other: Specify,Diarrhea,Yes,No,Off-site (< 3 km),Government,Yes,On-site,<1Km,< 50%,Daily laborer,No,,No,No
Malawi,2,Zo_189,Lihoma,3/24/15 12:00 AM,-15.52547,35.54685,Female,Southern,Zomba,Mwambo,Yes,3250,Yes,Yes,Yes,No,,,No,Yes,Yes,No,Yes,No,No,No,Pre Identified Site (Evacuation Site),Collective Settlement/Centre,Community center,Private,1/11/15 12:00 AM,4/5/15 12:00 AM,Southern,Zomba,TA Mwambo,No,None,0,0,Yes,Yes,No lighting,Friction among site residents,None,None,None,Exclusion of families for unknown reasons,Yes,Poor,Poor,No,No,No,Local leader,Distribution,No,,67,388,3,26,95,34,10,4,27,105,68,16,5,17,2,0,0,6,19,2,0,26,No,Place of origin,House damaged/destroyed   ,< 75%     ,< 25%,None,None,< 75%,None,< 50%,None,None,Other,Mosquito nets,Blankets,Yes,Off-site (<20 minutes),Unprotected Well,Hand pumps,Yes,Yes,>15 liters,No,None,0,Unknown,No Answer,No,No,Garbage pit,1,Yes,None,No,No,No,"Yes, offsite",Cash,Yes,Irregular,No,No,No,Malaria,RTI,Diarrhea,Yes,No,Off-site (> 3 km),Local Clinic,Yes,Off-site,<10Km,more than 75%,Farming,Yes,60,Yes,No
Malawi,2,Zo_140,Likangala catholic,3/31/15 12:00 AM,-15.42785,35.54641,Female,Southern,Zomba,Mwambo,Yes,800,Yes,Yes,Yes,No,,,No,Yes,No,Yes,Yes,No,No,No,Spontaneous,Collective Settlement/Centre,Community center,Private,1/12/15 12:00 AM,4/10/15 12:00 AM,Southern,Zomba,TA Mwambo,Yes,Self organized,0,1,No,No,No lighting,Unknown,None,None,None,Other,Yes,Good,Good,No,No,No,Local leader,Distribution,No,,104,383,0,33,75,67,0,8,37,75,84,4,6,18,1,1,0,2,8,6,0,4,No,Place of origin,House damaged/destroyed   ,< 75%     ,None,< 25%,None,< 75%,None,< 25%,None,<50%,Other,Plastic sheeting,Kitchen sets,Yes,Off-site (<20 minutes),Hand pumps,Hand pumps,Yes,Yes,>15 liters,No,None,2,No,Not so good,No,No,No Waste Disposal,0,No,None,No,No,No,"Yes, On Site",Cash,Yes,Twice a week,Yes,Yes,Yes,Malaria,RTI,Other: Specify,Yes,No,Off-site (< 3 km),Government,Yes,Off-site,<5Km,more than 75%,Farming,Yes,100,Yes,Yes
Malawi,2,Ph_193,Likhulwa church,4/1/15 12:00 AM,-15.68158,35.59814,Male,Southern,Phalombe,Mkhumba TA,Yes,6000,No,Yes,No,No,,,No,No,No,No,Yes,No,Yes,No,Pre Identified Site (Evacuation Site),Collective Settlement/Centre,Other,Private,1/12/15 12:00 AM,4/3/15 12:00 AM,Southern,Phalombe,TA Mkhumba,Yes,Police,1,0,Yes,Yes,No lighting,Alcohol/drug-related disturbance,None,None,None,Not enough assistance for all entitled,Yes,Excellent,Good,Yes,Yes,Yes,Site management,Other reief assistance,No,,108,555,6,45,99,111,19,8,47,121,88,11,12,40,11,18,0,28,36,25,1,30,No,Place of origin,House damaged/destroyed   ,> 75%     ,< 75%,None,None,< 25%,None,< 25%,None,<25%,Kitchen sets,Blankets,Plastic sheeting,Yes,Off-site (>20 minutes),Hand pumps,Hand pumps,Yes,No,>15 liters,No,None,1,No,Not so good,No,No,No Waste Disposal,0,Yes,None,No,Yes,No,"Yes, offsite",Other,Yes,Irregular,Yes,No,Yes,RTI,Malaria,Diarrhea,Yes,Yes,Off-site (> 3 km),Government,Yes,Off-site,<5Km,more than 75%,Farming,Yes,14,Yes,No
Malawi,2,Ch_118,Livunzu primary,3/31/15 12:00 AM,-16.190468,35.005447,Female,Southern,Chikwawa,Mankhwira TA,Yes,7400,Yes,Yes,Yes,Yes,International NGO,Red Cross,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Planned,Camp,Tent,Public/Government,1/13/15 12:00 AM,4/4/15 12:00 AM,Southern,Chikhwawa,TA Makhwira,Yes,Police,1,0,Yes,Yes,No lighting,Unknown,None,None,None,Not enough assistance for all entitled,No,Good,Poor,No,No,Yes,Families & friends,Situation in areas of origin,No,,140,452,9,18,49,87,17,13,39,60,129,31,11,50,3,0,1,20,30,5,1,17,No,Other in the COuntry,House damaged/destroyed   ,> 75%     ,None,< 75%,None,< 50%,None,None,None,<75%,Kitchen sets,Mosquito nets,Plastic sheeting,Yes,Off-site (<20 minutes),Piped water supply,Piped water supply,Yes,Yes,10-15 liters,Yes,Taste,12,Yes,Good,No,Yes,Garbage pit,1,No,Yes but no soap/water inside ,Yes,Yes,No,"Yes, On Site",Distribution,Yes,Irregular,Yes,No,No,Malaria,Diarrhea,None,Yes,Yes,Off-site (< 3 km),Government,Yes,On-site,<1Km,more than 75%,Daily laborer,No,,No,No
Malawi,2,Ph_194,Loche camp,4/1/15 12:00 AM,-15.68289,35.60231,Female,Southern,Phalombe,Mkhumba TA,Yes,1500,No,Yes,Yes,No,,,No,No,Yes,Yes,No,Yes,No,No,Spontaneous,Collective Settlement/Centre,Other,Private,1/14/15 12:00 AM,4/4/15 12:00 AM,Southern,Phalombe,TA Mkhumba,Yes,Self organized,0,0,No,Yes,No lighting,Unknown,None,None,None,Other,Yes,Good,Poor,No,No,No,Site management,Other reief assistance,No,,96,269,6,24,65,19,6,7,32,51,46,13,3,40,2,1,0,19,13,2,3,19,No,Place of origin,House damaged/destroyed   ,< 75%     ,None,< 75%,None,< 50%,None,< 25%,None,More than 75%,Blankets,Plastic sheeting,Kitchen sets,Yes,Off-site (<20 minutes),Unprotected Well,Piped water supply,No,Yes,>15 liters,Yes,Suspended solids,1,No,Not so good,No,No,Garbage pit,1,Yes,None,No,Yes,No,"Yes, On Site",Cash,Yes,Irregular,Yes,No,No,Malaria,RTI,Diarrhea,Yes,Yes,Off-site (< 3 km),Government,Yes,Off-site,<2Km,< 75%,Other,Yes,40,Yes,No
Malawi,2,Ph_171,Longwe primary,3/30/15 12:00 AM,-15.7324,35.7736,Female,Southern,Phalombe,Nazombe TA,Yes,9000,No,Yes,Yes,No,,,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Spontaneous,Collective Settlement/Centre,School,Public/Government,1/13/15 12:00 AM,4/2/15 12:00 AM,Southern,Phalombe,TA Nazombe,No,None,0,0,Yes,Yes,"Yes, there is lighting and it is adequate",Alcohol/drug-related disturbance,None,None,None,Assistance was physically inadequate for the most vulnerable,No,Good,Good,No,Yes,Yes,Authorities,Other reief assistance,No,,171,288,8,15,29,37,15,3,20,42,94,25,15,19,6,0,0,19,60,9,4,40,Yes,Place of origin,House damaged/destroyed   ,> 75%     ,None,None,None,more than 75%,None,< 25%,None,<25%,Plastic sheeting,Blankets,Kitchen sets,Yes,On-site (<20 minutes),Hand pumps,Hand pumps,Yes,Unknown,>15 liters,No,None,4,Yes,Not so good,No,No,Garbage pit,2,Yes,None,No,Yes,No,"Yes, On Site",Other,Yes,Once a month,Yes,No,No,Bloody diarrhea,Measles,Malaria,Yes,Yes,Off-site (> 3 km),Government,Yes,On-site,<1Km,more than 75%,Other,Yes,139,Yes,No
Malawi,2,Ph_142,"Longwe, Mambala Mtepa, Luwani  Nazombe Bwanali Underfive Clinic Chitaotao",3/30/15 12:00 AM,-15.7324,35.7736,Female,Southern,Phalombe,Nazombe TA,Yes,900,Yes,Yes,Yes,No,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Spontaneous,Collective Settlement/Centre,School,Private,1/13/15 12:00 AM,4/2/15 12:00 AM,Southern,Phalombe,TA Nazombe,Yes,Local authorities,1,1,No,Yes,"Yes, there is lighting but it is NOT adequate",Unknown,None,None,None,Assistance was physically inadequate for the most vulnerable,No,Good,Good,Yes,No,No,Authorities,Distribution,No,,182,218,2,4,8,60,4,4,6,12,111,7,5,31,11,2,0,1,23,4,0,11,Yes,Place of origin,House damaged/destroyed   ,> 75%     ,< 25%,< 75%,None,more than 75%,None,< 25%,None,<25%,Blankets,Kitchen sets,None,Yes,Off-site (<20 minutes),Hand pumps,Piped water supply,No,No,>15 liters,Yes,Taste,3,Yes,Not so good,No,Yes,Garbage pit,1,Yes,None,No,Yes,No,"Yes, offsite",Cash,Yes,Once a month,Yes,No,No,RTI,Diarrhea,None,Yes,Yes,Off-site (< 3 km),Government,Yes,On-site,<1Km,< 75%,Other,Yes,171,Yes,No
Malawi,2,Bl_116,Lonjezo CBO,3/30/15 12:00 AM,-15.78354,35.06971,Male,Southern,Blantyre,Nkolokoti Ward,Yes,1500,No,No,,No,,,No,No,No,No,No,No,No,No,Spontaneous,Collective Settlement/Centre,Community center,Private,1/13/15 12:00 AM,3/31/15 12:00 AM,Southern,Blantyre,TA Machinjili,Yes,Other,0,0,Yes,Yes,No lighting,Others,None,None,None,Other,Yes,Good,Good,No,No,No,Mobile Phone,Distribution,No,,1,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,No,None (Stay here),House damaged/destroyed   ,> 75%     ,None,None,None,more than 75%,None,more than 75%,None,None,Blankets,Kitchen sets,Plastic sheeting,No,Off-site (<20 minutes),Unprotected Well,Unprotected Well,No,No,>15 liters,Yes,Suspended solids,1,No,Not so good,No,No,No Waste Disposal,0,No,None,No,No,No Answer,No,Cash,Yes,Never,No,No,No,Malaria,Diarrhea,Other: Specify,Yes,Yes,On-site (< 3 km),Government,Yes,Off-site,<1Km,None,Daily laborer,No,1,Yes,No
