round,country,survey_date,site_id,site_name,site_region,site_provence,site_district,site_latitude,site_longitude,site_location,site_class,site_type,site_shelter,smc_exist,smc_community,sma_exist,sma_name,sma_type,site_status,shelter_rem,site_electricty,water_operational,n_female,n_male,n_family,n_infants,n_infants_male,n_infants_female,n_child,n_child_male,n_child_female,n_youth,n_youth_male,n_youth_female,n_adult_male,n_adult_female,n_elder_male,n_elder_female,n_total,n_pregnant,n_lactating,n_physical_dis,n_mental_dis,n_chronic_ill,n_hoh_child,n_child_unacc,n_child_sep,n_orphan,n_hoh_female,n_hoh_male,idp_leaving,return_area,origin_region,origin_province,origin_district,per_hh_outside,per_hh_tents,per_hh_makeshift,per_hh_indoors,water_location,n_latrine,latrine_gender,bathing_gender,food_freq,food_sup_lac,food_sup_child,food_source,health_issue,health_issue_b,edu_access_i,edu_distance,per_sch,sec_provided,sec_reported,gbv_report,site_lighting,info_main,job_abr,job_farm,job_cattle,job_fishing,job_business
1,Haiti,15/05/17,832-03-S005,EgliseMethodisteChiraque,GrandeAnse,Roseaux,GrandVincent,18.58081,-74.06927,Grandvincent,Spontaneous,GroupSites,Church,No,No,No,Unknown,Unknown,No,WoodenBuilding,"Yes,Generator",Norunningwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,PlaceofOrigin,GrandeAnse,Roseaux,GrandVincent,Unknown,Unknown,Unknown,Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
1,Haiti,15/05/17,,EcoleCatholiquedeJacquet,GrandeAnse,Roseaux,LesGommiers,18.5822,-74.05685,Jacquet,Spontaneous,GroupSites,School,No,No,No,Unknown,Unknown,No,WoodenBuilding,Noelectricity,"Yes,NGO,Organization",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,PlaceofOrigin,GrandeAnse,Roseaux,LesGommiers,Unknown,Unknown,Unknown,Unknown,Unknown,2,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
1,Haiti,15/05/17,,EcoleNationaledeCarrefourCharles,GrandeAnse,Roseaux,CarrefourCharles/Ja,18.53189,-73.99501,SurlarouteNationale#7,Spontaneous,GroupSites,School,No,No,No,Unknown,Unknown,No,Concrete,Noelectricity,Norunningwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,PlaceofOrigin,GrandeAnse,Roseaux,CarrefourCharles/Ja,Unknown,Unknown,Unknown,Unknown,Unknown,2,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
1,Haiti,15/05/17,832-04-S007,MairiedesRoseaux,GrandeAnse,Roseaux,LesGommiers,18.60096,-74.01928,SurlarouteNationale#7,Spontaneous,GroupSites,CommunalHouse,No,No,No,Unknown,Unknown,No,Concrete,"Yes,Generator",Norunningwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,PlaceofOrigin,GrandeAnse,Roseaux,LesGommiers,Unknown,Unknown,Unknown,Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
1,Haiti,15/05/17,,EcoleNationaledeStJoseph,GrandeAnse,Roseaux,CarrefourCharles/Ja,18.57446,-74.99068,SurlarouteNationale#7,Spontaneous,GroupSites,School,No,No,No,Unknown,Unknown,No,Concrete,Noelectricity,Norunningwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,PlaceofOrigin,GrandeAnse,Roseaux,CarrefourCharles/Ja,Unknown,Unknown,Unknown,Unknown,Unknown,2,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
1,Haiti,15/05/17,,EcoleNationaledeCarrefourTima,GrandeAnse,Roseaux,CarrefourCharles/Ja,18.5801,-73.99745,SurlarouteNationale#7,Spontaneous,GroupSites,School,No,No,No,Unknown,Unknown,No,WoodenBuilding,Noelectricity,Norunningwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,PlaceofOrigin,GrandeAnse,Roseaux,CarrefourCharles/Ja,Unknown,Unknown,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
1,Haiti,15/05/17,,EcoleNationaledesRoseaux,GrandeAnse,Roseaux,LesGommiers,18.59885,-74.01234,SurlarouteNationale#7,Spontaneous,GroupSites,School,No,Unknown,Unknown,Unknown,Unknown,No,WoodenBuilding,Noelectricity,Norunningwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,PlaceofOrigin,GrandeAnse,Roseaux,LesGommiers,Unknown,Unknown,Unknown,Unknown,Unknown,2,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
1,Haiti,15/05/17,,EgliseCatholiqueRoseaux,GrandeAnse,Roseaux,FondCochon,18.60012,-74.01891,SurlarouteNationale#7,Spontaneous,GroupSites,Church,No,No,No,Unknown,Unknown,No,WoodenBuilding,"Yes,Generator",Norunningwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,PlaceofOrigin,GrandeAnse,Roseaux,FondCochon,Unknown,Unknown,Unknown,Unknown,Unknown,2,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
1,Haiti,15/05/17,,EcoleNationaledesGommiers,GrandeAnse,Roseaux,GrandVincent,18.60592,-74.04981,SurlarouteNationale#7,Spontaneous,GroupSites,School,No,No,No,Unknown,Unknown,No,Concrete,Noelectricity,Norunningwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,PlaceofOrigin,GrandeAnse,Roseaux,LesGommiers,Unknown,Unknown,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
1,Haiti,16/05/17,,EcoleMainscontr_es,GrandeAnse,Beaumont,Beaumont,18.47928,-73.96471,Beaumont,Spontaneous,GroupSites,School,No,No,No,Unknown,Unknown,No,Concrete,Noelectricity,Norunningwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,PlaceofOrigin,GrandeAnse,Beaumont,Beaumont,Unknown,Unknown,Unknown,Unknown,Unknown,2,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
1,Haiti,16/05/17,833-01-S004,EFACAPBeaumont,GrandeAnse,Beaumont,Beaumont,18.47483,-73.94673,Beaumont,Spontaneous,GroupSites,School,No,No,No,Unknown,Unknown,No,Concrete,Noelectricity,Norunningwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,PlaceofOrigin,GrandeAnse,Beaumont,Beaumont,Unknown,Unknown,Unknown,Unknown,Unknown,3,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
1,Haiti,16/05/17,833-01-S004,CollegelaProvidence,GrandeAnse,Beaumont,Beaumont,18.47814,-73.95923,Beaumont,Spontaneous,GroupSites,School,No,No,No,Unknown,Unknown,No,WoodenBuilding,Noelectricity,Norunningwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,PlaceofOrigin,GrandeAnse,Beaumont,Beaumont,Unknown,Unknown,Unknown,Unknown,Unknown,2,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
1,Haiti,16/05/17,,LyceeNationaledebeaumont,GrandeAnse,Beaumont,Beaumont,18.47975,-73.96451,Beaumont,Spontaneous,GroupSites,School,No,No,No,Unknown,Unknown,No,Concrete,Noelectricity,Norunningwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,PlaceofOrigin,GrandeAnse,Beaumont,Beaumont,Unknown,Unknown,Unknown,Unknown,Unknown,4,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
1,Haiti,16/05/17,833-01-S010,EcoleNationaleAndr_,GrandeAnse,Beaumont,Beaumont,18.50802,-73.96666,SurlaroutedeAndr_,Spontaneous,GroupSites,School,No,No,No,Unknown,Unknown,No,WoodenBuilding,Noelectricity,Norunningwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,PlaceofOrigin,GrandeAnse,Beaumont,Beaumont,Unknown,Unknown,Unknown,Unknown,Unknown,2,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
1,Haiti,16/05/17,833-01-S007,MaisonVoisins,GrandeAnse,Beaumont,Beaumont,18.47849,-73.95663,SurlarouteNationale#7,Spontaneous,GroupSites,NeighboringHouse,No,No,No,Unknown,Unknown,No,Concrete,Noelectricity,Norunningwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,PlaceofOrigin,GrandeAnse,Beaumont,Beaumont,Unknown,Unknown,Unknown,Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
1,Haiti,16/05/17,,ChapelleEgliseetVoisins,GrandeAnse,Beaumont,Beaumont,18.48039,-73.96053,SurlarouteNationale#7,Spontaneous,GroupSites,Church,No,No,No,Unknown,Unknown,No,Concrete,Noelectricity,Norunningwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,PlaceofOrigin,GrandeAnse,Beaumont,Beaumont,Unknown,Unknown,Unknown,Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
1,Haiti,16/05/17,,EgliseStAndre,GrandeAnse,Beaumont,Beaumont,18.51041,-73.96825,SurlarouteNationale#7,Spontaneous,GroupSites,Church,No,No,No,Unknown,Unknown,No,WoodenBuilding,"Yes,Generator",Norunningwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,PlaceofOrigin,GrandeAnse,Beaumont,Beaumont,Unknown,Unknown,Unknown,Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
1,Haiti,16/05/17,833-01-S008,CollegelaProvidence,GrandeAnse,Beaumont,Beaumont,18.47753,-73.95307,SurlarouteNationale#7,Spontaneous,GroupSites,School,No,No,No,Unknown,Unknown,No,Concrete,Noelectricity,Norunningwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,PlaceofOrigin,GrandeAnse,Beaumont,Beaumont,Unknown,Unknown,Unknown,Unknown,Unknown,3,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
1,Haiti,16/05/17,833-01-S001,EcoleNationaledeBeaumont,GrandeAnse,Beaumont,Beaumont,18.47754,-73.95309,SurlarouteNationale#7,Spontaneous,GroupSites,School,No,No,No,Unknown,Unknown,No,Concrete,Noelectricity,Norunningwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,PlaceofOrigin,GrandeAnse,Beaumont,Beaumont,Unknown,Unknown,Unknown,Unknown,Unknown,3,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
1,Haiti,19/05/17,,LyceeNationaldeMoron,GrandeAnse,Moron,SourcesChaudes,18.55568,-74.27043,Dtoulanj,Spontaneous,GroupSites,School,No,No,No,Unknown,Unknown,No,Concrete,Noelectricity,Norunningwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,PlaceofOrigin,GrandeAnse,Moron,SourcesChaudes,Unknown,Unknown,Unknown,Unknown,Unknown,2,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
1,Haiti,19/05/17,814-00-S006,EgliseBaptisteMEBSH,GrandeAnse,Moron,SourcesChaudes,18.55967,-74.25825,Moron,Spontaneous,GroupSites,Church,No,No,No,Unknown,Unknown,No,Concrete,"Yes,Scarcely",Norunningwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,PlaceofOrigin,GrandeAnse,Moron,SourcesChaudes,Unknown,Unknown,Unknown,Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
1,Haiti,19/05/17,,CollegeAlbertSaindoux,GrandeAnse,Moron,Anote/Tapion,18.56006,-74.25761,Moron,Spontaneous,GroupSites,School,No,No,No,Unknown,Unknown,No,Concrete,Noelectricity,Norunningwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,PlaceofOrigin,GrandeAnse,Moron,Anote/Tapion,Unknown,Unknown,Unknown,Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
1,Haiti,19/05/17,,MairiedeMoron,GrandeAnse,Moron,SourcesChaudes,18.56088,-74.25756,RueChavenet,Spontaneous,GroupSites,PublicOffice,No,No,No,Unknown,Unknown,No,Concrete,Noelectricity,Norunningwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,PlaceofOrigin,GrandeAnse,Moron,SourcesChaudes,Unknown,Unknown,Unknown,Unknown,Unknown,2,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,1%-25%,0%
1,Haiti,19/05/17,,ChapelleNotreDamedeLourdes,GrandeAnse,Moron,SourcesChaudes,18.56086,-74.25722,RueChavenet,Spontaneous,GroupSites,Church,No,No,No,Unknown,Unknown,No,Concrete,"Yes,Generator",Norunningwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,PlaceofOrigin,GrandeAnse,Moron,SourcesChaudes,Unknown,Unknown,Unknown,Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
1,Haiti,19/05/17,,EcoleBonBerger,GrandeAnse,Moron,SourcesChaudes,18.55981,-74.25877,RueCimetiere,Spontaneous,GroupSites,School,No,No,No,Unknown,Unknown,No,WoodenBuilding,Noelectricity,Norunningwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,PlaceofOrigin,GrandeAnse,Moron,SourcesChaudes,Unknown,Unknown,Unknown,Unknown,Unknown,2,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
1,Haiti,19/05/17,814-00-S005,EcoleNationaleMixtedeMoron,GrandeAnse,Moron,SourcesChaudes,18.56435,-74.25106,SurlaroutedeMoron,Spontaneous,GroupSites,School,No,No,No,Unknown,Unknown,No,Concrete,Noelectricity,Norunningwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,PlaceofOrigin,GrandeAnse,Moron,SourcesChaudes,Unknown,Unknown,Unknown,Unknown,Unknown,2,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
1,Haiti,22/05/17,815-01-S004,Lyceedechambellan,GrandeAnse,Chambellan,Boucan,18.54944,-74.30915,Chambellan,Spontaneous,GroupSites,School,No,Yes,No,Unknown,Unknown,No,Concrete,Noelectricity,Norunningwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,PlaceofOrigin,GrandeAnse,Chambellan,Dejean,Unknown,Unknown,Unknown,Unknown,Unknown,3,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
1,Haiti,22/05/17,815-01-S005,Egliseadventiste,GrandeAnse,Chambellan,Dejean,18.55078,-74.31314,Chambellan,Spontaneous,GroupSites,Church,Unknown,Unknown,Unknown,Unknown,Unknown,No,WoodenBuilding,"Yes,Generator",Norunningwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,PlaceofOrigin,GrandeAnse,Chambellan,Dejean,Unknown,Unknown,Unknown,Unknown,Unknown,2,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
1,Haiti,22/05/17,815-01-S001,EcoleMariaGorethie,GrandeAnse,Chambellan,Dejean,18.55079,-74.30721,Chambellan,Spontaneous,GroupSites,School,No,No,No,Unknown,Unknown,No,Concrete,Noelectricity,Norunningwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,PlaceofOrigin,GrandeAnse,Chambellan,Dejean,Unknown,Unknown,Unknown,Unknown,Unknown,4,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
1,Haiti,22/05/17,815-01-S008,Mairiedechambellan,GrandeAnse,Chambellan,Dejean,18.55047,-74.31364,Surlaroutedechambellan,Spontaneous,GroupSites,CommunalHouse,No,No,No,Unknown,Unknown,No,Concrete,"Yes,Scarcely",Norunningwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,PlaceofOrigin,GrandeAnse,Chambellan,Dejean,Unknown,Unknown,Unknown,Unknown,Unknown,2,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
1,Haiti,22/05/17,815-01-S006,EgliseBaptistechambellan,GrandeAnse,Chambellan,Dejean,18.54943,-74.30916,Surlaroutedechambellan,Spontaneous,GroupSites,Church,No,No,No,Unknown,Unknown,No,WoodenBuilding,"Yes,Generator",Norunningwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,PlaceofOrigin,GrandeAnse,Chambellan,Dejean,Unknown,Unknown,Unknown,Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
1,Haiti,22/05/17,811-01-S003,Ecolephilantropique,GrandeAnse,Chambellan,Dejean,18.55261,-74.29873,Surlaroutedechambellan,Spontaneous,GroupSites,School,No,No,Unknown,Unknown,Unknown,No,WoodenBuilding,Noelectricity,Norunningwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,PlaceofOrigin,GrandeAnse,Chambellan,Dejean,Unknown,Unknown,Unknown,Unknown,Unknown,2,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
1,Haiti,22/05/17,815-01-S002,EcoleNationaleNouvelledechambellan,GrandeAnse,Chambellan,Dejean,18.55079,-74.30723,SurlaroutedechambellanÅçl'entr_e,Spontaneous,GroupSites,School,No,No,No,Unknown,Unknown,No,Concrete,Noelectricity,Norunningwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,PlaceofOrigin,GrandeAnse,Chambellan,Dejean,Unknown,Unknown,Unknown,Unknown,Unknown,4,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
1,Haiti,22/05/17,815-01-S007,EgliseCatholiquedechambellan,GrandeAnse,Chambellan,Dejean,18.55111,-74.313,SurlaroutedechambellanÅçl'entr_e,Spontaneous,GroupSites,Church,No,No,No,Unknown,Unknown,No,Concrete,"Yes,Generator",Norunningwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,PlaceofOrigin,GrandeAnse,Chambellan,Dejean,Unknown,Unknown,Unknown,Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
1,Haiti,30/05/17,812-02-S006,EgliseCatholiqueAbricots,GrandeAnse,Abricots,Balisier,18.65013,-74.30727,Ac•_t_delaplace,Spontaneous,GroupSites,Church,Unknown,Unknown,Unknown,Unknown,Unknown,No,WoodenBuilding,Noelectricity,Norunningwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,PlaceofOrigin,GrandeAnse,Abricots,Balisier,Unknown,Unknown,Unknown,Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
1,Haiti,30/05/17,812-02-S001,Centredessciencesexperimentales,GrandeAnse,Abricots,Danglise,18.64949,-74.30664,Al'entr_edeCimetiere,Spontaneous,GroupSites,CommunityCentre,No,No,No,Unknown,Unknown,No,WoodenBuilding,Noelectricity,Norunningwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,PlaceofOrigin,GrandeAnse,Abricots,Danglise,Unknown,Unknown,Unknown,Unknown,Unknown,0,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
1,Haiti,30/05/17,,FondationparadisdesIndiens,GrandeAnse,Bonbon,Desormeau(Bonbon),18.65302,-74.30399,Al'entr_edeCimetieredesAbricots,Spontaneous,GroupSites,CommunityCentre,No,No,No,Unknown,Unknown,No,Concrete,Noelectricity,Norunningwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,PlaceofOrigin,GrandeAnse,Abricots,Danglise,Unknown,Unknown,Unknown,Unknown,Unknown,2,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
1,Haiti,30/05/17,,EcoleNationaleBaptiste,GrandeAnse,Abricots,Balisier,18.61538,-74.3008,Abricots,Spontaneous,GroupSites,School,No,No,No,Unknown,Unknown,No,WoodenBuilding,Noelectricity,Norunningwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,PlaceofOrigin,GrandeAnse,Abricots,Balisier,Unknown,Unknown,Unknown,Unknown,Unknown,2,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
1,Haiti,30/05/17,812-04-S002,EcoleNationaleStVictor,GrandeAnse,Abricots,LaSeringue,18.63253,-74.34664,Abricots,Spontaneous,GroupSites,School,No,No,No,Unknown,Unknown,No,WoodenBuilding,Noelectricity,Norunningwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,PlaceofOrigin,GrandeAnse,Abricots,LaSeringue,Unknown,Unknown,Unknown,Unknown,Unknown,2,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
1,Haiti,30/05/17,812-02-S003,EcoleHenryChristophe,GrandeAnse,Abricots,Danglise,18.64873,-74.30658,Abricots,Spontaneous,GroupSites,School,Unknown,Unknown,Unknown,Unknown,Unknown,No,WoodenBuilding,Noelectricity,Norunningwater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,PlaceofOrigin,GrandeAnse,Abricots,Danglise,Unknown,Unknown,Unknown,Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,Unknown,Market,None,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0%,0%,0%,0%
