,,start,end,today,deviceid,subscriberid,simserial,phonenumber,Fecha de la Encuesta,Nombre encuestador,Ronda de la encuesta,Sexo del encuestador,ID del sitio (SSID),Nombre del sitio,Clasificacion del sitio,area rural o urbana?,Region,Provincia,Distrito,Centro Poblado,Guardar las coordenadas GPS.,_Guardar las coordenadas GPS._latitude,_Guardar las coordenadas GPS._longitude,_Guardar las coordenadas GPS._altitude,_Guardar las coordenadas GPS._precision,Tipo de Sitio,Especificar,Estatus,Hay en el sitio una agencia gestora (AG)?,Por que?,Nombre de la agencia gestora:,Nombre del punto focal de la AG,Telefono del punto focal de la AG,Tipo de organizacion gestora del sitio?,Cual?,Porque?,Hay comite de gestion en el sitio(CGS)?,Por que?,El CGS esta compuesto por miembros de la comunidad?,Por que?,Dia de apertura del sitio,Dia de cierre del sitio,Accesibilidad al Sitio,Tiempo estimado de cierre del sitio,Propietario de la tierras del sitio,area estimada del sitio (en metros cuadrados),Existe alguna actividad de empadronamiento?,Por que?,Existe una lista de contacto con proveedores de servicios?,Por que?,Se esta prestando soporte de AGUA Y SANEAMIENTO (WASH) en el sitio ?,Por que?,Se esta prestando soporte de SALUD en el sitio ?,Por que?,Se esta prestando soporte de REFUGIO /ELEMENTOS NO ALIMENTARIOS en el sitio ?,Por que?,Se esta prestando soporte de ALIMENTACION en el sitio ?,Por que?,Se esta prestando soporte de PROTECCION en el sitio ?,Por que?,Se esta prestando soporte de EDUCACION en el sitio ?,Por que?,Se esta prestando soporte de SUSTENTO/MEDIOS DE VIDA en el sitio ?,Por que?,Region,Provincia,Distrito,Centro Poblado,Region,Provincia,Distrito,Centro Poblado,No. Familias,Hombres,Mujeres,Total,Hombres,Mujeres,Total,Hombres,Mujeres,Total,Hombres,Mujeres,Total,Hombres,Mujeres,Total,Total Hombres,Total Mujeres,Total Individuos,Mujeres embarazadas menores 18,Mujeres embarazadas mayores 18,Madres lactantes,Personas con discapacidades fisicas,Personas con discapacidades mentales,Adultos mayores solos,Personas con enfermedades cronicas,Menores que no estan a cargo de ningun adulto,Menores a cargo de un adulto que no es familiar,Menores huerfanos,Mujeres solas jefas de familia,Hombres solos jefes de familia,Menores solos jefes de familia,Fecha arribo primer grupo PDI,Fecha arribo ultimo grupo PDI,Han sido desplazados previamente?,Porque?,area prevista para el retorno de la mayoria de los desplazados,Porque?,Region,Provincia,Distrito,Centro Poblado,Hay un plan de reubicacion de las poblaciones desplazadas del sitio?,Porque?,"SI, Nombre sitio de reubicacion",Que Evita que el mayor numero de desplazados retorne a sus hogares?,Porque?,Hay grupos familiares compartiendo el mismo techo?,"Promedio, numero de familias por techo compartido?",El refugio se puede cerrar con llave desde adentro?,% de familias viviendo a la intemperie (Sin Refugio),% de familias viviendo en carpas,% de familias viviendo en refugios improvisados,% de familias viviendo en edificios de materiales nobles,% de familias con acceso a la electricidad,% de familias con acceso inst. para cocinar seguras,% de familias con acceso a areas privadas de vivienda,% de familias con mosquiteros,Hay necesidad de kits de reparacion de refugios?,Porque?,Principal,Segundo,Tercero,Hay acceso a productos de higiene femenina,Porque?,"otro, especificar",Ubicacion de la Fuente principal de agua del sitio de alojamiento (Caminando de ida),Porque?,"han sido mejoradas las fuentes de agua? (canerias, tanques, etc)",Porque?,Existen puntos de agua estan operativos?,Porque?,Cuantos puntos de agua estan operativos?,Principal Fuente de agua no potable,Especificar,Porque?,Principal Fuente de agua potable,Especificar,Porque?,Cantidad de agua total disponible por dia/persona,Porque?,Hay quejas sobre la calidad del agua?,Porque?,Cual es el principal problema con el agua?,Porque?,Condiciones de la mayoria de las letrinas/banos,Porque?,Numero de Letrinas/banos funcionando en el sitio,Banos y duchas cuentan con sistemas de cierre desde el interior?,Porque?,Banos y duchas cuentan con luz,Porque?,Disponibilidad de Letrinas/banos separados para mujeres y hombres,Porque?,Disponibilidad de zonas de duchas separadas para mujeres y hombres,Porque?,Hay evidencia de defecacion a cielo abierto?,Porque?,Hay practicas de lavado de manos habitual?,Porque?,"Existen estaciones de lavado de manos con agua y jabon, cerca de los servicios higienicos?",Porque?,Hay campanas de promocion de las higiene?,Porque?,Principal metodo de disposicion de residuos,"otro, especificar",Porque?,"hay acceso a alimentos (dist, vouchers�Ê‰ÛÓ_)",Porque?,hay acceso a mercados cerca del sitios de alojamiento?,"Frecuencia de distribucion de alimentos  (comida x trabajo, etc.)",Porque?,Principal fuente para obtener comida,Hay seguimiento de caso de malnutricion en el sitio?,Porque?,Disponibilidad de alimento sup. Embarazadas/madres lactantes,Porque?,Disponibilidad de alimento suplementario para ninos,Porque?,Principal,segundo,Tercero,"otro, especificar",Hay acceso regular a medicamentos?,Porque?,Hay acceso a centros de salud?,Porque?,Distancia al centro de salud mas cercano,Quien es el principal proveedor de servicios de salud?,Acceso a  servicios de educacion formal/informal para ninos hijos de jefes de familia desplazados,Porque?,Distancia al centro educativo mas cercano,Porque?,Ubicacion a  servicios de educacion formal/informal para ninos hijos de jefes de familia desplazados,Porque?,% de ninas asistiendo a clases en el sitio,% de ninos asistiendo a clases en el sitio,Hay escuelas en la zona siendo utilizadas como refugios?,Porque?,Principal ocupacion / comercio de la mayoria de los desplazados,"otro, especificar",Porque?,Numero de Familias con una Fuente de ingresos,Hay acceso a actividades de generacion de ingresos?,Porque?,Hay Ganado en el sitio?,Porque?,Tiene los desplazados acceso a tierra para cultivos?,Porque?,Se le han ofrecido oportunidades laborales dentro o fuera del sitio?,Porque?,Especifique todos los lugares,A traves de que medios dichas oportunidades de viaje han sido anunciadas?,"En caso de que hayan habido oportunidades, donde eran?",Es provista seguridad en el sitio?,Porque?,Hay reportes de incidentes en el sitio?,Porque?,Quien provee seguridad en el sitio?,"otro, especificar",Porque?,Cuales son los incidentes de seguridad reportados mas comunes?,"Cuales son los incidentes de seguridad reportados mas comunes?/Otro, especificar",Cuales son los incidentes de seguridad reportados mas comunes?/Incidentes con la comunidad de acogida,Cuales son los incidentes de seguridad reportados mas comunes?/Abuso de Alcohol/drogas,"Cuales son los incidentes de seguridad reportados mas comunes?/Sin respuesta, Por que?",Cuales son los incidentes de seguridad reportados mas comunes?/Delitos,Cuales son los incidentes de seguridad reportados mas comunes?/Robos,Cuales son los incidentes de seguridad reportados mas comunes?/Desconocido,Cuales son los incidentes de seguridad reportados mas comunes?/Conflictos armados,Cuales son los incidentes de seguridad reportados mas comunes?/Incidentes entre residentes del sitio,Cuales son los incidentes de seguridad reportados mas comunes?/Ninguno,"otro, especificar",Porque?,Ha habido incidentes relacionados a violencia de genero?,Porque?,Cuales son los problemas mas comunes al momento de recibir asistencia?,"Cuales son los problemas mas comunes al momento de recibir asistencia?/Otro, especificar",Cuales son los problemas mas comunes al momento de recibir asistencia?/La asistencia brindada no responde a las necesidades,Cuales son los problemas mas comunes al momento de recibir asistencia?/Grupos no afectados reciben asistencia,Cuales son los problemas mas comunes al momento de recibir asistencia?/Exclusion de mujeres jefas de familia,"Cuales son los problemas mas comunes al momento de recibir asistencia?/Sin respuesta, Por que?",Cuales son los problemas mas comunes al momento de recibir asistencia?/Exclusion de ninos jefes de familia,Cuales son los problemas mas comunes al momento de recibir asistencia?/Falta de documentacion,Cuales son los problemas mas comunes al momento de recibir asistencia?/Exclusion de familias por razones desconocidas,Cuales son los problemas mas comunes al momento de recibir asistencia?/Desconocido,Cuales son los problemas mas comunes al momento de recibir asistencia?/Exclusion de ninos solos,Cuales son los problemas mas comunes al momento de recibir asistencia?/Exclusion de personas mayores y personas discapacitadas,Cuales son los problemas mas comunes al momento de recibir asistencia?/Algunos grupos especificos son excluidos,Cuales son los problemas mas comunes al momento de recibir asistencia?/Insuficiente asistencia para todos los beneficiarios,Cuales son los problemas mas comunes al momento de recibir asistencia?/Peleas entre beneficiarios en los puntos de distribucion,Cuales son los problemas mas comunes al momento de recibir asistencia?/Exclusion por genero,Cuales son los problemas mas comunes al momento de recibir asistencia?/Los beneficiarios deben dar sobornos para recibir asistencia,Cuales son los problemas mas comunes al momento de recibir asistencia?/Asistencia inadecuada para los grupos mas vulnerables,Cuales son los problemas mas comunes al momento de recibir asistencia?/Ninguna,Cuales son los problemas mas comunes al momento de recibir asistencia?/Interferencias en la distribucion de ayuda,"otro, especificar","sin respuesta, Porque?",NaÌ¤ de espacios seguros/ recreacionales designados para los ninos,NaÌ¤ de espacios seguros / recreacionales designados para las mujeres,Tiene la mayoria de la poblacion desplazada documentos de identidad u otro documento de ID?,Porque?,Existe un mecanismos de reporte de incidente de violencia de genero en el sitio?,Porque?,Se sienten las mujeres inseguras en el sitio?,Porque?,Se sienten los hombres inseguros en el sitio?,Porque?,Se sienten los ninos inseguros en el sitio?,Porque?,Como es la relacion entre los desplazados,Porque?,Como es la relacion entre los desplazados y la comunidad de acogida?,Porque?,"Hay una iluminacion adecuada en los espacios comunes del sitio? (SSHH, Espacios publicos, etc�Ê‰ÛÓ_)",Porque?,Como obtiene comunmente informacion los residentes del sitio?,"otro, especificar",Porque?,Que informacion requieren habitualmente los residentes del sitio?,"otro, especificar",Porque?,_id,_uuid,_submission_time,_index
Peru,1,2017-04-09T13:22:18.881-05,2017-04-09T13:57:25.499-05,4/9/17,3.54E+14,,,,4/9/17,Wanner More,1,Masculino,2,,,area urbana,PIURA,PUIRA,CURA MORI,Cucungara,,,,,,Comunidad de Acogida,,Abierto,No,,,,,,,,Si,,Si,,3/27/17,,Si,menos de  1 mes,Publicas/Gubernamentales,180,No,,No,,Si,,Si,,No,,Si,,No,,No,,No,,PIURA,PUIRA,,Pedregal Grande,PIURA,PUIRA,CURA MORI,Nuevo Pedregal,,1,1,2,2,0,2,4,2,6,9,8,17,1,1,2,17,12,29,0,1,,,,0,1,0,0,,0,0,0,3/27/17,3/27/17,No,,Lugar de Origen,,PIURA,PUIRA,CURA MORI,Pedregal Grande,No,,,"Sin respuesta, Por que?",Destruccion de hogares y animales ahogados en estado de putrefaccion afuera y dentro de sus viviendas.,Si,8,Si,Ninguna,Ninguna,Ninguna,menos de 25%,menos de 75%,menos de 25%,Ninguna,menos de 25%,No,,Ninguno,Otros,Otros,No,,REUBICACIoN INMEDIATA.,En el sitio,,No,,Si,,1,Pozo protegido,,,Pozo protegido,,,Desconocido,,Si,,Ninguno,,Malas (No hay higiene),,0,No,,No,,No,,No,,Si,,No,,No,,Si,,No hay sist. de disp. De residuos,,,"Si, en el sitio",,Si,Desconocido,,Distribucion,No,,No,,No,,Ninguno,Ninguno,Ninguno,,No,,Si,,En el sitio,Gobierno,No,,menos de 1km,,Ninguno,,Ninguna,Ninguna,Si,,Agricultura,,,100,No,,No,,No,,No,,,,,No,,No,,Policia,,,Ninguno,0,0,0,0,0,0,0,0,0,1,,,No,,Ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,No,,No,,No,,No,,No,,Buena,,Buena,,"Si, hay iluminacion de manera adecuada",,Radio/Television,,,Situacion en el lugar de origen,,,71,6000b10a-a605-451d-9813-640d522a1236,2017-04-10T03:08:33,10
Peru,1,2017-04-09T14:09:31.554-05,2017-04-09T14:51:18.084-05,4/9/17,3.54E+14,,,,4/9/17,David Cortez,1,Masculino,2,,,area rural,PIURA,PUIRA,LA ARENA,Nuevo Pedregal,,,,,,Comunidad de Acogida,,Abierto,No,,,,,,,,No,,,,3/27/17,,Si,menos de  1 mes,Publicas/Gubernamentales,1500,No,,No,,No,,No,,Si,,Si,,Si,,No,,No,,PIURA,PUIRA,CURA MORI,Nuevo Pedregal,PIURA,PUIRA,CURA MORI,Nuevo Pedregal,,2,1,3,0,1,1,9,6,15,15,8,23,2,1,3,28,17,45,0,0,,,,0,2,0,0,0,0,0,0,3/27/17,3/27/17,No,,Lugar de Origen,,PIURA,PUIRA,CURA MORI,Nuevo Pedregal,No,,,Danos/destruccion de los hogares,,Si,5,Si,Ninguna,Ninguna,Ninguna,menos de 25%,Ninguna,Ninguna,Ninguna,Ninguna,Si,,Mosquiteros,Otros,Otros,No,,"Colchones, techos, repelentes",Fuera del sitio (menos de 20 minutos),,No,,No,,,Pozo protegido,,,Pozo protegido,,,mas de 15ltr,,No,,Ninguno,,Regular (No muy higienicas),,1,Si,,No,,Si,,Si,,No,,No,,Si,,No,,Fosa de residuos,,,No,,Si,Una vez x semana,,Distribucion,No,,No,,No,,Diarrea,Dengue/Chikunguya,Bronquitis,,No,,No,,Fuera del sitio (mas de  3 km),Ninguno,No,,menos de 2km,,Fuera del sitio,,Ninguna,Ninguna,Si,,Agricultura,,,0,No,,No,,No,,No,,,,,Si,,No,,Policia,,,Ninguno,0,0,0,0,0,0,0,0,0,1,,,No,,Ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,No,,No,,Si,,Si,,Si,,Buena,,Buena,,"Si, hay iluminacion pero insuficiente",,Telefono celular,,,"Otro, especificar","Como esta la situacion del rio, si seguira o ahi acabo.",,72,78253106-201b-4d92-89b2-ba9c9e80b684,2017-04-10T03:08:36,11
Peru,1,2017-04-09T19:08:02.918-05,2017-04-09T19:49:00.871-05,4/9/17,3.54E+14,,,,4/9/17,Richard Arana,1,Masculino,2,,,area rural,PIURA,PUIRA,CURA MORI,"Nueva San Rosa, Monte Verde, Primavera, 26 de noviembre, Eleuterio",,,,,,Centro Colectivo,,Abierto,No,,,,,,,,Si,,Si,,3/26/17,,Si,Desconocido,Ancestral,400,Si,,Si,,Si,,No,,No,,Si,,Si,,No,,No,,PIURA,PUIRA,CURA MORI,,,,,,,,,,,,,,,,,,,,,,0,0,0,,10,,,,25,20,0,10,,40,20,20,3/26/17,4/9/17,Si,,"Ninguno, aqui",,PIURA,PUIRA,CURA MORI,,No,,,Danos/destruccion de los hogares,,Si,3,No,menos de 50%,menos de 50%,menos de 25%,Ninguna,Ninguna,menos de 50%,menos de 50%,menos de 50%,No,,Mantas,Plastico reforzado,Sets de Cocina,No,,Baldes y jabon,En el sitio,,No,,Si,,10,Camion Cisterna,,,Camion Cisterna,,,menos de 5ltr,,No,,Ninguno,,Malas (No hay higiene),,0,No,,No,,No,,No,,Si,,Si,,No,,No,,Quema de residuos,,,"Si, en el sitio",,No,Irregular,,Distribucion,No,,No,,No,,Bronquitis,Diarrea,Otro,Fiebre,No,,No,,Fuera del sitio (mas de  3 km),Centro de salud local,No,,menos de 10km,,Fuera del sitio,,Ninguna,Ninguna,No,,Agricultura,,,1,No,,No,,No,,No,,,,,Si,,Si,,Policia,,,Incidentes con la comunidad de acogida,0,1,0,0,0,0,0,0,0,0,,,No,,Insuficiente asistencia para todos los beneficiarios Asistencia inadecuada para los grupos mas vulnerables,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,,1,0,No,,No,,No,,No,,No,,Buena,,Mala,,No hay iluminacion,,Lideres locales,,,Distribuciones,,,73,d2ffe863-50cf-48b6-8a4a-b40ca90b787d,2017-04-10T03:08:39,12
Peru,1,2017-04-09T11:22:13.178-05,2017-04-09T11:57:44.957-05,4/9/17,3.54E+14,,,,4/9/17,David Cortez,2,Masculino,2,,,area rural,PIURA,PUIRA,CURA MORI,Chato Chico,,,,,,Campamento,,Abierto,No,,,,,,,,No,,,,3/27/17,,Si,Desconocido,Tierras privadas,120,No,,No,,Si,,No,,No,,Si,,No,,No,,No,,PIURA,PUIRA,CURA MORI,Chato Chico,PIURA,PUIRA,CURA MORI,Chato Chico,,2,2,4,3,4,7,1,2,3,4,6,10,1,1,2,11,15,26,0,0,,,,0,0,0,0,0,1,2,0,3/27/17,3/29/17,No,,Lugar de Origen,,PIURA,PUIRA,CURA MORI,Chato Chico,No,,,Danos/destruccion de los hogares,,Si,4,No,Ninguna,menos de 50%,menos de 75%,Ninguna,menos de 50%,menos de 25%,Ninguna,menos de 25%,Si,,Mosquiteros,Sets de Cocina,Baldes,No,,,En el sitio,,No,,Si,,1,Pozo no protegido,,,Pozo no protegido,,,11-15ltr,,Si,,Sabor,,Malas (No hay higiene),,0,No,,No,,No,,No,,Si,,No,,No,,No,,No hay sist. de disp. De residuos,,,No,,No,Diaria,,Distribucion,No,,No,,No,,Ninguno,Ninguno,Ninguno,Tos,No,,No,,Ninguno,Ninguno,No,,menos de 1km,,Ninguno,,Ninguna,Ninguna,No,,Agricultura,,,0,No,,Si,,No,,No,,,,,No,,No,,Nadie,,,Ninguno,0,0,0,0,0,0,0,0,0,1,,,No,,Ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,Si,,No,,Si,,Si,,Si,,Buena,,Buena,,"Si, hay iluminacion pero insuficiente",,Lideres locales,,,Acceso a servicios,,,74,9fadb104-b08c-407c-98dc-7136543bcbbe,2017-04-10T03:08:45,13
Peru,1,2017-04-09T08:35:44.901-05,2017-04-09T11:23:38.638-05,4/9/17,3.54E+14,,,,4/9/17,Kevin Saucedo,1,Masculino,2,,,area urbana,PIURA,PUIRA,PIURA,,,,,,,Comunidad de Acogida,,Cerrado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,b3b2f435-b716-410e-9703-19d61bf31b9b,2017-04-11T02:30:25,14
Peru,1,2017-04-09T11:19:12.240-05,2017-04-09T11:21:48.764-05,4/9/17,3.54E+14,,,,4/9/17,Samir Hummel,1,Masculino,2,,,area urbana,PIURA,PUIRA,PIURA,,,,,,,Centro de transicion,,Cerrado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,a8871f8e-6812-4559-ba6c-6f03f2b65c2b,2017-04-11T02:30:34,15
Peru,1,2017-04-09T11:58:13.661-05,2017-04-09T12:00:28.274-05,4/9/17,3.54E+14,,,,4/9/17,Kevin Saucedo,1,Masculino,2,,,area urbana,PIURA,PUIRA,PIURA,26 de octubre,,,,,,Comunidad de Acogida,,Cerrado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,180bcd0f-81c9-441e-9c4d-2c0baf2dc0d0,2017-04-11T02:30:38,16
Peru,1,2017-04-09T12:16:26.750-05,2017-04-09T12:29:58.151-05,4/9/17,3.54E+14,,,,4/9/17,Samir Hummel,1,Masculino,2,,,area urbana,PIURA,PUIRA,PIURA,26 de octubre,,,,,,"Otros, Especificar?",Asentamiento humano afectado,Cerrado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,c9fa5908-5af3-4eb0-a344-2e7e9f44875c,2017-04-11T02:30:41,17
Peru,1,2017-04-09T12:41:57.005-05,2017-04-09T12:55:05.296-05,4/9/17,3.54E+14,,,,4/9/17,Kevin Saucedo,1,Masculino,2,,,area urbana,PIURA,PUIRA,PIURA,26 de octubre,,,,,,Comunidad de Acogida,,Cerrado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,908e989f-95a0-44d1-a6bc-09db05f281f0,2017-04-11T02:30:44,18
Peru,1,2017-04-09T13:07:11.386-05,2017-04-09T13:09:21.447-05,4/9/17,3.54E+14,,,,4/9/17,Samir Hummel,1,Masculino,2,,,area urbana,PIURA,PUIRA,PIURA,26 de octubre,,,,,,Comunidad de Acogida,,Cerrado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,1839761e-f182-4e5f-bafb-503e69580a4e,2017-04-11T02:30:48,19
Peru,1,2017-04-10T11:20:00.803-05,2017-04-10T11:23:30.008-05,4/10/17,3.54E+14,,,,4/10/17,Kevin Saucedo,1,Masculino,2,,,area rural,PIURA,PUIRA,CATACAOS,"Jorge Chavez, Cutivalu, Cristian Requena, Miraflores y los jardines",,,,,,Comunidad de Acogida,,Cerrado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,8dd997c4-4be4-4992-97e3-258f9e0ed798,2017-04-11T02:32:14,20
Peru,1,2017-04-09T09:50:04.358-05,2017-04-09T10:45:11.159-05,4/9/17,3.54E+14,,,,4/9/17,Richard Arana - Sofia Garcia,1,Masculino,2,,,area rural,PIURA,PUIRA,CURA MORI,Chato Grande Antiguo,,,,,,Centro Colectivo,,Abierto,No,,,,,,,,No,,,,3/27/17,,Si,menos de  1 mes,Publicas/Gubernamentales,20,No,,No,,Si,,No,,No,,No,,No,,No,,No,,PIURA,PUIRA,CURA MORI,Chato Grande,,,,,,,,,,,,,,,,,,,,,0,0,0,,3,,,,2,20,,,,15,3,,3/27/17,3/27/17,No,,Lugar de Origen,,PIURA,PUIRA,CURA MORI,Chato Chico Grande,No,,,Danos/destruccion de los hogares,,Si,3,No,menos de 25%,menos de 25%,menos de 75%,Ninguna,Ninguna,menos de 25%,,Ninguna,Si,,Plastico reforzado,Mosquiteros,Mantas,No,,Colchones y material de arreglo de viviendas,Fuera del sitio (menos de 20 minutos),,No,,No,,,Bomba Manual,,,Pozo protegido,,,5-10ltr,,Si,,Solidos suspendidos,,Malas (No hay higiene),,0,No,,No,,No,,No,,Si,,Desconocido,,No,,No,,Quema de residuos,,,"Si, fuera del sitio",,No,Irregular,,Donacion de comunidad de acogida,No,,No,,No,,Diarrea,Otro,Otro,"Fiebre, infecciones de piel",No,,No,,Fuera del sitio (menos de  3 km),Ninguno,No,,menos de 1km,,En el sitio,,Ninguna,Ninguna,Si,,Agricultura,,,,No,,No,,Si,,No,,,,,No,,No,,Lideres comunitarios,,,Robos,0,0,0,0,0,1,0,0,0,0,,,No,,,,,,,,,,,,,,,,,,,,,,,,0,0,No,,No,,No,,No,,No,,Buena,,Buena,,No hay iluminacion,,"Otro, especificar",Radios portatiles,,Acceso a servicios,,,77,2e268321-3c3b-4dc0-8c4c-6f03a9135a45,2017-04-10T03:11:01,21
Peru,1,2017-04-09T09:14:58.189-05,2017-04-09T10:11:38.842-05,4/9/17,3.54E+14,,,,4/9/17,Anaomi Alayo,1,Femenino,2,,,area urbana,PIURA,PUIRA,CASTILLA,Urb. Miraflores,,,,,,Centro Colectivo,,Abierto,Si,,Gobierno Regional,Augusto Bardales,969647415,Gobierno local,,,Si,,Si,,3/29/17,,Si,Desconocido,Tierras privadas,100000,Si,,No,,Si,,Si,,Si,,Si,,Si,,No,,Si,,PIURA,PUIRA,CATACAOS,Pedregal Grande,PIURA,PUIRA,CATACAOS,Lucas Cutivalu,,3,3,6,2,4,6,14,31,45,50,128,98,1,1,2,70,167,157,1,2,,,,0,1,0,0,0,0,0,0,3/29/17,4/3/17,No,,Lugar de Origen,,PIURA,PUIRA,CATACAOS,Pedregal Grande,No,,,Danos/destruccion de los hogares,,Si,8,Si,Ninguna,Ninguna,Ninguna,mas de 75%,mas de 75%,Ninguna,Ninguna,Ninguna,No,,Ninguno,Ninguno,Ninguno,Si,,,En el sitio,,Si,,Si,,1,Red de agua,,,Agua embotellada,,,mas de 15ltr,,No,,Ninguno,,Buenas (Higienica),,3,Si,,Si,,Si,,Si,,No,,Si,,Si,,Si,,"Otro, especificar",Servicio de recoleccion,,"Si, en el sitio",,Si,Diaria,,Donacion de comunidad de acogida,Si,,Si,,Si,,Diarrea,Malnutricion,Ninguno,,Si,,Si,,Fuera del sitio (menos de  3 km),Gobierno,No,,,,,,,,Sin respuesta,No hay inicio de clases,Agricultura,,,10,Si,,No,,No,,No,,,,,Si,,No,,Lideres religiosos,,,Ninguno,0,0,0,0,0,0,0,0,0,1,,,No,,Ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,1,1,Si,,No,,No,,No,,No,,Buena,,Buena,,"Si, hay iluminacion de manera adecuada",,Lideres locales,,,Situacion en el lugar de origen,,,78,fe3995d2-4a50-4d57-a90a-fac7e0e0db30,2017-04-10T03:11:01,22
