Country,Round,Survey ID,SSID,Nameof Location,Survey_Date,Survey_Wave,Template,Latitude Y,Longitude X,CNTRY_NAME,ADM1_NAME,ADM2_NAME,ADM3_NAME,1.1.a.1 Survey date (DD.MM.YYYY),1.1.a.2 Survey Round,1.1.b.1 Enumerator name (person filling out the form),1.1.b.2 Sex of Enumerator,1.1.c.1 Site ID (SSID),1.1.d.1 Site Name,1.1.e.1 Site location (Admin 1),1.1.e.2 Site location (Admin 2),1.1.e.3 Site location (Admin 3),1.1.f.1 Site GPS Longitude,1.1.f.2 Site GPS Latitude,1.1.i.1 Accessibility to site,1.1.j.1 Estimated area of camp (meters squared),1.2.a.1 Is there any registration activity,1.2.b.1 Is there a Site Management Committee (SMC) at the site?,1.2.b.2 Is the site management committee (SMC) ,1.2.b.7 SMC member name or focal point at site,1.2.b.8 SMC member phone number,1.2.c.1 Is there a Site Management Agency (SMA) at the site?,1.2.c.2 Type of SMA,1.2.c.3 Name of SMA,1.2.c.4 SMA member name or focal point at site,1.2.c.5 SMA member phone number,1.2.m.1 Is there a service provider contact list?,1.2.n.1 Is WASH support being provided at the site ?,1.2.o.1 Is HEALTH support being provided at the site,1.2.p.1 Is SHELTER/NFI support provided at the site ?,1.2.q.1 Is FOOD support provided at the site ?,1.2.r.1 Is PROTECTION support provided at the site ?,1.2.s.1 Is EDUCATION support provided at the site ?,1.2.t.1 Is LIVELIHOOD support being provided at the site?,1.3.a.1 Site Classification,1.3.b.1 Site Type,1.3.c.1 What is the most common type of shelter,1.3.d.1 Ownership of land of site,1.4.a.1 Site start/open date (DD.MM.YYYY),1.4.b.1 Site Expected Closing Date,1.4.c.1 Closing Date (DD.MM.YYYY),1.5.b.1 Place of Origin of the largest IDP group in camp (Admin 1),1.5.b.2 Place of Origin of the largest IDP group in camp (Admin 2) ,1.5.b.3 Place of Origin of the largest IDP group in camp (Admin 3)  ,1.5.b.4 Place of Origin of the largest IDP group (Admin 4),1.5.b.5 Place of Origin of the largest IDP group (Admin 5),1.5.c.1 Place of Origin of the second largest IDP group (Admin 1),1.5.c.2 Place of Origin of the second largest IDP group (Admin 2),1.5.c.3 Place of Origin of the second largest IDP group (Admin 3),1.5.c.4 Place of Origin of the second largest IDP group (Admin 4),1.5.c.5 Place of Origin of the second largest IDP group (Admin 5),10.1.a.2 Is there security on-site/settlement areas,10.1.b.1 Who provides main security,10.1.c.1 Number of children friendly spaces,10.1.d.1 Number of women friendly spaces,10.1.e.1 Are security incidents reported,10.1.f.1 Do the majority of people have identification card ,10.1.s.1 Is there adequate lighting in the majority of communal ,10.2.g.1 Most common type of security incidents reported ,10.2.h.1 Most common type of GBV incidents reported ,10.2.h.4 Are traditional harmful practices occurring in the site,10.2.i.1 Most common type of child protection incidents reported,10.2.i.4 Most reported problem in receiving support,10.2.j.2 Reporting/referral mechanism for GBV survivors,10.2.n.1 Relationship amongst IDPs,10.2.o.1 Relationship between IDPs and host community,10.3.a.1 Do men feel unsafe in site,10.3.a.2 Do children feel unsafe in site,10.3.a.3 Do women feel unsafe at the site,11.1.a.1 Where do residents mostly get their information from? ,11.1.c.1 What is the main topic on which the community is reques,11.3.a.1 Travel abroad opportunities are being discussed,"11.3.a.2 If YES, with which?",1.1.c.1 Site ID (SSID),2.1.a.1 Total Number of IDP Families/HHs,2.1.b.5  Is there sample demographic calculator for the site,"2.1.b.6 If yes, how many households",Total number of Individuals,2.1.c.1 Number of Males by age: <1 year,2.1.c.2 Number of Males by age: 1-5 years,2.1.c.3 Number of Males by age: 6-17 years,2.1.c.4 Number of Males by age: 18-59 years,2.1.c.5 Number of Males by age: >60 years,2.1.d.1 Number of Females by age: <1 year,2.1.d.2 Number of Females by age: 1-5 years,2.1.d.3 Number of Females by age: 6-17 years,2.1.d.4 Number of Females by age: 18-59 years,2.1.d.5 Number of Females by age: >60 years,2.2.c.1 Number of pregnant women,2.2.d.1 Number of breastfeeding mothers,2.2.g.1 Number of persons with Physical Disabilities,2.2.h.1 Number of persons with Mental Disabilities,2.2.i.2 Number of Unaccompanied children,2.2.i.4 Number of Orphaned Children,2.2.n.1 Number of single female-headed households,2.2.o.1 Number of single male-headed households,2.2.p.1 Number of child-headed households,2.2.x.1 Number of unaccompanied elderly persons,2.3.b.4 Have IDPs previously been displaced,2.3.c.1 Date of arrival of first IDP group,2.3.c.2 Date of arrival of last IDP group,2.3.e.1 Area of intended return for largest IDP group,2.3.e.2 ADMIN 1 location of intended area of return for largest group,2.3.e.3 ADMIN 2 location of intended area of return for largest group,2.3.e.4 ADMIN 3 location of intended area of return for largest group,2.3.e.5 ADMIN 4 location of intended area of return for largest group,2.3.e.6 ADMIN 5 location of intended area of return for largest group,2.3.e.7  What is preventing the largest IDP group of returning ,2.3.f.1 Area of intended relocation plan for largest group ,2.3.f.5 Name the Relocation Site (New Camp),2.3.g.1  Estimated % of IDPs sleeping in the site,3.1.a.1 Percentage of HH living outside (no shelter),3.1.b.1 Percentage of HH living in tents,3.1.c.1  Percentage of HH living in makeshift shelters,3.1.d.1 Percentage of HH living indoors (solid walls),3.2.a.1 Percentage of HH with access to electricity,3.2.b.1 Percentage of HH with access to safe cooking facilities,3.2.c.1 Percentage of HH with private living area,3.7.c.2 Percentage of HH with mosquito nets,3.7.j.1 Most needed type of NFI,3.7.j.2 Second most needed type of NFI,3.7.j.3 Third most needed type of NFI,3.8.b.1 Is there a need for shelter repair materials,"4.1.a.1 Location of site's main water source (walking, one-way)",4.1.b.1 Main non-drinking water source provided or available,4.1.f.1 What is the main drinking water source provided or avail,4.1.g.1 Is the drinking water potable ?,"4.1.i.5  Have water points (hand-pump, piped, …) been improved?",4.1.i.6  How operational are they?,4.2.a.1 Average amount of water available per day and per person,4.3.a.1 Complaints about drinking water quality,4.3.e.1 What is the problem with water?,4.4.a.1 Number of functioning toilets available on-site,4.4.b.1 Availability of separate male and female toilets,4.4.j.1 Condition of most of the latrines,4.4.n.1  Evidence of open defecation?,4.5.b.1 Availability of separate male and female bathing areas,4.6.a.1 Garbage Disposal Type,4.6.b.1 Number of garbage disposals ,4.6.c.1 Solid waste/garbage problem at the site,4.7.g.1  Availability of hand-washing station,4.7.g.2  Evidence of hand-washing practices?,4.7.g.3  Hygiene promotion campaign?,4.8.b.1 Do toilets and bathrooms have locks,5.1.a.1 Is there access to food,5.1.d.1 Most common source for obtaining food,5.1.e.1 Is there access to a market near from the site?,5.2.f.1 Frequency of food (or cash/vouchers) distribution,6.1.a.1 Screening for malnutrition conducted in the area? ,6.1.b.1 Availability of supplementary feeding for pregnant,6.1.c.1 Availability of supplementary feeding for children,7.1.b.1 What is the most prevalent health problem at the site,7.1.b.2 What is the second most prevalent health problem at the ,7.1.b.3 What is the third most prevalent health problem,7.2.a.1 Access to health facilities,7.2.a.3 Regular access to medicine,7.2.b.1 Location of health facilities/services,7.2.c.2 Who provides health facilities/services,8.1.b.1 Access to formal/informal education services for children,8.2.a.1 Location of formal/informal education facilities,8.2.b.1 Distance to nearest education facility,8.3.a.1 % of the children at the site attending school,9.1.a.1 Occupation/trade of majority of displaced households ,9.1.c.1 Do IDPs have access to land for cultivation?,9.2.h.1 Number of HH in the site with a source of income,9.2.i.1 Access to income generating activities,9.3.a.2 Is there livestock on site,Comments
Malawi,2,e5c6595c-c4d9-4413-bb9a-aaf870537dd4,Ph_119,Dzanjo Primary,3/16/15 12:00 AM,2,Malawi,-15.5215,35.6613,Malawi,Southern,Phalombe,Mkhumba TA,3/16/15 12:00 AM,2,,Male,Ph_119,Dzanjo camp,Southern,Phalombe,Mkhumba TA,35.66033,-15.52253,Yes,7000,Yes,Yes,Yes,,,No,,,,,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Spontaneous,Camp,Tent,Ancestral,1/12/15 12:00 AM,Unknown,3/17/15 12:00 AM,Southern,Phalombe,TA Mkhumba,njovu,dzanjo,mwi3,mwi309,mwi30901,njovu,njovu,Yes,Self organized,1,1,No,Yes,"Yes, there is lighting but it is NOT adequate",Unknown,None,None,None,Assistance was physically inadequate for the most vulnerable,Yes,Good,Poor,Yes,Yes,Yes,Site management,Other reief assistance,No,,Ph_119,362,Yes,20,1222,32,106,118,35,28,51,341,370,72,69,82,262,53,0,0,597,121,14,0,97,No,1/12/15 12:00 AM,1/13/15 12:00 AM,Place of origin,Southern,Phalombe,TA Mkhumba,njovu,dzanjo,House damaged/destroyed   ,No,,> 75%     ,< 25%,< 50%,None,< 50%,None,more than 75%,None,<25%,Kitchen sets,Plastic sheeting,Blankets,Yes,Off-site (<20 minutes),Unprotected Well,Unprotected Well,Yes,No,Not operational   ,>15 liters,Yes,Suspended solids,6,Yes,Good,No,Yes,Garbage pit,1,No,Yes,Yes,Yes,No,"Yes, offsite",Other,Yes,Once a month,Yes,No,Yes,Malaria,RTI,None,Yes,Yes,Off-site (> 3 km),Government,Yes,Off-site,<1Km,more than 75%,Farming,Yes,800,Yes,No,Updated_Total HHs
Malawi,2,97178bdf-cadc-4e58-a303-0a5c4ba9070f,Ph_182,Namandwa CBCC,3/24/15 12:00 AM,2,Malawi,-15.624231,35.65677,Malawi,Southern,Phalombe,Mkhumba TA,3/24/15 12:00 AM,2,,Male,Ph_182,Namandwa CBCC,Southern,Phalombe,Mkhumba TA,35.6568,-15.6242,Yes,3500,No,Yes,Yes,,,No,,,,,No,No,No,No,No,Yes,No,No,Spontaneous,Collective Settlement/Centre,School,Public/Government,1/11/15 12:00 AM,Unknown,3/25/15 12:00 AM,Southern,Phalombe,TA Mkhumba,Namandwa,Namandwa,mwi3,mwi309,mwi30901,Namandwa,Namandwa,Yes,Other,0,0,No,Yes,No lighting,Theft,None,None,None,Not enough assistance for all entitled,No,Good,Good,No,No,No,Local leader,Available health services/heath advice,No,,Ph_182,40,Yes,20,160,5,18,34,3,2,1,40,22,22,13,0,17,5,4,0,8,10,3,2,15,No,1/11/15 12:00 AM,1/15/15 12:00 AM,Place of origin,Southern,Phalombe,TA Mkhumba,Namandwa,Namandwa,House damaged/destroyed   ,No,,> 75%     ,< 50%,None,None,more than 75%,None,< 50%,None,<25%,Kitchen sets,Blankets,Mosquito nets,Yes,Off-site (>20 minutes),Hand pumps,Hand pumps,Yes,Yes,100%,>15 liters,No,None,2,Yes,Not so good,No,No,No Waste Disposal,0,Yes,None,No,No,No,"Yes, offsite",Other,No,Irregular,Yes,No,No,Malaria,RTI,None,Yes,Yes,Off-site (> 3 km),Government,Yes,Off-site,<1Km,more than 75%,Farming,Yes,25,Yes,No,NULL
Malawi,2,9b61ab56-4834-4a43-b838-c32cdcf63fb7,Ph_167,Mlirankhunda school,3/28/15 12:00 AM,2,Malawi,-15.687269,35.652052,Malawi,Southern,Phalombe,Mkhumba TA,3/28/15 12:00 AM,2,,Male,Ph_167,Mlirankhunda,Southern,Phalombe,Mkhumba TA,35.395,-15.6941,Yes,5000,No,Yes,Yes,,,No,,,,,No,Yes,No,Yes,No,No,No,No,Pre Identified Site (Evacuation Site),Transitional Centre,Tent,Public/Government,1/9/15 12:00 AM,Unknown,4/3/15 12:00 AM,Southern,Phalombe,Phalombe Boma,Nyezelera,Mahele,mwi3,mwi309,mwi30920,Nyezelera,Muliya,Yes,Local authorities,0,0,Yes,Yes,No lighting,Friction among site residents,None,None,None,Not enough assistance for all entitled,No,Good,Good,No,No,No,Others,Other reief assistance,No,,Ph_167,75,Yes,20,291,8,25,71,26,5,7,26,60,48,15,4,8,0,0,0,9,31,15,0,20,No,1/9/15 12:00 AM,2/24/15 12:00 AM,Place of origin,Southern,Phalombe,Phalombe Boma,Nyezelera,Mahele,House damaged/destroyed   ,No,,> 75%     ,None,more than 75%,None,< 25%,None,< 25%,None,More than 75%,Blankets,Plastic sheeting,Kitchen sets,Yes,On-site (<20 minutes),Hand pumps,Hand pumps,Yes,Yes,100%,>15 liters,No,None,2,Yes,Not so good,No,No,Garbage pit,2,No,None,No,Yes,No,No,Other,Yes,No Answer,Yes,No,No,Diarrhea,RTI,None,Yes,Yes,On-site (< 3 km),INGO,Yes,On-site,<1Km,more than 75%,Farming,Yes,50,Yes,No,NULL
Malawi,2,0af89a6d-af36-4562-84c7-36a61049e778,Zo_195,Chilipaine,3/23/15 12:00 AM,2,Malawi,-15.4634,35.64171,Malawi,Southern,Zomba,Mwambo,3/23/15 12:00 AM,2,,Female,Zo_195,Chilipaine Camp,Southern,Zomba,Mwambo,35.64183,-15.46853,Yes,5000,Yes,Yes,Yes,,,No,,,,,No,Yes,Yes,Yes,Yes,No,No,No,Spontaneous,Collective Settlement/Centre,Community center,Public/Government,1/13/15 12:00 AM,Unknown,4/3/15 12:00 AM,Southern,Zomba,TA Mwambo,Kathebwe,Chilipaine,mwi3,mwi303,mwi30302,Kathebwe,Chilipaine,Yes,Self organized,0,0,No,Yes,No lighting,Unknown,None,None,None,Lack of Documentation,Yes,Good,Excellent,No,No,No,Local leader,Distribution,No,,Zo_195,68,Yes,20,176,7,11,20,31,2,13,14,24,46,8,4,21,1,0,0,0,22,2,0,10,No,1/13/15 12:00 AM,1/13/15 12:00 AM,Place of origin,Southern,Zomba,TA Mwambo,Kathebwe,Chilipaine,House damaged/destroyed   ,No,,> 75%     ,None,None,None,more than 75%,None,< 25%,None,More than 75%,Blankets,Kitchen sets,Other,Yes,Off-site (<20 minutes),Protected Well,Protected Well,Yes,Yes,100%,>15 liters,No,None,1,No,Not so good,No,No,Garbage pit,1,No,None,No,Yes,No,"Yes, offsite",Cash,Yes,Once a month,Yes,No,No,Malaria,Diarrhea,RTI,Yes,No,Off-site (> 3 km),INGO,Yes,Off-site,<5Km,more than 75%,Other,Yes,70,Yes,No,NULL
Malawi,2,954f333d-ec00-40a4-b2e0-292460c1d9f8,Ph_160,Namanjerema,3/17/15 12:00 AM,2,Malawi,-15.631984,35.638281,Malawi,Southern,Phalombe,Mkhumba TA,3/17/15 12:00 AM,2,,Male,Ph_160,Namanjelema,Southern,Phalombe,Mkhumba TA,35.63801,-15.63201,Yes,10000,Yes,Yes,Yes,,,No,,,,,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Spontaneous,Collective Settlement/Centre,School,Public/Government,1/11/15 12:00 AM,Unknown,3/25/15 12:00 AM,Southern,Phalombe,TA Mkhumba,Saidi,Saidi,mwi3,mwi309,mwi30901,Saidi,Mukhuwa,Yes,Police,1,1,Yes,Yes,"Yes, there is lighting but it is NOT adequate",Theft,None,None,None,Exclusion of families for unknown reasons,Yes,Poor,Poor,Yes,Yes,Yes,Site management,Distribution,No,,Ph_160,283,Yes,20,1200,17,10,177,42,8,20,116,704,97,9,19,42,7,1,11,11,53,17,11,17,No,1/11/15 12:00 AM,1/15/15 12:00 AM,Place of origin,Southern,Phalombe,TA Mkhumba,Saidi,Saidi,House damaged/destroyed   ,No,,> 75%     ,None,None,None,more than 75%,None,< 25%,None,None,Kitchen sets,Blankets,Mosquito nets,Yes,On-site (<20 minutes),Hand pumps,Hand pumps,Yes,No,˃ 50%   ,>15 liters,No,None,8,Yes,Good,No,Yes,Garbage pit,2,No,Yes,Yes,Yes,No,"Yes, offsite",Other,Yes,Irregular,Yes,No,Yes,Malaria,Diarrhea,RTI,Yes,No,Off-site (< 3 km),Government,Yes,On-site,<1Km,more than 75%,Farming,Yes,210,Yes,No,NULL
Malawi,2,811b33ed-e042-458d-8efd-5dd8cae639dd,Zo_185,Kathebwe,3/25/15 12:00 AM,2,Malawi,-15.479761,35.638094,Malawi,Southern,Zomba,Mwambo,3/25/15 12:00 AM,2,,Female,Zo_185,Kathebwe Camp,Southern,Zomba,Mwambo,35.63847,-15.47997,Yes,1000,Yes,Yes,Yes,,,No,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Spontaneous,Collective Settlement/Centre,School,Public/Government,1/13/15 12:00 AM,<2 months,4/30/15 12:00 AM,Southern,Zomba,TA Mwambo,Kathebwe,Kathebwe,mwi3,mwi303,mwi30302,Kathebwe,Nahawe,Yes,Other,0,0,No,Yes,No lighting,Unknown,None,None,None,Not enough assistance for all entitled,Yes,Good,Good,No,No,No,Site management,Distribution,No,,Zo_185,141,Yes,20,724,32,31,119,51,7,12,37,230,194,11,3,53,1,0,0,11,37,1,0,18,No,1/13/15 12:00 AM,2/28/15 12:00 AM,Place of origin,Southern,Zomba,TA Mwambo,Kathebwe,"Kathebwe, Nahawe",House damaged/destroyed   ,No,,> 75%     ,None,None,< 25%,more than 75%,None,< 50%,None,<75%,Other,Kitchen sets,Blankets,Yes,On-site (<20 minutes),Hand pumps,Hand pumps,Yes,Yes,100%,>15 liters,No,None,8,Yes,Good,No,Yes,Garbage pit,1,No,None,No,Yes,No,"Yes, offsite",Cash,Yes,Irregular,No,No,No,Measles,Diarrhea,Malaria,No,No,Off-site (> 3 km),Government,Yes,On-site,<1Km,more than 75%,Farming,Yes,120,Yes,No,NULL
Malawi,2,667703f6-975f-43bd-8bdb-e1d3f9a40ba9,Ph_125,Milame Primary School,3/16/15 12:00 AM,2,Malawi,-15.5349,35.62562,Malawi,Southern,Phalombe,Mkhumba TA,3/16/15 12:00 AM,2,,Female,Ph_125,mileme primary,Southern,Phalombe,Mkhumba TA,35.62577,-15.53507,Yes,5000,Yes,Yes,Yes,,,No,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Spontaneous,Camp,Tent,Public/Government,1/11/15 12:00 AM,Unknown,3/17/15 12:00 AM,Southern,Phalombe,TA Mkhumba,chimombo,chimombo,mwi3,mwi309,mwi30901,chimombo,phutheya,No,None,1,0,No,No,"Yes, there is lighting but it is NOT adequate",Unknown,None,None,None,Other,No,Excellent,Poor,No,Yes,Yes,Site management,Situation in areas of origin,No,,Ph_125,133,Yes,20,1007,19,108,90,145,70,36,102,87,210,140,29,15,11,0,0,4,8,1,0,17,Yes,1/11/15 12:00 AM,1/12/15 12:00 AM,Place of origin,Southern,Phalombe,TA Mkhumba,chimombo,chimombo,House damaged/destroyed   ,No,,> 75%     ,None,< 25%,None,more than 75%,None,< 25%,None,None,Blankets,Kitchen sets,Plastic sheeting,No,On-site (<20 minutes),Hand pumps,Hand pumps,Yes,Yes,100%,>15 liters,No,None,4,Yes,Not so good,No,Yes,Garbage pit,1,Yes,Yes,Yes,Yes,Yes,"Yes, On Site",Distribution,Yes,Irregular,Yes,No,Yes,Malaria,Diarrhea,RTI,Yes,Yes,Off-site (> 3 km),Local Clinic,Yes,On-site,<1Km,more than 75%,Fishing,Yes,,No,No,NULL
Malawi,2,fd7bbe66-a1ab-45f2-b700-e290406c16a2,Ph_121,Mileme Khongoloni,3/16/15 12:00 AM,2,Malawi,-15.594416,35.624305,Malawi,Southern,Phalombe,Mkhumba TA,3/16/15 12:00 AM,2,,Female,Ph_121,Khongoloni primary,Southern,Phalombe,Mkhumba TA,35.62436,-15.59443,Yes,4800,Yes,Yes,Yes,,,No,,,,,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Spontaneous,Camp,Tent,Public/Government,1/14/15 12:00 AM,Unknown,3/17/15 12:00 AM,Southern,Phalombe,TA Mkhumba,mkhwayi,mkhwayi,mwi3,mwi309,mwi30901,mkhwayi,mukomo,Yes,None,1,1,Yes,Yes,No lighting,Theft,None,None,None,Assistance was physically inadequate for the most vulnerable,Yes,Good,Poor,Yes,Yes,Yes,Site management,Distribution,No,,Ph_121,60,Yes,20,277,7,22,31,57,13,15,18,39,47,28,6,12,4,1,13,0,6,2,0,41,Unknown,1/14/15 12:00 AM,1/16/15 12:00 AM,Place of origin,Southern,Phalombe,TA Mkhumba,mkhwayi,mkhwayi,House damaged/destroyed   ,No,,< 75%     ,None,more than 75%,None,None,None,None,None,None,Blankets,Kitchen sets,Mosquito nets,Yes,On-site (<20 minutes),Hand pumps,Hand pumps,Yes,Yes,100%,>15 liters,No,None,2,Yes,Not so good,Yes,Yes,Garbage pit,2,Yes,Yes,Yes,Yes,No,"Yes, On Site",Cultivated,Yes,Irregular,Yes,No,Yes,Malaria,RTI,Diarrhea,Yes,Yes,Off-site (< 3 km),Government,Yes,Off-site,<1Km,more than 75%,Farming,Yes,,No,No,NULL
Malawi,2,478d3076-bc95-4189-bc58-dfc7f445b86a,Zo_135,Chinkhwangwa,3/23/15 12:00 AM,2,Malawi,-15.49754,35.62102,Malawi,Southern,Zomba,Mwambo,3/23/15 12:00 AM,2,,Male,Zo_135,Chinkhwangwa,Southern,Zomba,Mwambo,35.62112,-15.49753,Yes,8400,Yes,Yes,Yes,,,No,,,,,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Spontaneous,Collective Settlement/Centre,School,Public/Government,1/13/15 12:00 AM,Unknown,4/6/15 12:00 AM,Southern,Zomba,TA Mwambo,Magoli,Magoli,mwi3,mwi303,mwi30302,Kathebwe,Chinkhwangwa,Yes,Self organized,0,0,Yes,Yes,No lighting,Theft,None,None,None,Other,No,Good,Good,No,No,No,Local leader,Distribution,No,,Zo_135,266,Yes,20,1472,19,133,274,262,11,25,141,289,277,41,28,131,7,0,0,34,124,4,2,52,Yes,1/13/15 12:00 AM,1/26/15 12:00 AM,Place of origin,Southern,Zomba,TA Mwambo,Magoli,Magoli,House damaged/destroyed   ,No,,> 75%     ,None,< 25%,None,more than 75%,None,< 25%,None,More than 75%,Blankets,Kitchen sets,Bucket,Yes,On-site (<20 minutes),Hand pumps,Hand pumps,Yes,No,100%,>15 liters,No,Other,4,No,Not so good,No,Yes,No Waste Disposal,0,No,Yes,Yes,Yes,No,"Yes, On Site",Cash,Yes,Irregular,Yes,Yes,No,Malaria,RTI,Diarrhea,Yes,Yes,Off-site (> 3 km),Local Clinic,Yes,On-site,<1Km,more than 75%,Farming,Yes,298,Yes,No,Updated_Total HHs
Malawi,2,9f4161fb-5525-464b-897a-3d871d461e4e,Ph_189,Mbembembe school,4/1/15 12:00 AM,2,Malawi,-15.78749,35.62039,Malawi,Southern,Phalombe,Mkhumba TA,4/1/15 12:00 AM,2,,Male,Ph_189,Mbembembe school,Southern,Phalombe,Mkhumba TA,35.62034,-15.78748,Yes,10000,Yes,Yes,Yes,,,No,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Spontaneous,Collective Settlement/Centre,Tent,Public/Government,1/13/15 12:00 AM,Unknown,4/4/15 12:00 AM,Southern,Phalombe,TA Mkhumba,Chiwopya,Chiwopya,mwi3,mwi309,mwi30901,Chiwopya,Mkwezalamba,Yes,Local authorities,0,1,No,Yes,No lighting,Unknown,None,None,None,Not enough assistance for all entitled,No,Excellent,Good,No,No,No,Site management,Other reief assistance,No,,Ph_189,76,Yes,20,290,15,17,66,20,1,21,22,86,28,14,14,18,15,10,0,17,45,15,2,15,Yes,1/13/15 12:00 AM,1/15/15 12:00 AM,Place of origin,Southern,Phalombe,TA Mkhumba,Chiwopya,Chiwopya,House damaged/destroyed   ,No,,< 50%     ,None,more than 75%,None,None,None,< 25%,None,More than 75%,Blankets,Kitchen sets,Plastic sheeting,Yes,On-site (<20 minutes),Hand pumps,Piped water supply,Yes,Yes,100%,>15 liters,Yes,Taste,6,Yes,Good,No,Yes,Garbage pit,4,Unknown,None,No,Unknown,No,"Yes, offsite",Cultivated,Yes,Once a month,Yes,No,No,Diarrhea,Malaria,RTI,Yes,Yes,Off-site (> 3 km),Government,Yes,On-site,<1Km,more than 75%,Farming,Yes,70,Yes,No,NULL
Malawi,2,98fc0a1d-c96b-47f2-b01f-447f04fa9c65,Zo_184,Mwayi nusery,3/23/15 12:00 AM,2,Malawi,-15.50259,35.61698,Malawi,Southern,Zomba,Mwambo,3/23/15 12:00 AM,2,,Male,Zo_184,Mwayi Nursery,Southern,Zomba,Mwambo,35.59293,-15.52131,Yes,15000,Yes,Yes,Yes,,,No,,,,,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Spontaneous,Collective Settlement/Centre,School,Public/Government,1/13/15 12:00 AM,Unknown,4/10/15 12:00 AM,Southern,Zomba,TA Mwambo,Chaweza,Gwalango,mwi3,mwi303,mwi30302,Chaweza,Gondwa,Yes,Self organized,1,0,No,Yes,No lighting,Unknown,None,None,None,Other,No,Good,Good,No,No,No,Local leader,Distribution,No,,Zo_184,142,Yes,20,728,20,222,55,71,21,18,220,49,39,13,15,44,0,0,0,4,6,2,0,34,No,1/13/15 12:00 AM,1/25/15 12:00 AM,Place of origin,Southern,Zomba,TA Mwambo,Chaweza,Gwalango,House damaged/destroyed   ,No,,> 75%     ,None,< 25%,None,more than 75%,None,None,None,More than 75%,Kitchen sets,Blankets,Bucket,Yes,On-site (<20 minutes),Hand pumps,Hand pumps,Yes,Yes,100%,>15 liters,No,None,2,Yes,Good,No,Yes,Garbage pit,1,No,Yes,Yes,No,Yes,"Yes, offsite",Cash,Yes,Irregular,Yes,Yes,No,Malaria,Diarrhea,Other: Specify,Yes,Yes,Off-site (> 3 km),Local Clinic,Yes,Off-site,<10Km,more than 75%,Farming,Yes,120,Yes,No,Updated_Total HHs
Malawi,2,31b0b7a4-60c6-4bc9-b02a-c7448255fd7a,Ph_161,Mgumela camp,3/23/15 12:00 AM,2,Malawi,-15.76332,35.61532,Malawi,Southern,Phalombe,Mkhumba TA,3/23/15 12:00 AM,2,,Female,Ph_161,Mgumera camp,Southern,Phalombe,Mkhumba TA,35.57142,-15.70947,Yes,10000,Yes,Yes,Yes,,,No,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Spontaneous,Camp,Tent,Private,1/12/15 12:00 AM,Unknown,3/25/15 12:00 AM,Southern,Phalombe,TA Mkhumba,Namasoko,Mgumera,mwi3,mwi309,mwi30901,Namasoko,Misimisi,Yes,Local authorities,0,1,No,Yes,No lighting,Unknown,None,None,None,Assistance was physically inadequate for the most vulnerable,Yes,Good,Good,Yes,Yes,Yes,Local leader,Distribution,No,,Ph_161,159,Yes,20,700,9,75,67,117,11,15,90,66,230,20,20,69,6,2,0,13,20,2,0,19,Yes,1/12/15 12:00 AM,1/20/15 12:00 AM,Place of origin,Southern,Phalombe,TA Mkhumba,Namasoko,Mgumera,House damaged/destroyed   ,No,,> 75%     ,None,more than 75%,None,< 25%,None,< 25%,None,None,Kitchen sets,Blankets,Mosquito nets,Yes,On-site (<20 minutes),Other,Hand pumps,Yes,No,˃ 50%   ,>15 liters,No,None,8,Yes,Good,No,Yes,Garbage pit,1,Yes,Yes,Yes,Yes,No,"Yes, On Site",Cash,No,Irregular,No,No,No,Malaria,RTI,Diarrhea,Yes,Yes,Mobile Clinic,Government,Yes,Off-site,<1Km,< 75%,Other,Yes,120,Yes,No,NULL
