Country,Round,surveyID,ID,KEY,SSID,NameofLocation,Survey_Date,Survey_Wave,Template,LatitudeY,LongitudeX,CNTRY_NAME,ADM1_NAME,ADM2_NAME,ADM3_NAME,11a1 Survey date (DDMMYYYY),11a2 Survey Round,11b1 Enumerator name (person filling out the form),11b2 Sex of Enumerator,11c1 Site ID (SSID),11d1 Site Name,11e1 Site location (Admin 1),11e2 Site location (Admin 2),11e3 Site location (Admin 3),11f1 Site GPS Longitude,11f2 Site GPS Latitude,11f3 Site GPS (device),11i1 Accessibility to site,11j1 Estimated area of camp (meters squared),12a1 Is there any registration activity,12b1 Is there a Site Management Committee (SMC) at the site?,12b2 Is the site management committee (SMC) made up from the,12b7 SMC member name or focal point at site,12b8 SMC member phone number,12c1 Is there a Site Management Agency (SMA) at the site?,12c2 Type of SMA,12c3 Name of SMA,12c4 SMA member name or focal point at site,12c5 SMA member phone number,12m1 Is there a service provider contact list?,12n1 Is WASH support being provided at the site ?,12o1 Is HEALTH support being provided at the site,12p1 Is SHELTER/NFI support provided at the site ?,12q1 Is FOOD support provided at the site ?,12r1 Is PROTECTION support provided at the site ?,12s1 Is EDUCATION support provided at the site ?,12t1 Is LIVELIHOOD support being provided at the site?,13a1 Site Classification,13b1 Site Type,13c1 What is the most common type of shelter,13d1 Ownership of land of site,14a1 Site start/open date (DDMMYYYY),14b1 Site Expected Closing Date,14c1 Closing Date (DDMMYYYY),15b1 Place of Origin of the largest IDP group in camp (Admin,15b2 Place of Origin of the largest IDP group in camp (Admin,15b3 Place of Origin of the largest IDP group in camp (Admin,15b4 Place of Origin of the largest IDP group (Admin 4),15b5 Place of Origin of the largest IDP group (Admin 5),15c1 Place of Origin of the second largest IDP group (Admin 1,15c2 Place of Origin of the second largest IDP group (Admin 2,15c3 Place of Origin of the second largest IDP group (Admin 3,15c4 Place of Origin of the second largest IDP group (Admin 4,15c5 Place of Origin of the second largest IDP group (Admin 5,101a2 Is there security on-site/settlement areas,101b1 Who provides main security in the site,101c1 Number of children friendly spaces,101e1 Are security incidents reported in the site,101f1 Do the majority of people have identification card or o,101s1 Is there adequate lighting in the majority of communal,102g1 Most common type of security incidents reported occurri,102h1 Most common type of GBV incidents reported occurring in,102h4 Are traditional harmful practices occurring in the site,102i1 Most common type of child protection incidents reported,102i4 Most reported problem in receiving support,102j2 Reporting/referral mechanism for GBV survivors,102n1 Relationship amongst IDPs,102o1 Relationship between IDPs and host community,103a1 Do men feel unsafe in site,103a2 Do children feel unsafe in site,103a3 Do women feel unsafe at the site,111a1 Where do residents mostly get their information from?,111c1 What is the main topic on which the community is reques,113a1 Travel abroad opportunities are being discussed/adverti,"113a2 If YES, with which?",21a1 Total Number of IDP Families/HHs,21b1 Total Number of IDP Individuals,21b2 Total number of IDP Male Individuals,21b3 Total Number of IDP Female Individuals,21b5  Is there sample demographic calculator for the site,"21b6 If yes, how many households",21c1 Number of Males by age: <1 year,21c2 Number of Males by age: 1-5 years,21c3 Number of Males by age: 6-17 years,21c4 Number of Males by age: 18-59 years,21c5 Number of Males by age: >60 years,21d1 Number of Females by age: <1 year,21d2 Number of Females by age: 1-5 years,21d3 Number of Females by age: 6-17 years,21d4 Number of Females by age: 18-59 years,21d5 Number of Females by age: >60 years,21f1 Number of individuals by age: <1 year,21f2 Number of individuals by age: 1-5 years,21f3 Number of individuals by age: 6-17 years,21f4 Number of individuals by age: 18-59 years,21f5 Number of individuals by age: >60 years,22c1 Number of pregnant women,22d1 Number of breastfeeding mothers,22f1 Number of Persons with Chronic Diseases or Serious Medic,22g1 Number of persons with Physical Disabilities,22h1 Number of persons with Mental Disabilities,22i2 Number of Unaccompanied children,22i4 Number of Orphaned Children,22n1 Number of single female-headed households,22o1 Number of single male-headed households,22p1 Number of child-headed households,22x1 Number of unaccompanied elderly persons,23b4 Have IDPs previously been displaced,23c1 Date of arrival of first IDP group,23c2 Date of arrival of last IDP group,23e1 Area of intended return for largest IDP group,23e2 ADMIN 1 location of intended area of return for largest,23e3 ADMIN 2 location of intended area of return for largest,23e4 ADMIN 3 location of intended area of return for largest,23e5 ADMIN 4 location of intended area of return for largest,23e6 ADMIN 5 location of intended area of return for largest,23e7  What is preventing the largest IDP group of returning h,23f1 Area of intended relocation plan for largest group of ID,23f5 Name the Relocation Site (New Camp),23g1  Estimated % of IDPs sleeping in the site,31a1 Percentage of HH living outside (no shelter),31b1 Percentage of HH living in tents,31d1 Percentage of HH living indoors (solid walls),32c1 Percentage of HH with private living area,37c2 Percentage of HH with mosquito nets,37j1 Most needed type of NFI,37j2 Second most needed type of NFI,37j3 Third most needed type of NFI,38b1 Is there a need for shelter repair materials,"41a1 Location of site's main water source (walking, one-way)",41b1 Main non-drinking water source provided or available,41f1 What is the main drinking water source provided or avail,41g1 Is the drinking water potable ?,"41i5  Have water points (hand-pump, piped, …) been improved?",41i6  How operational are they?,42a1 Average amount of water available per day and per person,43a1 Complaints about drinking water quality,43e1 What is the problem with water?,44a1 Number of functioning toilets available on-site,44b1 Availability of separate male and female toilets,44j1 Condition of most of the latrines,44n1  Evidence of open defecation?,45b1 Availability of separate male and female bathing areas,46a1 Garbage Disposal Type,46b1 Number of garbage disposals,47g1  Availability of hand-washing station filled in with wat,47g2  Evidence of hand-washing practices?,47g3  Hygiene promotion campaign?,48b1 Do toilets and bathrooms have locks from the inside,"51a1 Is there access to food (distribution, vouchers, trade,",51d1 Most common source for obtaining food,51e1 Is there access to a market near from the site?,52f1 Frequency of food (or cash/vouchers) distribution,61a1 Screening for malnutrition conducted in the area? (ie,61b1 Availability of supplementary feeding for pregnant and l,61c1 Availability of supplementary feeding for children,71b1 What is the most prevalent health problem at the site,71b2 What is the second most prevalent health problem at the,71b3 What is the third most prevalent health problem at the s,72a3 Regular access to medicine,72b1 Location of health facilities/services,72c2 Who provides health facilities/services,81b1 Access to formal/informal education services for childre,82a1 Location of formal/informal education facilities/service,82b1 Distance to nearest education facility,83a1 % of the children at the site attending school,91a1 Occupation/trade of majority of displaced households (co,91c1 Do IDPs have access to land for cultivation?,92h1 Number of HH in the site with a source of income,92i1 Access to income generating activities,93a2 Is there livestock on site,31c1__makeshift,32b1__access_safe_cooking,72a1__access_to_health_facility,101d1__woman_friendly_space
Malawi,1,2D042D68-674E-4455-984E-A3C415CC21D2,133,uuid:4b8c975a-4ea5-4660-9ec6-96f2a3a5f45b,Ns_128,Payua,1/12/2015,1,Malawi ODK,-16.50433,35.15821,Malawi,Southern,Nsanje,Mlolo TA,1/12/2015,1,,Male,Ns_128,Paiwa,mwi3,mwi311,MWI31104,35.15821,-16.50433,,Yes,4260,Yes,Yes,Yes,,,Yes,International,Goal Malawi,,,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Spontaneous,Host Community,Other,Ancestral,1/12/2015,Unknown,3/16/2015,mwi3,mwi311,mwi31104,Manthenga,Manthenga,mwi3,mwi311,mwi31104,Manthenga,Manthenga,Yes,Self organized,0,No,No,No lighting,Unknown,Domestic violence,None,None,Not enough assistance for all entitled,Yes,Good,Excellent,No,No,No,Site management,Distribution,No,,80,280,100,180,Yes,20,6,21,24,44,5,13,17,39,100,11,,,,,,20,35,4,8,1,0,1,20,10,0,16,Yes,1/12/2015,1/12/2015,Nearest Village,mwi3,mwi311,mwi31104,Chitseko,Gundani,Basic infrastructures damaged/flooded,No,,< 75%,None,< 25%,None,None,More than 75%,Kitchen sets,Blankets,Plastic sheeting,Yes,Off-site (>20 minutes),Surface Water,Surface Water,Yes,Yes,˃ 50%,>15 liters,No,Taste,3,Yes,Good,No,No,Garbage pit,1,Yes,Yes,Yes,No,"Yes, off-site",Distribution,No,Once a month,Yes,No,No,Malaria,Diarrhea,None,Yes,Off-site (< 3 km),INGO,Yes,Off-site,<10Km,< 50%,Farming,No,14,Yes,No,< 75%,None,Yes,0
Malawi,1,6F89ADB0-8FC7-4049-8D50-B46D9C0E518D,143,uuid:a11d6b01-71b9-4344-ab2a-e4325012b389,Ns_131,Shuva,3/11/2015,1,Malawi ODK,-16.525,35.169,Malawi,Southern,Nsanje,Mlolo TA,3/11/2015,1,,Female,Ns_131,Shuva,mwi3,mwi311,MWI31104,35.169,-16.525,,Yes,5000,Yes,Yes,Yes,,,No,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Planned,Camp,Tent,Public/Government,1/12/2015,Unknown,3/15/2015,mwi3,mwi311,mwi31104,Kalonga,Shuva,mwi3,mwi311,mwi31104,Kalonga,Shuva,Yes,Self organized,1,Yes,Yes,No lighting,Crime,None,Other,None,Other,Yes,Excellent,Excellent,No,No,No,Authorities,Distribution,No,,175,779,367,412,Yes,20,15,80,99,164,9,24,87,113,173,15,,,,,,28,74,8,3,3,0,10,24,2,8,24,Yes,1/12/2015,1/18/2015,Nearest Village,mwi3,mwi311,mwi31104,Gundani,Unknown,Accessibility,No,,> 75%,< 50%,< 75%,None,None,More than 75%,Kitchen sets,Blankets,Other,No,Off-site (>20 minutes),Surface Water,Hand pumps,Yes,No,100%,>15 liters,No,None,2,Yes,Good,Yes,No,Garbage pit,1,Yes,Yes,Yes,No,"Yes, off-site",Distribution,No,Once a month,Yes,Yes,Yes,Malaria,Diarrhea,Other: Specify,Yes,On-site (< 3 km),Government,Yes,Off-site,<2Km,more than 75%,None,No,0,Yes,No,< 50%,< 50%,Yes,1
Malawi,1,C7DF2B84-E7F9-4ACA-8314-C77C2BDC8E74,159,uuid:9f40928e-c83e-406f-98f3-aec492b2788c,Ns_148,Makhanga Catholic Satelite,3/1/2015,1,Malawi ODK,-16.52301,35.16911,Malawi,Southern,Nsanje,Mlolo TA,3/1/2015,1,,Male,Ns_148,Makhanga Catholic,mwi3,mwi311,MWI31104,35.16911,-16.52301,,Yes,4000,Yes,Yes,Yes,,,Yes,Local NGO,VCPC,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Spontaneous,Camp,Other,Public/Government,1/1/2015,Unknown,3/16/2015,mwi3,mwi311,mwi31104,Sambani,Sambani,mwi3,mwi311,mwi31104,Sambani,Amos,Yes,Self organized,0,Yes,Yes,No lighting,Friction with host community,None,None,None,Fighting between recipients at distribution points,Yes,Good,Poor,No,Yes,Yes,Site management,Distribution,No,,137,540,233.2062178,306.7937822,Yes,20,11.27264594,44.86915679,78.3583091,84.35025721,14.3558488,15.12748826,55.8365019,100.8968911,113.5249385,21.40796242,,,,,,15,35,3,5,2,0,0,46,25,2,31,Yes,1/12/2015,1/12/2015,Nearest Village,mwi3,mwi311,mwi31104,Unknown,Unknown,Basic infrastructures damaged/flooded,No,,< 50%,< 50%,< 25%,< 50%,None,<50%,Kitchen sets,Blankets,Other,Yes,Off-site (<20 minutes),Hand pumps,Hand pumps,Yes,No,˃ 50%,>15 liters,Yes,None,2,Yes,Good,Yes,No,Garbage pit,1,None,No,No,No,"Yes, off-site",Distribution,Yes,Once a month,Yes,No,Yes,Malaria,Diarrhea,Other: Specify,Yes,Off-site (< 3 km),Government,Yes,Off-site,<1Km,more than 75%,Petty trade,No,20,Yes,No,< 25%,None,Yes,0
Malawi,1,2DD5CDC2-548C-4FC6-88E4-589A68E18E69,70,uuid:fa499057-f06b-4bb7-b439-ee87bff706e9,Ph_103,Chimbalanga  (Relatives),3/10/2015,1,Malawi ODK,-15.54758,35.78527,Malawi,Southern,Phalombe,Chiwalo TA,3/10/2015,1,,Female,Ph_103,Chimbalanga,mwi3,mwi309,MWI30903,35.78527,-15.54758,,Yes,25000,Yes,Yes,Yes,,,No,,,,,No,Yes,No,Yes,Unknown,Yes,No,No,Spontaneous,Collective Settlement/Centre,Other,Private,1/12/2015,Unknown,3/13/2015,mwi3,mwi309,mwi30903,Chimbalanga,Chimbalanga,mwi3,mwi309,mwi30903,Chimbalanga,Nachopwa,Yes,Self organized,0,No,Yes,No lighting,Unknown,None,None,None,None,Yes,Excellent,Good,No,No,No,Local leader,Distribution,No,,62,241,99,142,Yes,20,2,34,32,26,5,2,27,40,67,6,,,,,,6,22,0,1,1,0,5,22,9,0,11,No,1/12/2015,2/11/2015,Place of origin,mwi3,mwi309,mwi30903,Chimbalanga,Chimbalanga,House damaged/destroyed,No,,> 75%,None,< 75%,< 50%,None,None,Kitchen sets,Blankets,Mosquito nets,Yes,Off-site (<20 minutes),Hand pumps,Hand pumps,Yes,Yes,100%,>15 liters,No,None,6,Yes,Good,No,Yes,Garbage pit,1,Yes,Yes,Yes,No,"Yes, off-site",Cash,No,Once a month,No,No,No,RTI,None,Other: Specify,No,Off-site (> 3 km),Government,Yes,Off-site,<2Km,more than 75%,Farming,Yes,47,Yes,No,None,< 25%,Yes,0
Malawi,1,6BD3D394-58F2-4E7C-8C5F-6B6AF66464D4,80,uuid:c0493a0c-40ee-471c-a825-b7f74fc96f6d,Ph_104,Chinani  (Relatives),3/10/2015,1,Malawi ODK,-15.68009,35.72161,Malawi,Southern,Phalombe,Mkhumba TA,3/10/2015,1,,Female,Ph_104,Chinani church,mwi3,mwi309,MWI30901,35.72161,-15.68009,,Yes,63000,Yes,Yes,Yes,,,No,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Spontaneous,Collective Settlement/Centre,Community center,Public/Government,1/12/2015,Unknown,3/13/2015,mwi3,mwi309,mwi30903,Chinani,Namonde,mwi3,mwi309,mwi30903,Chinani,Muniya,Yes,Community leaders,1,No,Yes,"Yes, there is lighting but it is NOT adequate",Friction with host community,None,None,None,Assistance was physically inadequate for the most vulnerable,Yes,Excellent,Excellent,No,No,No,Local leader,Available health services/heath advice,No,,30,119,58,61,Yes,20,0,9,25,20,4,4,6,20,28,3,,,,,,2,11,0,0,1,0,7,7,0,0,3,No,1/12/2015,1/12/2015,Place of origin,mwi3,mwi309,mwi30903,Chinani,Namonde,House damaged/destroyed,No,,> 75%,None,< 25%,< 75%,None,More than 75%,Kitchen sets,Blankets,Plastic sheeting,No,Off-site (<20 minutes),Unprotected Well,Other,Yes,No,< 50%,>15 liters,No,None,5,Yes,Good,No,Yes,Garbage pit,1,Yes,Yes,Yes,No,"Yes, off-site",Other,Yes,Irregular,Yes,No,No,Malaria,Other: Specify,None,No,Off-site (< 3 km),Government,Yes,Off-site,<5Km,more than 75%,Daily laborer,Yes,4,Yes,No,None,< 50%,Yes,1
Malawi,1,40183F3E-ABE7-4E6F-AB85-6C14D0962003,81,uuid:2cbcb583-ae55-44f5-aa86-03aca77466ff,Ph_105,Chinani Primary School,3/10/2015,1,Malawi ODK,-15.5704,35.8083,Malawi,Southern,Phalombe,Chiwalo TA,3/10/2015,1,,Female,Ph_105,Chinani school,mwi3,mwi309,MWI30903,35.8083,-15.5704,,Yes,10000,No,Yes,Yes,,,No,,,,,Unknown,Yes,Yes,Yes,Yes,Yes,No,No,Spontaneous,Collective Settlement/Centre,School,Public/Government,1/14/2015,Unknown,3/12/2015,mwi3,mwi309,mwi30903,Chinani,Gwadila,mwi3,mwi309,mwi30903,Chinani,Chinani,Yes,Other,0,No,Yes,No lighting,Unknown,None,Forced family separations,None,None,Yes,Good,Good,Yes,Yes,Yes,Local leader,Distribution,No,,73,239,75,164,Yes,20,11,26,35,3,0,21,33,29,70,11,,,,,,2,34,0,0,1,0,6,1,0,3,11,No,1/14/2015,1/23/2015,Place of origin,mwi3,mwi309,mwi30903,Chinani,Gwadila,House damaged/destroyed,No,,> 75%,None,< 50%,< 75%,None,More than 75%,Kitchen sets,Blankets,Soap,Yes,Off-site (<20 minutes),Hand pumps,Hand pumps,Yes,Yes,100%,>15 liters,No,None,4,Yes,Good,No,Yes,Other,0,Yes,No,Yes,No,"Yes, off-site",Cash,Yes,Once a month,Yes,Yes,Yes,RTI,None,Other: Specify,Yes,On-site (< 3 km),Government,Yes,Off-site,<2Km,more than 75%,Collecting firewood,Yes,64,Yes,No,None,< 25%,Yes,0
Malawi,1,A5210CC7-D6D5-4483-B295-2FF3274CD523,35,uuid:44c5e6f3-9dc8-4daf-af4b-e216ab9924c9,Ph_106,Chingozi Primary Mwalawamphuno,3/10/2015,1,Malawi ODK,-15.69759,35.76335,Malawi,Southern,Phalombe,Nazombe TA,3/10/2015,1,,Female,Ph_106,Chingozi primary,mwi3,mwi309,MWI30902,35.76335,-15.69759,,Yes,3800,Yes,Yes,Yes,,,No,,,,,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Spontaneous,Collective Settlement/Centre,School,Public/Government,1/15/2015,Unknown,3/11/2015,mwi3,mwi309,mwi30903,Nthambula,Nakovo,mwi3,mwi309,mwi30903,Nthambula,Newile,Yes,Self organized,0,No,Yes,No lighting,Unknown,None,None,None,Other,No,Good,Poor,No,No,No,Site management,Distribution,No,,49,166,65,101,Yes,20,2,30,33,0,0,1,18,33,44,5,,,,,,3,10,0,2,0,0,15,36,0,0,5,No,1/15/2015,1/30/2015,Place of origin,mwi3,mwi309,mwi30903,Nthambula,Nakovo,House damaged/destroyed,No,,> 75%,None,None,more than 75%,None,None,Kitchen sets,Plastic sheeting,Mosquito nets,No,On-site (<20 minutes),Hand pumps,Hand pumps,Yes,Yes,100%,>15 liters,No,None,2,No,Good,No,No,Garbage pit,2,Yes,Yes,No,No,"Yes, off-site",Other,Yes,Irregular,Yes,No,No,RTI,Malaria,Other: Specify,Yes,Off-site (> 3 km),Government,Yes,Off-site,<2Km,more than 75%,Other,Yes,,No,No,None,< 25%,Yes,0
Malawi,1,184BF782-D0C2-43A1-B263-159ADF0EDA61,15,uuid:6c8c0745-901d-4a44-a92b-9a3763b03957,Ph_107,Chinola Mpeni Cdss,3/10/2015,1,Malawi ODK,-15.64405,35.75028,Malawi,Southern,Phalombe,Mkhumba TA,3/10/2015,1,,Male,Ph_107,Chinolampeni school,mwi3,mwi309,MWI30901,35.75028,-15.64405,,Yes,10000,Yes,Yes,Yes,,,No,,,,,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Pre Identified Site (Evacuation Site),Camp,School,Public/Government,1/13/2015,Unknown,3/11/2015,mwi3,mwi309,mwi30903,Chiwalo,Nthenda,mwi3,mwi309,mwi30903,Chiwalo,Kanjeza,Yes,Self organized,1,No,Yes,"Yes, there is lighting but it is NOT adequate",Unknown,None,None,None,Fighting between recipients at distribution points,Yes,Excellent,Good,No,No,No,Site management,Distribution,No,,197,572,241,331,Yes,20,3,19,154,61,4,2,44,157,117,11,,,,,,8,18,3,4,0,0,53,80,64,4,15,No,1/11/2015,2/15/2015,Place of origin,mwi3,mwi309,mwi30903,Chiwalo,Nthenda,House damaged/destroyed,No,,> 75%,None,< 25%,more than 75%,None,<25%,Kitchen sets,Blankets,Plastic sheeting,Yes,Off-site (<20 minutes),Protected Well,Unprotected Well,Yes,No,Not operational,>15 liters,Yes,Suspended solids,12,Yes,Good,No,Yes,Garbage pit,6,Yes,Yes,Yes,No,"Yes, off-site",Other,No,Irregular,No,No,No,Malaria,None,Other: Specify,Yes,Off-site (> 3 km),Government,Yes,On-site,<1Km,more than 75%,Daily laborer,Yes,,No,No,None,< 25%,Yes,1
Malawi,1,B59FB89C-4D37-4951-AF3C-1A73BEDF7690,21,uuid:188fd665-6cb6-4bf4-83b1-6f60d863a97d,Ph_108,Dindi Primary,3/10/2015,1,Malawi ODK,-15.569587,35.778757,Malawi,Southern,Phalombe,Chiwalo TA,3/10/2015,1,,Male,Ph_108,Dindi camp,mwi3,mwi309,MWI30903,35.778757,-15.569587,,Yes,10000,Yes,Yes,Yes,,,No,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Spontaneous,Camp,School,Public/Government,1/11/2015,Unknown,3/11/2015,mwi3,mwi309,mwi30903,Chiwalo,Nthenda,mwi3,mwi309,mwi30903,Chiwalo,Kanjeza,Yes,Self organized,1,No,Yes,"Yes, there is lighting but it is NOT adequate",Unknown,None,None,None,Fighting between recipients at distribution points,Yes,Excellent,Good,No,No,No,Site management,Distribution,No,,197,592,261,331,Yes,2,3,19,154,81,4,2,44,157,117,11,,,,,,8,18,3,4,0,0,53,80,64,4,15,No,1/11/2015,1/15/2015,Place of origin,mwi3,mwi309,mwi30903,Chiwalo,Nthenda,House damaged/destroyed,No,,> 75%,None,< 50%,more than 75%,None,<25%,Kitchen sets,Blankets,Plastic sheeting,Yes,Off-site (<20 minutes),Unprotected Well,Unprotected Well,Yes,No,Not operational,>15 liters,Yes,Suspended solids,12,Yes,Good,No,Yes,Garbage pit,6,Yes,Yes,Yes,No,"Yes, off-site",Other,No,Irregular,No,No,No,Malaria,None,Other: Specify,Yes,Off-site (> 3 km),Government,Yes,On-site,<1Km,more than 75%,Daily laborer,Yes,,No,No,None,< 25%,Yes,1
Malawi,1,380B2C5D-4437-4D63-9AD2-1AC4C6BAB483,22,uuid:27316df3-750d-4fe1-b00a-ecaea53fbddf,Ph_109,Makuwa Primary,3/10/2015,1,Malawi ODK,-15.70384,35.72423,Malawi,Southern,Phalombe,Mkhumba TA,3/10/2015,1,,Female,Ph_109,Makuwa school,mwi3,mwi309,MWI30901,35.72423,-15.70384,,Yes,15000,Yes,Yes,Yes,,,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Spontaneous,Collective Settlement/Centre,School,Public/Government,1/11/2015,Unknown,3/11/2015,mwi3,mwi309,mwi30903,Mlambe,Nahipa,mwi3,mwi309,mwi30903,Mlambe,Masache,Yes,Self organized,0,Yes,Yes,No lighting,Unknown,None,None,None,Other,No,Good,Excellent,No,No,No,Local leader,Distribution,No,,48,105,42,63,Yes,20,9,5,17,11,0,8,7,11,28,9,,,,,,2,13,0,3,0,4,18,2,1,9,0,No,1/11/2015,1/15/2015,Place of origin,mwi3,mwi309,mwi30903,Mlambe,Nahipa,House damaged/destroyed,No,,> 75%,None,None,more than 75%,None,<25%,Blankets,Kitchen sets,Mosquito nets,Yes,On-site (<20 minutes),Hand pumps,Hand pumps,Yes,Yes,100%,>15 liters,No,None,2,Yes,Good,No,Yes,Garbage pit,1,Yes,Yes,Yes,No,"Yes, off-site",Cash,Yes,Once a week,No,No,No,Malaria,RTI,Diarrhea,No,Off-site (> 3 km),Government,Yes,On-site,<1Km,more than 75%,Other,Yes,32,Yes,No,None,< 25%,Yes,0
Malawi,1,EB141C17-42C8-4998-8E74-411521B8BE55,48,uuid:cac7f4b8-f086-4551-95e6-6bbea6f11854,Ph_111,Mtemanyama (Relatives),3/10/2015,1,Malawi ODK,-15.58518,35.720046,Malawi,Southern,Phalombe,Chiwalo TA,3/10/2015,1,,Male,Ph_111,Mtemanyama/nkholonje camp,mwi3,mwi309,MWI30903,35.720046,-15.58518,,Yes,15000,Yes,Yes,Yes,,,No,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Spontaneous,Collective Settlement/Centre,School,Public/Government,1/13/2015,Unknown,3/11/2015,mwi3,mwi309,mwi30903,Mtemanyama,Mtemanyama,mwi3,mwi309,mwi30903,Mtemanyama,James,Yes,Self organized,1,No,Yes,"Yes, there is lighting but it is NOT adequate",Unknown,None,None,None,Other,Yes,Excellent,Poor,No,No,No,Site management,Distribution,No,,145,573,245,328,Yes,20,18,37,105,78,7,32,43,193,54,6,,,,,,6,50,1,5,0,0,16,61,14,0,20,Yes,1/13/2015,1/18/2015,Place of origin,mwi3,mwi309,mwi30903,Mtemanyama,Mtemanyama,House damaged/destroyed,No,,> 75%,None,None,more than 75%,None,<25%,Blankets,Kitchen sets,Mosquito nets,No,Unknown,Unprotected Well,Unprotected Well,Yes,No,< 50%,>15 liters,Yes,Suspended solids,6,Yes,Good,No,Yes,Garbage pit,1,Yes,Yes,Yes,No,"Yes, off-site",Other,No,Irregular,No,No,No,RTI,Malaria,Diarrhea,Yes,Off-site (> 3 km),Government,Yes,On-site,<1Km,more than 75%,Daily laborer,Yes,0,Yes,No,None,< 25%,Yes,1
Malawi,1,39E86B81-25BC-4FC7-84E3-194B16DF06A6,20,uuid:678ae736-b075-4dae-94ba-e9f6d601471c,Ph_112,Mulambala Rc Church,3/10/2015,1,Malawi ODK,-15.5902,35.7941,Malawi,Southern,Phalombe,Chiwalo TA,3/10/2015,1,,Female,Ph_112,Mlambala church,mwi3,mwi309,MWI30903,35.7941,-15.5902,,Yes,5000,Yes,Yes,Yes,,,No,,,,,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Spontaneous,Camp,Tent,Private,1/6/2015,Unknown,3/11/2015,mwi3,mwi309,mwi30903,Mpinda,Haziwelo,mwi3,mwi309,mwi30903,Mpinda,Vokiwa,Yes,Local authorities,0,No,Yes,No lighting,Friction among site residents,None,None,None,Not enough assistance for all entitled,Yes,Good,Poor,No,No,No,Site management,Other reief assistance,No,,87,212,95,117,Yes,20,3,13,57,18,4,8,28,59,15,7,,,,,,3,19,0,3,0,0,10,67,0,0,11,Yes,1/6/2015,1/15/2015,Place of origin,mwi3,mwi309,mwi30903,Mpinda,Haziwelo,House damaged/destroyed,No,,> 75%,None,< 25%,< 25%,None,<25%,Kitchen sets,Blankets,Plastic sheeting,Yes,Off-site (>20 minutes),Hand pumps,Hand pumps,No,Yes,˃ 50%,>15 liters,Yes,Taste,4,Yes,Unknown,No,Yes,Garbage pit,1,Yes but no soap/water inside,Yes,Yes,No,"Yes, off-site",Other,No,Once a month,Yes,No,No,Malaria,Diarrhea,RTI,Yes,Off-site (> 3 km),Government,Yes,Off-site,<1Km,< 75%,Daily laborer,Yes,70,Yes,No,None,< 25%,Yes,0
Malawi,1,3FB60C13-4B05-42C1-BF37-073D505B999E,7,uuid:92eb2dc2-15d4-47f4-b2f2-ee8241f8527e,Ph_119,Dzanjo Primary,3/2/2015,1,Malawi ODK,-15.5215,35.6613,Malawi,Southern,Phalombe,Mkhumba TA,3/2/2015,1,,Male,Ph_119,Dzanjo camp,mwi3,mwi309,MWI30901,35.6613,-15.5215,,Yes,7000,Yes,Yes,Yes,,,No,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Spontaneous,Camp,Tent,Ancestral,1/12/2015,Unknown,3/3/2015,mwi3,mwi309,mwi30901,njovu,dzanjo,mwi3,mwi309,mwi30901,njovu,njovu,Yes,Local authorities,1,No,No,"Yes, there is lighting but it is NOT adequate",Unknown,None,None,None,Other,No,Excellent,Excellent,No,No,No,Site management,Distribution,No,,362,1448,625.3381545,822.6618455,Yes,20,30.22739134,120.315813,210.1163548,226.1836527,38.49494272,40.56407962,149.7245458,270.553145,304.4150203,57.4050548,,,,,,82,265,27,55,0,0,597,121,14,0,97,No,1/12/2015,1/13/2015,Place of origin,mwi3,mwi309,mwi30901,njovu,dzanjo,House damaged/destroyed,No,,< 75%,None,< 75%,< 75%,None,<50%,Kitchen sets,Plastic sheeting,Blankets,Yes,Off-site (<20 minutes),Other,Other,Yes,No,˃ 50%,>15 liters,No,Taste,5,Yes,Not so good,Yes,Yes,Garbage pit,1,Yes,Yes,Yes,No,"Yes, off-site",Other,No,Irregular,Yes,No,No,RTI,None,Malaria,Yes,Off-site (> 3 km),Local Clinic,Yes,Off-site,<1Km,< 75%,Daily laborer,Yes,,No,No,None,< 75%,Yes,0
